Id	Type	Priority	PrefixRoot	Root
95000005	OnFrame	1	35477	35478
95000006	OnFrame	1	35477	35478
95000007	OnFrame	1	35477	35478
95000008	OnFrame	1	35477	35478
95000009	OnFrame	1	35477	35478
95000010	OnFrame	1	35477	35478
95000011	OnFrame	1	35477	35478
95000012	OnFrame	1	35477	35478
95000013	OnFrame	1	35477	35478
95000014	OnFrame	1	35477	35478
95000015	OnFrame	1	35477	35478
95000016	OnFrame	1	35477	35478
95000018	OnFrame	1	35477	35478
95000019	OnFrame	1	35477	35478
95000020	OnFrame	1	35477	35478
95000021	OnFrame	1	35477	35478
95000022	OnFrame	1	35477	35478
95000024	OnFrame	1	35477	35478
95000025	OnFrame	1	35477	35478
95000026	OnFrame	1	35477	35478
95000027	OnFrame	1	35477	35478
95000028	OnFrame	1	35477	35478
95000029	OnFrame	1	35477	35478
95000030	OnFrame	1	35477	35478
95000031	OnFrame	1	35477	35478
95000032	OnFrame	1	35477	35478
95000033	OnFrame	1	35477	35478
95000034	OnFrame	1	35477	35478
95000035	OnFrame	1	35477	35478
95000037	OnFrame	1	35477	35478
95000038	OnFrame	1	35477	35478
95000039	OnFrame	1	35477	35478
95000040	OnFrame	1	35477	35478
95000041	OnFrame	1	35477	35478
95000042	OnFrame	1	35477	35478
95000043	OnFrame	1	35477	35478
95000044	OnFrame	1	35477	35478
95000045	OnFrame	1	35477	35478
95000046	OnFrame	1	35477	35478
95000047	OnFrame	1	35477	35478
95000048	OnFrame	1	35477	35478
95000049	OnFrame	1	35477	35478
95000050	OnFrame	1	35477	35478
95000051	OnFrame	1	35477	35478
95000052	OnFrame	1	35477	35478
95000053	OnFrame	1	35477	35478
95000054	OnFrame	1	35477	35478
95000055	OnFrame	1	35477	35478
95000056	OnFrame	1	35477	35478
95000058	OnFrame	1	35477	35478
95000059	OnFrame	1	35477	35478
95000060	OnFrame	1	35477	35478
95000061	OnFrame	1	35477	35478
95000062	OnFrame	1	35477	35478
95000063	OnFrame	1	35477	35478
95000064	OnFrame	1	35477	35478
95000065	OnFrame	1	35477	35478
95000066	OnFrame	1	35477	35478
95000067	OnFrame	1	35477	35478
95000068	OnFrame	1	35477	35478
95000069	OnFrame	1	35477	35478
95000070	OnFrame	1	35477	35478
95000071	OnFrame	1	35477	35478
95000072	OnFrame	1	35477	35478
95000073	OnFrame	1	35477	35478
95000074	OnFrame	1	35477	35478
95000075	OnFrame	1	35477	35478
95000076	OnFrame	1	35477	35478
95000077	OnFrame	1	35477	35478
95000078	OnFrame	1	35477	35478
95000079	OnFrame	1	35477	35478
95000080	OnFrame	1	35477	35478
95000081	OnFrame	1	35477	35478
95000082	OnFrame	1	35477	35478
95000083	OnFrame	1	35477	35478
95000084	OnFrame	1	35477	35478
95000085	OnFrame	1	35477	35478
95000086	OnFrame	1	35477	35478
95000087	OnFrame	1	35477	35478
95000088	OnFrame	1	35477	35478
95000089	OnFrame	1	35477	35478
95000092	OnFrame	1	35477	35478
95000093	OnFrame	1	35477	35478
95000094	OnFrame	1	35477	35478
95000095	OnFrame	1	35477	35478
95000096	OnFrame	1	35477	35478
95000097	OnFrame	1	35477	35478
95000098	OnFrame	1	35477	35478
95000099	OnFrame	1	35477	35478
95000100	OnFrame	1	35477	35478
95000101	OnFrame	1	35477	35478
95000102	OnFrame	1	35477	35478
95000103	OnFrame	1	35477	35478
95000104	OnFrame	1	35477	35478
95000105	OnFrame	1	35477	35478
95000106	OnFrame	1	35477	35478
95000107	OnFrame	1	35477	35478
95000108	OnFrame	1	35477	35478
95000109	OnFrame	1	35477	35478
95000110	OnFrame	1	35477	35479
95000111	OnFrame	1	35477	35478
95000112	OnFrame	1	35477	35478
95000113	OnFrame	1	35477	35478
95000114	OnFrame	1	35477	35478
95000115	OnFrame	1	35477	35478
95000116	OnFrame	1	35477	35478
95000117	OnFrame	1	35477	35478
95000118	OnFrame	1	35477	35478
95000119	OnFrame	1	35477	35478
95000120	OnFrame	1	35477	35478
95000121	OnFrame	1	35477	35478
95000122	OnFrame	1	35477	35478
95000123	OnFrame	1	35477	35478
95000124	OnFrame	1	35477	35478
95000125	OnFrame	1	35480	35482
13010101	OnFrame	1	35490	35491
13010102	OnFrame	1	35497	35501
13010103	OnFrame	1	35503	35504
13010115	OnFrame	1	35508	35511
13010116	OnFrame	1	35675	35690
13010201	OnFrame	1	35848	35849
13010202	OnFrame	1	35852	35853
13010203	OnFrame	1	35503	35856
13010214	OnFrame	1	35860	35870
13010216	OnFrame	1	36071	36084
13010301	OnFrame	1	36091	36092
13010302	OnFrame	1	36096	36097
13010303	OnFrame	1	35503	35504
13010314	OnFrame	1	36100	36103
13010316	OnFrame	1	36110	36118
13010401	OnFrame	1	35848	36273
13010402	OnFrame	1	35848	36276
13010403	OnFrame	1	35848	35856
13010412	OnFrame	1	36279	36284
13010415	OnFrame	1	36292	36305
13010501	OnFrame	1	35848	36412
13010502	OnFrame	1	36416	36417
13010503	OnFrame	1	35848	35504
13010514	OnFrame	1	36420	36442
13010516	OnFrame	1	36557	36561
13010601	OnFrame	1	36096	36753
13010602	OnFrame	1	36756	36757
13010603	OnFrame	1	35503	35856
13010614	OnFrame	1	36776	36779
13010615	OnFrame	1	36784	36792
13010701	OnFrame	1	36096	37100
13010702	OnFrame	1	36096	37104
13010703	OnFrame	1	35848	35504
13010715	OnFrame	1	37107	37110
13010716	OnFrame	1	37120	37139
13010801	OnFrame	1	36096	37324
13010802	OnFrame	1	35848	37328
13010803	OnFrame	1	35848	37332
13010814	OnFrame	1	37335	37336
13010815	OnFrame	1	37341	37346
13010914	OnFrame	1	37475	37486
13010915	OnFrame	1	37541	37555
13011013	OnFrame	1	37613	37632
13011015	OnFrame	1	37842	37879
13011020	OnFrame	1	38061	38072
13011113	OnFrame	1	38106	38115
13011115	OnFrame	1	38174	38190
13011201	OnFrame	1	38532	38533
13011212	OnFrame	1	38539	38585
13011214	OnFrame	1	38963	38982
30000101	OnFrame	1	39119	39123
30000102	OnFrame	1	39125	39127
30000103	OnFrame	1	39128	39127
30000104	OnFrame	1	39130	39127
30000105	OnFrame	1	39132	39127
30000201	OnFrame	1	39133	39135
30000202	OnFrame	1	39136	39135
30000203	OnFrame	1	39137	39135
30000204	OnFrame	1	39138	39135
30000205	OnFrame	1	39139	39135
30000301	OnFrame	1	39140	39143
30000302	OnFrame	1	39144	39143
30000303	OnFrame	1	39145	39143
30000304	OnFrame	1	39146	39143
30000305	OnFrame	1	39147	39143
30000401	OnFrame	1	39148	33852
30000402	OnFrame	1	39149	33852
30000403	OnFrame	1	39150	33852
30000404	OnFrame	1	39151	33852
30000405	OnFrame	1	33844	33852
30000501	OnFrame	1	39152	39154
30000502	OnFrame	1	39155	39154
30000503	OnFrame	1	39156	39154
30000504	OnFrame	1	39157	39154
30000505	OnFrame	1	39158	39154
30000601	OnFrame	1	39159	39161
30000602	OnFrame	1	39162	39161
30000603	OnFrame	1	39163	39161
30000604	OnFrame	1	39164	39161
30000605	OnFrame	1	39165	39161
30000701	OnFrame	1	39166	39168
30000702	OnFrame	1	39169	39168
30000703	OnFrame	1	39170	39168
30000704	OnFrame	1	39171	39168
30000705	OnFrame	1	39172	39168
30000801	OnFrame	1	39173	39177
30000802	OnFrame	1	39178	39177
30000803	OnFrame	1	39179	39177
30000804	OnFrame	1	39180	39177
30000805	OnFrame	1	39181	39177
30000901	OnFrame	1	39182	39183
30000902	OnFrame	1	39182	39183
30000903	OnFrame	1	39234	39183
30000904	OnFrame	1	39238	39183
30000905	OnFrame	1	39238	39241
30000906	OnFrame	1	39244	39183
30000907	OnFrame	1	39245	39183
30000908	OnFrame	1	39246	39183
30000909	OnFrame	1	39247	39183
30000910	OnFrame	1	39248	39241
30000911	OnFrame	1	39245	39183
30000912	OnFrame	1	39245	39183
30000913	OnFrame	1	39249	39183
30000914	OnFrame	1	39248	39183
30000915	OnFrame	1	39250	39241
30001001	OnFrame	1	39251	39253
30001002	OnFrame	1	39298	39299
30001003	OnFrame	1	39300	39299
30001004	OnFrame	1	39301	39299
30001005	OnFrame	1	39302	39299
30010101	OnFrame	1	39303	39346
30010102	OnFrame	1	39347	39346
30010103	OnFrame	1	39372	39346
30010104	OnFrame	1	39379	39346
30010201	OnFrame	1	39385	39427
30010202	OnFrame	1	39428	39427
30010203	OnFrame	1	39431	39427
30010204	OnFrame	1	39434	39427
30010301	OnFrame	1	39437	39463
30010302	OnFrame	1	39464	39463
30010303	OnFrame	1	39466	39463
30010304	OnFrame	1	39468	39463
30010401	OnFrame	1	39470	39503
30010402	OnFrame	1	39504	39503
30010403	OnFrame	1	39509	39503
30010404	OnFrame	1	39511	39503
30010701	OnFrame	1	39513	39524
30010702	OnFrame	1	39525	39524
30010703	OnFrame	1	39531	39524
30010704	OnFrame	1	39532	39524
30010801	OnFrame	1	39533	39539
30010802	OnFrame	1	39540	39539
30010803	OnFrame	1	39542	39539
30010804	OnFrame	1	39544	39539
30020100	OnFrame	1	0	39546
30020101	OnFrame	1	39587	39594
30020102	OnFrame	1	39620	39637
30020103	OnFrame	1	39697	39700
30020104	OnFrame	1	39723	39730
30020105	OnFrame	1	39867	39870
30020106	OnFrame	1	39898	39904
30020107	OnFrame	1	39925	39928
30020108	OnFrame	1	39949	39952
30020109	OnFrame	1	39967	39974
30020110	OnFrame	1	39988	39994
30020111	OnFrame	1	40054	40058
30020200	OnFrame	1	0	40120
30020201	OnFrame	1	40154	40162
30020202	OnFrame	1	40206	40218
30020203	OnFrame	1	40315	40324
30020204	OnFrame	1	40347	40350
30020205	OnFrame	1	40383	40394
30020206	OnFrame	1	40439	40452
30020207	OnFrame	1	40531	40540
30020208	OnFrame	1	40574	40583
30020209	OnFrame	1	40664	40704
30030301	OnFrame	1	40861	40864
30030302	OnFrame	1	40885	40886
30030303	OnFrame	1	40894	40896
30030401	OnFrame	1	40909	40911
30030402	OnFrame	1	40925	40926
30030403	OnFrame	1	40937	40939
30030501	OnFrame	1	40944	40948
30030601	OnFrame	1	41375	41379
30030602	OnFrame	1	41375	41389
30030603	OnFrame	1	41375	41397
30030604	OnFrame	1	41375	41410
30030605	OnFrame	1	41375	41416
30030701	OnFrame	1	41425	41426
30030702	OnFrame	1	41425	41585
30030703	OnFrame	1	41425	41744
30030704	OnFrame	1	41425	41887
30030705	OnFrame	1	41425	42032
30030706	OnFrame	1	41425	42160
30030801	OnFrame	1	42166	42168
30030901	OnFrame	1	42216	42232
30031001	OnFrame	1	42626	42633
30050101	OnFrame	1	42928	42930
30050102	OnFrame	1	42953	42954
30050103	OnFrame	1	42956	34129
30050104	OnFrame	1	42957	34129
30050109	OnFrame	1	42961	42962
30050110	OnFrame	1	42961	42962
30050201	OnFrame	1	42969	42974
30050202	OnFrame	1	42993	42997
30050203	OnFrame	1	43008	43012
30050204	OnFrame	1	43033	43037
30050205	OnFrame	1	43052	43057
30050206	OnFrame	1	43062	43064
30050105	OnFrame	1	43070	43071
30050106	OnFrame	1	42961	43076
30050107	OnFrame	1	43084	43085
30050108	OnFrame	1	43106	43107
30050207	OnFrame	1	43127	43129
30050208	OnFrame	1	43133	43135
30050301	OnFrame	1	43143	43148
30060101	OnFrame	1	43301	43327
30060102	OnFrame	1	43301	43517
30060103	OnFrame	1	43518	43517
30060201	OnFrame	1	43519	43544
30060202	OnFrame	1	43519	43591
30060203	OnFrame	1	43519	43591
30060301	OnFrame	1	43592	43624
30060302	OnFrame	1	43703	43705
30060303	OnFrame	1	43709	43711
30060401	OnFrame	1	43721	43742
30060402	OnFrame	1	43793	43794
30060403	OnFrame	1	43799	43801
30060501	OnFrame	1	43804	43832
30060502	OnFrame	1	43888	43889
30060503	OnFrame	1	43892	43889
30060601	OnFrame	1	43893	43923
30060602	OnFrame	1	44005	44006
30060603	OnFrame	1	44019	44021
30060701	OnFrame	1	44036	44058
30060702	OnFrame	1	44036	44104
30060703	OnFrame	1	44036	44120
30060801	OnFrame	1	44127	44149
30060802	OnFrame	1	44127	44191
30060803	OnFrame	1	44127	44200
30060901	OnFrame	1	44210	44230
30060902	OnFrame	1	44256	44258
30060903	OnFrame	1	44269	44271
30061001	OnFrame	1	44274	44298
30061002	OnFrame	1	44338	44339
30061003	OnFrame	1	44338	44351
30061101	OnFrame	1	44364	44384
30061102	OnFrame	1	44410	44413
30061103	OnFrame	1	44418	44419
30061201	OnFrame	1	44421	44443
30061202	OnFrame	1	44456	44459
30061203	OnFrame	1	44465	44467
30061301	OnFrame	1	44475	44496
30061302	OnFrame	1	44497	44496
30061303	OnFrame	1	44503	44496
30070101	OnFrame	1	44506	44514
30070102	OnFrame	1	44558	44565
30070103	OnFrame	1	44591	44600
30070104	OnFrame	1	44610	44616
30070105	OnFrame	1	44657	44664
30070106	OnFrame	1	44698	44706
30070107	OnFrame	1	44738	44745
30070108	OnFrame	1	44763	44771
30070109	OnFrame	1	44780	44789
30070110	OnFrame	1	44802	44810
30080101	OnFrame	1	44847	44850
30080102	OnFrame	1	44852	44854
30080103	OnFrame	1	44877	44880
30080201	OnFrame	1	44907	44909
30080202	OnFrame	1	44911	44912
30080203	OnFrame	1	44916	44880
30080301	OnFrame	1	44917	44909
30080302	OnFrame	1	44919	44920
30080303	OnFrame	1	44922	44880
30080401	OnFrame	1	44923	44925
30080402	OnFrame	1	44927	44920
30080403	OnFrame	1	44928	44929
30080501	OnFrame	1	44931	44909
30080502	OnFrame	1	44933	44920
30080503	OnFrame	1	44934	44880
30090101	OnFrame	1	44935	44938
30090102	OnFrame	1	44968	44975
30090103	OnFrame	1	45110	45113
30090104	OnFrame	1	45282	45285
30090105	OnFrame	1	45324	45327
30090201	OnFrame	1	45339	45340
30090202	OnFrame	1	39298	45351
30090203	OnFrame	1	39300	45351
30090204	OnFrame	1	39301	45351
30090205	OnFrame	1	39302	45351
30090211	OnFrame	1	45352	45351
30090212	OnFrame	1	45353	45351
30090213	OnFrame	1	45354	45351
30090214	OnFrame	1	45355	45351
30090215	OnFrame	1	45356	45351
30090221	OnFrame	1	45352	45351
30090222	OnFrame	1	45353	45351
30090223	OnFrame	1	45354	45351
30090224	OnFrame	1	45355	45351
30090225	OnFrame	1	45356	45351
30090301	OnFrame	1	45357	45359
30090302	OnFrame	1	45375	45376
30090303	OnFrame	1	45110	45395
30090304	OnFrame	1	45282	45410
30090305	OnFrame	1	45420	45422
30090106	OnFrame	1	45429	45431
30090306	OnFrame	1	45429	45465
30090307	OnFrame	1	45486	45494
30090308	OnFrame	1	45518	45522
30090309	OnFrame	1	45531	45532
30090310	OnFrame	1	45539	45540
30090311	OnFrame	1	45552	45553
30090312	OnFrame	1	45561	45562
30090313	OnFrame	1	45571	45572
30090314	OnFrame	1	45578	45580
30090315	OnFrame	1	45589	45590
30090316	OnFrame	1	45596	45597
30090317	OnFrame	1	45612	45613
30090318	OnFrame	1	45621	45623
30090319	OnFrame	1	45630	45631
30100101	OnFrame	1	45633	45636
30100102	OnFrame	1	45681	45682
30100201	OnFrame	1	45709	45710
30100202	OnFrame	1	45745	45746
30100301	OnFrame	1	45681	45803
30100302	OnFrame	1	45681	45838
30100401	OnFrame	1	45869	45870
30100501	OnFrame	1	45893	45894
30100502	OnFrame	1	45920	45922
30100701	OnFrame	1	45951	45952
30100702	OnFrame	1	45983	45987
30100703	OnFrame	1	46018	46019
30100103	OnFrame	1	46059	46073
30100203	OnFrame	1	46122	46130
30100303	OnFrame	1	46208	46214
30100513	OnFrame	1	46313	46320
30100503	OnFrame	1	46414	46418
30100504	OnFrame	1	46580	46585
30100704	OnFrame	1	46655	46659
30100801	OnFrame	1	46713	46715
30100802	OnFrame	1	46732	46736
30100803	OnFrame	1	46732	46745
30100804	OnFrame	1	46752	46753
30100805	OnFrame	1	46752	46766
30100806	OnFrame	1	46777	46778
30100807	OnFrame	1	46752	46793
30100808	OnFrame	1	46752	46805
30100809	OnFrame	1	46752	46819
30100810	OnFrame	1	46752	46830
30100811	OnFrame	1	46840	46842
30100812	OnFrame	1	46878	46879
30100813	OnFrame	1	46732	46909
30100814	OnFrame	1	46752	46916
30100815	OnFrame	1	46732	46924
30100816	OnFrame	1	46752	46934
30100817	OnFrame	1	46945	46946
30100818	OnFrame	1	46945	46957
30110101	OnFrame	1	46967	46969
30110104	OnFrame	1	47006	47010
30110105	OnFrame	1	47167	47170
30110106	OnFrame	1	47193	47194
30110108	OnFrame	1	47208	47211
30110110	OnFrame	1	47237	47242
30110111	OnFrame	1	47360	47372
30110112	OnFrame	1	47486	47489
30020300	OnFrame	1	0	47500
30020301	OnFrame	1	47534	47541
30020302	OnFrame	1	47555	47562
30020303	OnFrame	1	47639	47645
30020304	OnFrame	1	47722	47730
30020305	OnFrame	1	47793	47807
30020306	OnFrame	1	47882	47891
30020307	OnFrame	1	48068	48134
30020308	OnFrame	1	48402	48419
30020309	OnFrame	1	48585	48594
30020310	OnFrame	1	48649	48667
30020311	OnFrame	1	48742	48757
30020400	OnFrame	1	0	48882
30020401	OnFrame	1	48916	48923
30020402	OnFrame	1	48937	48944
30020403	OnFrame	1	48998	49004
30020404	OnFrame	1	49065	49076
30020405	OnFrame	1	49150	49158
30020406	OnFrame	1	49189	49197
30020407	OnFrame	1	49269	49275
30020408	OnFrame	1	49343	49358
30020409	OnFrame	1	49436	49444
30130103	OnFrame	1	49507	49513
30130104	OnFrame	1	49548	49566
30130107	OnFrame	1	49824	49832
30130109	OnFrame	1	50118	50126
30130111	OnFrame	1	50165	50172
30130112	OnFrame	1	50211	50216
30130114	OnFrame	1	50228	50234
30130115	OnFrame	1	50245	50250
30030101	OnFrame	1	50266	50270
30030102	OnFrame	1	50271	50273
30030103	OnFrame	1	50279	50281
30030104	OnFrame	1	50282	50283
30030105	OnFrame	1	50284	50288
30030106	OnFrame	1	50292	50283
30030111	OnFrame	1	50293	50295
30030112	OnFrame	1	50304	50283
30030113	OnFrame	1	50305	50283
30030201	OnFrame	1	50306	50311
30030202	OnFrame	1	50318	50319
30030203	OnFrame	1	50322	50326
30030204	OnFrame	1	50327	50328
30030205	OnFrame	1	50329	50326
30030206	OnFrame	1	50333	50328
30030211	OnFrame	1	50334	50335
30030212	OnFrame	1	50342	50343
30030213	OnFrame	1	50344	50343
30090401	OnFrame	1	50345	50347
30090402	OnFrame	1	50345	50376
30090403	OnFrame	1	50345	50390
30090404	OnFrame	1	50402	50403
30090405	OnFrame	1	50421	50446
30090406	OnFrame	1	50489	50521
30090407	OnFrame	1	50602	50654
30090411	OnFrame	1	50748	50751
30090412	OnFrame	1	50795	50797
30090413	OnFrame	1	50849	50858
30090414	OnFrame	1	50923	50934
30090421	OnFrame	1	50961	51012
30090422	OnFrame	1	51036	51038
30090423	OnFrame	1	51067	51070
30090424	OnFrame	1	51097	51099
30090425	OnFrame	1	51114	51115
30090431	OnFrame	1	51133	51136
30090432	OnFrame	1	51187	51188
30090433	OnFrame	1	51187	51188
30090434	OnFrame	1	51189	51188
30090435	OnFrame	1	51189	51188
11010101	OnFrame	1	51190	51203
11010102	OnFrame	1	51283	51299
11010103	OnFrame	1	51422	51435
11010104	OnFrame	1	51524	51540
11010105	OnFrame	1	51734	51767
11010106	OnFrame	1	51921	51945
11020101	OnFrame	1	52108	52117
11020102	OnFrame	1	52192	52210
11020103	OnFrame	1	52279	52302
11020104	OnFrame	1	52357	52373
11020105	OnFrame	1	52530	52547
11020106	OnFrame	1	52710	52725
11030101	OnFrame	1	52826	52836
11030102	OnFrame	1	52894	52918
11030103	OnFrame	1	52953	52981
11030104	OnFrame	1	53208	53221
11030105	OnFrame	1	53269	53280
11030106	OnFrame	1	53407	53416
11040101	OnFrame	1	53517	53527
11040102	OnFrame	1	53583	53591
11040103	OnFrame	1	53624	53632
11040104	OnFrame	1	53727	53746
11040105	OnFrame	1	53822	53829
11040106	OnFrame	1	53882	53897
11060101	OnFrame	1	53965	53973
11060102	OnFrame	1	54010	54018
11060103	OnFrame	1	54224	54234
11060104	OnFrame	1	54266	54277
11060105	OnFrame	1	54340	54347
11060106	OnFrame	1	54427	54442
11050101	OnFrame	1	54588	54590
11050102	OnFrame	1	54611	54619
11050103	OnFrame	1	54691	54692
11050104	OnFrame	1	54737	54741
11050105	OnFrame	1	54795	54812
11050106	OnFrame	1	54989	54994
11070101	OnFrame	1	55087	55098
11070102	OnFrame	1	55347	55355
11070103	OnFrame	1	55396	55400
11070104	OnFrame	1	55428	55433
11070105	OnFrame	1	55446	55453
11070106	OnFrame	1	55512	55518
11080102	OnFrame	1	55575	55581
11080103	OnFrame	1	55642	55648
11080104	OnFrame	1	55671	55677
11080105	OnFrame	1	55725	55728
11080101	OnFrame	1	55795	55799
11080106	OnFrame	1	55806	55811
11090101	OnFrame	1	55822	55829
11090102	OnFrame	1	55899	55928
11090103	OnFrame	1	56222	56300
12010101	OnFrame	1	56498	56502
12010102	OnFrame	1	56516	56517
12010201	OnFrame	1	56525	56526
12010202	OnFrame	1	56535	56536
12010301	OnFrame	1	56542	56543
12010302	OnFrame	1	56516	56553
12020101	OnFrame	1	56561	56564
12020102	OnFrame	1	56570	56571
12020103	OnFrame	1	56561	56576
12020201	OnFrame	1	56584	56588
12020202	OnFrame	1	56593	56594
12020203	OnFrame	1	56600	56601
12020301	OnFrame	1	56608	56609
12020302	OnFrame	1	56608	56613
12020303	OnFrame	1	56608	56618
12030101	OnFrame	1	56626	56630
12030102	OnFrame	1	56638	56639
12030103	OnFrame	1	56626	56646
12030201	OnFrame	1	56651	56652
12030202	OnFrame	1	56657	56658
12030203	OnFrame	1	56665	56666
12030301	OnFrame	1	56671	56675
12030302	OnFrame	1	56671	56681
12030303	OnFrame	1	56671	56685
12040101	OnFrame	1	56690	56694
12040102	OnFrame	1	56690	56702
12040103	OnFrame	1	56709	56710
12040201	OnFrame	1	56716	56720
12040202	OnFrame	1	56730	56731
12040203	OnFrame	1	56735	56736
12040301	OnFrame	1	56742	56743
12040302	OnFrame	1	56742	56753
12040303	OnFrame	1	56742	56762
12050101	OnFrame	1	56766	56770
12050102	OnFrame	1	56766	56774
12050103	OnFrame	1	56787	56788
12050201	OnFrame	1	56766	56792
12050202	OnFrame	1	56766	56800
12050203	OnFrame	1	56766	56804
12050301	OnFrame	1	56766	56808
12050302	OnFrame	1	56813	56814
12050303	OnFrame	1	56821	56822
12060101	OnFrame	1	56826	56830
12060102	OnFrame	1	56835	56836
12060103	OnFrame	1	56842	56843
12060201	OnFrame	1	56849	56853
12060202	OnFrame	1	56858	56859
12060203	OnFrame	1	56863	56864
12060301	OnFrame	1	56863	56870
12060302	OnFrame	1	56863	56874
12060303	OnFrame	1	56880	56881
12070101	OnFrame	1	56885	56889
12070102	OnFrame	1	56885	56894
12070103	OnFrame	1	56885	56899
12070201	OnFrame	1	56905	56906
12070202	OnFrame	1	56912	56913
12070203	OnFrame	1	56917	56918
12070301	OnFrame	1	56923	56927
12070302	OnFrame	1	56923	56931
12070303	OnFrame	1	56923	56935
12080101	OnFrame	1	56942	56946
12080102	OnFrame	1	56942	56953
12080103	OnFrame	1	56942	56961
12080201	OnFrame	1	56966	56967
12080202	OnFrame	1	56966	56972
12080203	OnFrame	1	56966	56979
12080301	OnFrame	1	56942	56992
12080302	OnFrame	1	56942	56997
12080303	OnFrame	1	56942	57005
80008110	OnFrame	1	57010	57013
80008130	OnFrame	1	57010	57018
80009609	OnFrame	1	57010	57021
80008131	OnFrame	1	57024	57025
80008140	OnFrame	1	57029	57038
80008150	OnFrame	1	57041	57043
80008151	OnFrame	1	57049	57050
80008160	OnFrame	1	57052	57053
80008170	OnFrame	1	57049	57060
80008180	OnFrame	1	57067	57069
80008181	OnFrame	1	57052	57075
80008215	OnFrame	1	57078	57080
80008183	OnFrame	1	57084	57085
80008190	OnFrame	1	57052	57088
80008310	OnFrame	1	57095	57097
80008311	OnFrame	1	57103	57104
80008312	OnFrame	1	57103	57116
80008313	OnFrame	1	57103	57121
80008320	OnFrame	1	57041	57127
80008321	OnFrame	1	57041	57144
80008322	OnFrame	1	57147	57148
80008323	OnFrame	1	57160	57162
80008324	OnFrame	1	57041	57165
80008330	OnFrame	1	57010	57169
80008331	OnFrame	1	57010	57174
80010205	OnFrame	1	57179	57180
80010206	OnFrame	1	57198	57199
80010209	OnFrame	1	57216	57217
80010301	OnFrame	1	57222	57229
80010302	OnFrame	1	57285	57287
80010303	OnFrame	1	57296	57297
80010401	OnFrame	1	57302	57315
80010402	OnFrame	1	57328	57347
80020101	OnFrame	1	57103	57376
80020102	OnFrame	1	57393	57397
99832001	OnFrame	1	57498	57501
99832002	OnFrame	1	57502	57501
99832003	OnFrame	1	57504	57501
99832004	OnFrame	1	57506	57501
99832005	OnFrame	1	57508	57501
99832006	OnFrame	1	57510	57501
99832007	OnFrame	1	57512	57501
99832008	OnFrame	1	57514	57501
99832009	OnFrame	1	57516	57501
99832011	OnFrame	1	57518	57501
99832012	OnFrame	1	57520	57501
99832016	OnFrame	1	57522	57501
99832017	OnFrame	1	57524	57501
99832018	OnFrame	1	57526	57501
99832019	OnFrame	1	57528	57501
99832021	OnFrame	1	57530	57501
99832022	OnFrame	1	57532	57501
99832023	OnFrame	1	57534	57501
99832024	OnFrame	1	57536	57501
99832030	OnFrame	1	57538	57501
99832031	OnFrame	1	57540	57501
99832032	OnFrame	1	57542	57501
99832033	OnFrame	1	57544	57501
99832034	OnFrame	1	57546	57501
99832201	OnFrame	1	57548	57501
99832202	OnFrame	1	57551	57501
99832203	OnFrame	1	57553	57501
99832204	OnFrame	1	57555	57501
99832205	OnFrame	1	57557	57501
99832206	OnFrame	1	57559	57501
99832207	OnFrame	1	57561	57501
99832208	OnFrame	1	57563	57501
99832209	OnFrame	1	57565	57501
99832211	OnFrame	1	57567	57501
99832212	OnFrame	1	57569	57501
99832213	OnFrame	1	57571	57501
99832214	OnFrame	1	57573	57501
99832215	OnFrame	1	57575	57501
99832216	OnFrame	1	57577	57501
99832221	OnFrame	1	57579	57501
99832222	OnFrame	1	57581	57501
99832223	OnFrame	1	57583	57501
99832224	OnFrame	1	57585	57501
99832225	OnFrame	1	57587	57501
99832226	OnFrame	1	57589	57501
97900301	OnFrame	1	57591	57501
97900302	OnFrame	1	57593	57501
97900303	OnFrame	1	57595	57501
97900304	OnFrame	1	57597	57501
97900305	OnFrame	1	57599	57501
97900306	OnFrame	1	57601	57501
97900901	OnFrame	1	57603	57501
97900902	OnFrame	1	57605	57501
97901001	OnFrame	1	57607	57501
97901002	OnFrame	1	57609	57501
97901101	OnFrame	1	57611	57501
97901102	OnFrame	1	57613	57501
97901103	OnFrame	1	57615	57501
97901201	OnFrame	1	57617	57501
97901202	OnFrame	1	57619	57501
97901203	OnFrame	1	57621	57501
97901301	OnFrame	1	57623	57501
97901302	OnFrame	1	57625	57501
97901303	OnFrame	1	57627	57501
97901304	OnFrame	1	57629	57501
97901401	OnFrame	1	57631	57501
97901402	OnFrame	1	57633	57501
97901501	OnFrame	1	57635	57501
97901502	OnFrame	1	57637	57501
97901503	OnFrame	1	57639	57501
97901504	OnFrame	1	57641	57501
97901505	OnFrame	1	57643	57501
97901601	OnFrame	1	57645	57501
97901602	OnFrame	1	57647	57501
97901701	OnFrame	1	57649	57501
97901702	OnFrame	1	57651	57501
97901703	OnFrame	1	57653	57501
97901704	OnFrame	1	57655	57501
97901705	OnFrame	1	57657	57501
97901706	OnFrame	1	57659	57501
97901801	OnFrame	1	57661	57501
97901802	OnFrame	1	57663	57501
97901803	OnFrame	1	57665	57501
97901804	OnFrame	1	57667	57501
97901901	OnFrame	1	57669	57501
97901902	OnFrame	1	57671	57501
97901903	OnFrame	1	57673	57501
97901904	OnFrame	1	57675	57501
97901905	OnFrame	1	57677	57501
97901906	OnFrame	1	57679	57501
97901907	OnFrame	1	57681	57501
97901908	OnFrame	1	57683	57501
