Id	TemplateId	Count	Params[0]	Params[1]	Params[2]
20000632	8020037	1			
20000633	8020038	1			
20000634	8020039	1			
20000635	8020040	2			
20000636	8020041	1			
20000637	8020042	1			
20000638	8020043	1			
20000639	8020044	1			
20000640	2033	1			
20000641	2034	4			
20000642	2035	1			
20000643	2036	4			
20000644	2037	1			
20000645	2039	2			
20000646	2040	2			
20000647	2041	1			
20000648	2042	1			
20000649	2043	3			
20000650	2044	1			
20000651	2045	2			
20000652	2047	1			
20000653	2048	1			
20000654	2049	1			
20000655	2050	2			
20000656	2051	1			
20000657	2052	1			
20000658	2053	1			
20000659	2054	1			
20000670	4	60			
20000671	2994001	10	1	0	
20000672	3942001	1	1	0	
20000681	6710305	1			
20000682	6410104	1			
20000683	6210204	1			
20000684	6110305	1			
20000685	6510305	1			
20000686	6210205	1			
20000687	6210105	1			
20000688	6310305	1			
20000689	6310204	1			
20000690	6310105	1			
20000691	6510304	1			
20000692	6510104	1			
20000693	6710304	1			
20000694	6710104	1			
20000701	250001	1			
20000711	2033	1			
20000712	2034	4			
20000713	2035	1			
20000714	2036	4			
20000715	2037	1			
20000716	2039	2			
20000717	2040	2			
20000718	2041	1			
20000719	2042	1			
20000720	2043	3			
20000721	2044	1			
20000722	2045	2			
20000723	2047	1			
20000724	2048	1			
20000725	2049	1			
20000726	2050	2			
20000727	2051	1			
20000728	2052	1			
20000729	2053	1			
20000730	2054	1			
20000800	6410104	1			
20000801	32	50			
20000810	6310305	1			
20000811	32	50			
20000820	3	120			
20000821	90002	1			
20000822	12	10			
20000823	1	20000			
20000830	3	490			
20000831	90002	1			
20000832	29	150			
20000840	3	610			
20000841	250002	1			
20000850	3	980			
20000851	250003	1			
20000860	1	800000			
20000861	40113	8			
20000862	40114	6			
20000863	40110	14			
20000870	50003	3500			
20000871	2994001	20			
20000872	40103	20			
20000873	40100	20			
20000880	50005	3500			
20000881	30013	5			
20000882	12	50			
20000890	50003	3000			
20000891	3	1500			
20000900	32	20			
20000910	50000	1250			
20000911	12	10			
20000912	1	60000			
20000920	3	610			
20000921	1	500000			
20000922	40113	3			
20000923	40114	3			
20000924	40110	5			
20000930	31	1500			
20000940	50005	3000			
20000941	30013	5			
20000942	12	50			
20000950	4	60			
20000951	2994001	1	1	0	
20000952	3942001	1	1	0	
20000960	2017	2			
20000961	2018	2			
20000962	2019	2			
20000963	2020	2			
20000964	2021	2			
20000965	2022	2			
20000966	2023	2			
20000967	2024	2			
20000968	2025	2			
20000969	2026	2			
20000970	2027	2			
20000971	2028	2			
20000972	2029	2			
20000973	2030	2			
20000974	2031	2			
20000975	2032	2			
20000980	8010001	2			
20000981	8010002	2			
20000982	8010003	2			
20000983	8010004	2			
20000984	8010005	2			
20000985	8010006	2			
20000986	8010007	2			
20000987	8010008	2			
20000988	8010009	2			
20000989	8010010	2			
20000990	8010011	2			
20000991	8010012	2			
20000992	8010013	2			
20000993	8010014	2			
20000994	8010015	2			
20000995	8010016	2			
20000996	2017	2			
20000997	2018	2			
20000998	2019	2			
20000999	2020	2			
20001000	2021	2			
20001001	2022	2			
20001002	2023	2			
20001003	2024	2			
20001004	2025	2			
20001005	2026	2			
20001006	2027	2			
20001007	2028	2			
20001008	2029	2			
20001009	2030	2			
20001010	2031	2			
20001011	2032	2			
20001020	3	100			
20001030	6110104	1			
20001040	6810104	1			
20001050	6610304	1			
20001060	6110304	1			
20001070	6710305	1			
20001080	6710104	1			
20001090	6710304	1			
20001100	6510104	1			
20001110	6410104	1			
20001120	6210204	1			
20001130	6110305	1			
20001140	6210105	1			
20001150	6310105	1			
20001160	6310204	1			
20001170	6210205	1			
20001180	6510304	1			
20001190	6310305	1			
20001200	6510305	1			
20001210	6310106	1			
20001220	3	500			
20001221	90031	3			
20001230	3	500			
20001231	90031	4			
20001240	3	500			
20001241	90031	5			
20001250	3	1000			
20001251	90031	5			
20001260	3	1000			
20001261	90031	6			
20001270	3	1500			
20001271	90031	10			
20001280	3	5900			
20001281	4	100			
20001290	3	5100			
20001291	4	100			
20001300	3	7000			
20001301	4	100			
20001310	3	7100			
20001311	4	100			
20001320	3	7200			
20001321	4	100			
20001330	3	6400			
20001331	4	100			
20001340	3	6500			
20001341	4	100			
20001350	3	7300			
20001351	4	100			
20001360	3	7400			
20001361	4	100			
20001370	3	7500			
20001371	4	100			
20001380	3	7600			
20001381	4	100			
20001390	3	7700			
20001391	4	100			
20001400	3	7800			
20001401	4	100			
20001410	6610105	1			
20001420	6610104	1			
20001480	3	30			
20001481	90002	1			
20001490	3	30			
20001491	40100	3			
20001500	3	30			
20001501	40104	3			
20001510	3	30			
20001511	40103	3			
20001520	3	30			
20001521	1	50000			
20001530	3	30			
20001531	90001	1			
20001540	3	30			
20001541	40100	2			
20001550	3	30			
20001551	40104	2			
20001560	3	30			
20001561	40103	2			
20001570	3	30			
20001571	1	30000			
20001580	3	30			
20001581	270001	1			
20001590	3	30			
20001591	40100	1			
20001600	3	30			
20001601	40104	1			
20001610	3	30			
20001611	40103	1			
20001620	3	30			
20001621	1	20000			
20001630	4	10			
20001640	260001	250			
20001650	260001	1250			
20001710	30012	2			
20001711	12	5			
20001712	1	5000			
20001720	30013	2			
20001721	3914001	5			
20001722	1	5000			
20001730	2994001	1			
20001731	3914001	1			
20001732	1	10000			
20001740	2994001	2			
20001741	3914001	2			
20001742	1	10000			
20001750	6902301	1			
20001760	6903201	1			
20001810	8040001	1			
20001811	8040002	1			
20001812	8040003	6			
20001813	8040004	6			
20001814	8040005	1			
20001815	8040006	1			
20001816	8040007	2			
20001817	8040008	1			
20001818	8040009	2			
20001819	8040010	3			
20001820	8040011	1			
20001821	8040012	1			
20001822	8040013	1			
20001823	8040014	3			
20001824	8040015	1			
20001825	8040016	1			
20001826	8040017	1			
20001827	8040018	1			
20001828	8040019	1			
20001829	8040020	1			
20001830	2083	1			
20001831	2084	1			
20001832	2085	6			
20001833	2086	6			
20001834	2087	1			
20001835	2088	1			
20001836	2089	2			
20001837	2090	1			
20001838	2091	2			
20001839	2092	3			
20001840	2093	1			
20001841	2094	1			
20001842	2095	1			
20001843	2096	3			
20001844	2097	1			
20001845	2098	1			
20001846	2099	1			
20001847	2100	1			
20001848	2101	1			
20001849	2102	1			
20001850	2083	1			
20001851	2084	1			
20001852	2085	6			
20001853	2086	6			
20001854	2087	1			
20001855	2088	1			
20001856	2089	2			
20001857	2090	1			
20001858	2091	2			
20001859	2092	3			
20001860	2093	1			
20001861	2094	1			
20001862	2095	1			
20001863	2096	3			
20001864	2097	1			
20001865	2098	1			
20001866	2099	1			
20001867	2100	1			
20001868	2101	1			
20001869	2102	1			
20001870	50000	500			
20001871	90020	2			
20001872	1	50000			
20001880	50005	2500			
20001881	90021	3			
20001882	12	30			
20001883	30013	30			
20001890	3	800			
20001891	50003	2500			
20001892	2994001	20			
20001900	1	1			
20001901	29	450			
20001902	40604	20			
20001910	3	1250			
20001911	50005	2500			
20001912	30013	10			
20001920	3	1000			
20001921	50003	2500			
20001922	40110	5			
20001923	40113	5			
20001930	3	800			
20001931	50000	1250			
20001932	50001	1250			
20001940	3	610			
20001941	250027	1			
20001950	260001	2500			
20001960	40100	6			
20001961	40103	3			
20001970	260001	250			
20001980	260001	1250			
20001990	6210304	1			
20002000	6610105	1			
20002010	6610104	1			
20002020	8050002	11			
20002021	8050003	4			
20002022	8050004	10			
20002023	8050005	1			
20002024	8050006	1			
20002025	8050007	2			
20002026	8050008	1			
20002027	8050009	1			
20002028	8050010	4			
20002029	8050012	1			
20002030	8050013	9			
20002031	8050014	1			
20002032	8050015	2			
20002033	8050016	1			
20002034	8050017	1			
20002035	8050018	1			
20002036	8050019	1			
20002037	8050020	1			
20002040	2116	11			
20002041	2117	4			
20002042	2118	10			
20002043	2119	1			
20002044	2120	1			
20002045	2121	2			
20002046	2122	1			
20002047	2123	1			
20002048	2124	4			
20002049	2126	1			
20002050	2127	9			
20002051	2128	1			
20002052	2129	2			
20002053	2130	1			
20002054	2131	1			
20002055	2132	1			
20002056	2133	1			
20002057	2134	1			
20002060	90030	3			
20002061	3	500			
20002062	1	50000			
20002063	30013	5			
20002070	50005	2500			
20002071	90030	3			
20002072	12	30			
20002073	30013	30			
20002080	50003	2500			
20002081	3	800			
20002082	2994001	20	1	0	
20002090	1	1			
20002100	6810304	1			
20002101	50003	500			
20002102	40607	20			
20002110	6910104	1			
20002111	50003	500			
20002112	40609	20			
20002120	6610305	1			
20002121	50003	500			
20002122	40606	20			
20002130	6210305	1			
20002131	50003	800			
20002132	40601	20			
20002140	1	1			
20002141	29	450			
20002142	40602	20			
20002150	90030	3			
20002151	3	500			
20002152	40693	10			
20002160	50000	2500			
20002161	1	100000			
20002162	12	20			
20002170	3	250			
20002171	50000	1250			
20002172	1	100000			
20002173	12	20			
20002180	40100	5			
20002181	40110	2			
21000000	3	100			
21000001	1	100000			
21000100	3	30			
21000101	1	5000			
21000102	12	5			
21000200	3	30			
21000201	1	5000			
21000202	30013	2			
21000300	3	30			
21000301	1	10000			
21000302	3914001	3	1	0	
21000303	3015050	1	1	0	
21000304	3	30			
21000305	2994001	1	1	0	
21000400	60000	50			
21000401	30012	1			
21000402	3913001	1	1	0	
21000403	1	5000			
21000404	3	30			
21000500	60000	50			
21000501	30012	1			
21000502	3923001	1	1	0	
21000503	1	5000			
21000504	3	30			
21000600	60000	50			
21000601	30012	1			
21000602	3933001	1	1	0	
21000603	1	5000			
21000604	3	30			
21000700	60000	50			
21000701	30012	1			
21000702	3943001	1	1	0	
21000703	1	5000			
21000704	3	30			
21000800	60000	50			
21000801	30012	1			
21000802	3953001	1	1	0	
21000803	1	5000			
21000804	3	30			
21000900	60000	50			
21000901	30012	1			
21000902	3963001	1	1	0	
21000903	1	5000			
21000904	3	30			
21001000	60000	50			
21001001	30012	1			
21001002	3913001	1	1	0	
21001003	1	5000			
21001004	3	30			
21001100	60000	50			
21001101	30012	1			
21001102	3923001	1	1	0	
21001103	1	5000			
21001104	3	30			
21001200	60000	80			
21001201	30012	2			
21001202	2993001	1	1	0	
21001203	3913001	1	1	0	
21001204	3923001	1	1	0	
21001205	3	30			
21001210	60000	60			
21001211	3913001	1	1	0	
21001212	3912001	1	1	0	
21001300	60000	80			
21001301	30012	2			
21001302	2993001	1	1	0	
21001303	3933001	1	1	0	
21001304	3943001	1	1	0	
21001305	3	30			
21001310	60000	60			
21001311	3913001	1	1	0	
21001312	3912001	1	1	0	
21001400	60000	80			
21001401	30012	2			
21001402	2993001	1	1	0	
21001403	3953001	1	1	0	
21001404	3963001	1	1	0	
21001405	3	30			
21001410	60000	60			
21001411	2993001	1	1	0	
21001412	2992001	1	1	0	
21001500	60000	80			
21001501	30012	2			
21001502	2993001	1	1	0	
21001503	3913001	1	1	0	
21001504	3923001	1	1	0	
21001505	3	30			
21001510	60000	60			
21001511	2993001	1	1	0	
21001512	2992001	1	1	0	
21001600	60000	80			
21001601	30012	2			
21001602	2993001	1	1	0	
21001603	3933001	1	1	0	
21001604	3943001	1	1	0	
21001605	3	30			
21001610	60000	60			
21001611	2993001	1	1	0	
21001612	3913001	1	1	0	
21001613	2992001	1	1	0	
21001614	3912001	1	1	0	
21001700	60000	100			
21001701	30013	1			
21001702	2993001	1	1	0	
21001703	3913001	1	1	0	
21001704	3923001	1	1	0	
21001705	3	30			
21001710	60000	70			
21001711	3913001	1	1	0	
21001712	3912001	1	1	0	
21001800	60000	100			
21001801	30013	1			
21001802	2993001	1	1	0	
21001803	3933001	1	1	0	
21001804	3943001	1	1	0	
21001805	3	30			
21001810	60000	70			
21001811	3913001	1	1	0	
21001812	3912001	1	1	0	
21001900	60000	100			
21001901	30013	1			
21001902	2993001	1	1	0	
21001903	3953001	1	1	0	
21001904	3963001	1	1	0	
21001905	3	30			
21001910	60000	70			
21001911	2993001	1	1	0	
21001912	2992001	1	1	0	
21002000	60000	100			
21002001	30013	1			
21002002	2993001	1	1	0	
21002003	3913001	1	1	0	
21002004	3923001	1	1	0	
21002005	3	30			
21002010	60000	70			
21002011	2993001	1	1	0	
21002012	2992001	1	1	0	
21002100	60000	100			
21002101	30013	1			
21002102	2993001	1	1	0	
21002103	3933001	1	1	0	
21002104	3943001	1	1	0	
21002105	3	30			
21002110	60000	70			
21002111	2993001	1	1	0	
21002112	3913001	1	1	0	
21002113	2992001	1	1	0	
21002114	3912001	1	1	0	
21002200	3	30			
21002201	60000	50			
21002202	12	5			
21002210	29	2			
21002211	60000	100			
21002212	2994001	1	1	0	
21002213	30013	1			
21002220	29	2			
21002221	60000	100			
21002222	3914001	1	1	0	
21002223	30013	1			
21002230	29	2			
21002240	29	2			
21002300	3	30			
21002301	60000	50			
21002302	30013	2			
21002400	3	30			
21002401	60000	50			
21002402	40100	5			
21002500	3	30			
21002501	60000	50			
21002502	2994001	3	1	0	
21002600	3	30			
21002601	60000	50			
21002602	40103	3			
21010100	3	30			
21010101	60102	250			
21010102	1	2000			
21010103	60101	55			
21010110	60100	28			
21010200	3	30			
21010201	60102	250			
21010202	1	2000			
21010203	60101	55			
21010210	60100	28			
21010300	3	30			
21010301	60102	500			
21010302	1	3000			
21010303	60101	70			
21010310	60100	5			
21010400	3	30			
21010401	60102	500			
21010402	1	3000			
21010403	60101	70			
21010410	60100	5			
21010500	3	30			
21010501	60102	250			
21010502	1	2000			
21010503	60101	55			
21010510	60100	28			
21010600	3	30			
21010601	60102	250			
21010602	1	2000			
21010603	60101	55			
21010610	60100	28			
21010700	3	30			
21010701	60102	500			
21010702	1	3000			
21010703	60101	70			
21010710	60100	5			
21010800	3	30			
21010801	60102	500			
21010802	1	3000			
21010803	60101	70			
21010810	60100	5			
21010900	3	30			
21010901	60102	500			
21010902	1	3000			
21010903	60101	70			
21011000	3	30			
21011001	60102	500			
21011002	1	3000			
21011003	60101	70			
21011100	3	30			
21011101	60102	500			
21011102	1	3000			
21011103	60101	70			
21011200	3	30			
21011201	60102	500			
21011202	1	3000			
21011203	60101	70			
21011300	3	30			
21011301	60102	500			
21011302	1	3000			
21011303	60101	70			
21011400	3	30			
21011404	30012	3			
21011405	3914001	1	1	0	
21011406	3924001	1	1	0	
21011407	1	30000			
21011500	3	50			
21011504	30013	1			
21011505	30012	2			
21011506	3914001	1	1	0	
21011507	3924001	1	1	0	
21011508	3934001	1	1	0	
21011509	3913001	1	1	0	
21011510	1	50000			
21011600	3	80			
21011604	30013	2			
21011605	30012	2			
21011606	2994001	1	1	0	
21011607	3914001	1	1	0	
21011608	3924001	1	1	0	
21011609	3934001	1	1	0	
21011610	3944001	1	1	0	
21011611	3954001	1	1	0	
21011612	1	80000			
21200020	250004	1			
21200021	3914001	1			
21200022	1	10000			
21200030	250004	1			
21200031	3015501	1			
21200032	40100	1			
21200040	250004	1			
21200041	40103	1			
21200042	1	10000			
21200050	250004	1			
21200051	3025501	1			
21200052	40110	1			
21200060	1	1			
21200061	2994001	1			
21200062	1	10000			
21200070	250004	1			
21200071	40104	1			
21200072	1	10000			
21200080	250004	1			
21200081	3035501	1			
21200082	40100	1			
21200090	250004	1			
21200091	40114	1			
21200092	1	10000			
21200100	250004	1			
21200101	40103	1			
21200102	1	10000			
21200110	250004	1			
21200111	40104	1			
21200112	1	10000			
21200120	3045501	1			
21200121	40110	1			
21200122	1	10000			
21200130	1	1			
21200131	40113	1			
21200132	1	10000			
21200140	9053002	1			
21200200	90030	1			
21200210	1	100000			
21200220	40110	5			
21200230	50000	250			
21200240	30013	6			
21200250	40114	5			
21200260	3	300			
30000260	90030	1			
30000270	1	50000			
30000280	40114	1			
30000290	30013	1			
30000300	40110	2			
30000310	90030	1			
30000320	50000	250			
30001000	3	30			
30001001	1	3000			
30001010	3	30			
30001011	1	3000			
30001020	3	30			
30001021	1	3000			
30001030	3	30			
30001031	1	3000			
30001040	3	30			
30001041	1	3000			
30001050	3	30			
30001051	1	3000			
30001060	3	35			
30001061	1	3000			
30001070	3	35			
30001071	1	3000			
30001080	3	35			
30001081	1	3000			
30001090	3	35			
30001091	1	3000			
30001100	3	40			
30001101	1	3000			
30001110	3	40			
30001111	1	3000			
30001120	3	40			
30001121	1	3000			
30001130	3	40			
30001131	1	3000			
30001140	3	40			
30001141	1	3000			
30001150	3	40			
30001151	1	3000			
30001160	3	45			
30001161	1	3000			
30001170	3	45			
30001171	1	3000			
30001180	3	50			
30001181	1	3000			
30001190	3	40			
30001191	1	3000			
30001200	3	40			
30001201	1	3000			
30001210	3	40			
30001211	1	3000			
30001220	3	40			
30001221	1	3000			
30001230	3	45			
30001231	1	3000			
30001240	3	45			
30001241	1	3000			
30001250	3	50			
30001251	1	3000			
100101010	3	30			
100101011	3042001	1	1	0	
100101013	1	2000			
100101014	30011	1			
100101021	3022001	1	1	0	
100101023	1	2000			
100101024	30011	1			
100101031	3052001	1	1	0	
100101033	1	2000			
100101034	30011	1			
100101035	4	6			
100101041	3032001	1	1	0	
100101043	1	2000			
100101044	30011	1			
100101051	3062001	1	1	0	
100101053	1	2000			
100101054	30011	1			
100101061	3042001	1	1	0	
100101063	1	2000			
100101064	30011	1			
100101071	3012001	1	1	0	
100101073	1	2000			
100101074	30011	1			
100101081	3022001	1	1	0	
100101083	1	5000			
100101084	30011	1			
100101085	1	5000			
100101091	2022001	1	1	0	
100101093	1	2000			
100101094	30011	1			
100101101	3042001	1	1	0	
100101103	1	2000			
100101104	30011	1			
100101105	2024002	1	1	0	
100101111	3052001	1	1	0	
100101113	1	2000			
100101114	30011	1			
100101121	3062001	1	1	0	
100101123	1	2000			
100101124	30012	1			
100101125	4	10			
100101165	2033001	1	1	0	
100201011	3052001	1	1	0	
100201013	1	3000			
100201014	30011	1			
100201021	3062001	1	1	0	
100201023	1	3000			
100201024	30011	1			
100201031	3012001	1	1	0	
100201033	1	3000			
100201034	30011	1			
100201041	3022001	1	1	0	
100201043	1	3000			
100201044	30011	1			
100201051	3032001	1	1	0	
100201053	1	3000			
100201054	30011	1			
100201061	3042001	1	1	0	
100201063	1	3000			
100201064	30011	1			
100201071	3052001	1	1	0	
100201073	1	3000			
100201074	30011	1			
100201081	3062001	1	1	0	
100201083	1	3000			
100201084	30011	1			
100201091	3012001	1	1	0	
100201093	1	3000			
100201094	30011	1			
100201101	3022001	1	1	0	
100201103	1	3000			
100201104	30011	1			
100201111	3032001	1	1	0	
100201113	1	3000			
100201114	30011	1			
100201121	3042001	1	1	0	
100201123	1	3000			
100201124	30011	1			
100301011	3013001	1	1	0	
100301013	1	4000			
100301014	30011	3			
100301021	3013002	1	1	0	
100301023	1	4000			
100301024	30011	3			
100301031	3023001	1	1	0	
100301033	1	4000			
100301034	30011	3			
100301041	3023002	1	1	0	
100301043	1	4000			
100301044	30011	3			
100301051	3033001	1	1	0	
100301053	1	4000			
100301054	30011	3			
100301061	3033002	1	1	0	
100301063	1	4000			
100301064	30011	3			
100301071	3043001	1	1	0	
100301073	1	4000			
100301074	30011	3			
100301075	4	20			
100301081	3043002	1	1	0	
100301083	1	4000			
100301084	30011	3			
100301091	3053001	1	1	0	
100301093	1	4000			
100301094	30011	3			
100301101	3053002	1	1	0	
100301103	1	4000			
100301104	30011	3			
100301111	3063001	1	1	0	
100301113	1	4000			
100301114	30011	3			
100301121	3063002	1	1	0	
100301123	1	4000			
100301124	30011	3			
100401011	3033001	1	1	0	
100401013	1	4000			
100401014	30012	1			
100401021	3033002	1	1	0	
100401023	1	4000			
100401024	30012	1			
100401031	3043001	1	1	0	
100401033	1	4000			
100401034	30012	1			
100401041	3043002	1	1	0	
100401043	1	4000			
100401044	30012	1			
100401051	3053001	1	1	0	
100401053	1	4000			
100401054	30012	1			
100401061	3053002	1	1	0	
100401063	1	4000			
100401064	30012	1			
100401071	3063001	1	1	0	
100401073	1	4000			
100401074	30012	1			
100401081	3063002	1	1	0	
100401083	1	4000			
100401084	30012	1			
100401091	3013001	1	1	0	
100401093	1	4000			
100401094	30012	1			
100401101	3013002	1	1	0	
100401103	1	4000			
100401104	30012	1			
100401111	3023001	1	1	0	
100401113	1	4000			
100401114	30012	1			
100401121	3023002	1	1	0	
100401123	1	4000			
100401124	30012	1			
100501011	3053001	1	1	0	
100501013	1	5000			
100501014	30012	1			
100501021	3053002	1	1	0	
100501023	1	5000			
100501024	30012	1			
100501031	3063001	1	1	0	
100501033	1	5000			
100501034	30012	1			
100501041	3063002	1	1	0	
100501043	1	5000			
100501044	30012	1			
100501051	3013001	1	1	0	
100501053	1	5000			
100501054	30012	1			
100501061	3013002	1	1	0	
100501063	1	5000			
100501064	30012	1			
100501071	3023001	1	1	0	
100501073	1	5000			
100501074	30012	1			
100501081	3023002	1	1	0	
100501083	1	5000			
100501084	30012	1			
100501091	3033001	1	1	0	
100501093	1	5000			
100501094	30012	1			
100501101	3033002	1	1	0	
100501103	1	5000			
100501104	30012	1			
100501111	3043001	1	1	0	
100501113	1	5000			
100501114	30012	1			
100501121	3043002	1	1	0	
100501123	1	5000			
100501124	30012	1			
100601011	3013001	1	1	0	
100601013	1	6000			
100601014	30012	1			
100601021	3013002	1	1	0	
100601023	1	6000			
100601024	30012	1			
100601031	3023001	1	1	0	
100601033	1	6000			
100601034	30012	1			
100601041	3023002	1	1	0	
100601043	1	6000			
100601044	30012	1			
100601051	3033001	1	1	0	
100601053	1	6000			
100601054	30012	1			
100601061	3033002	1	1	0	
100601063	1	6000			
100601064	30012	1			
100601071	3043001	1	1	0	
100601073	1	6000			
100601074	30012	1			
100601081	3043002	1	1	0	
100601083	1	6000			
100601084	30012	1			
100601091	3053001	1	1	0	
100601093	1	6000			
100601094	30012	1			
100601101	3053002	1	1	0	
100601103	1	6000			
100601104	30012	1			
100601111	3063001	1	1	0	
100601113	1	6000			
100601114	30012	1			
100601121	3063002	1	1	0	
100601123	1	6000			
100601124	30012	1			
100701011	3034001	1	1	0	
100701013	1	8000			
100701014	30012	1			
100701021	3034002	1	1	0	
100701023	1	8000			
100701024	30012	1			
100701031	3044001	1	1	0	
100701033	1	8000			
100701034	30012	1			
100701041	3044002	1	1	0	
100701043	1	8000			
100701044	30012	1			
100701051	3054001	1	1	0	
100701053	1	8000			
100701054	30012	1			
100701061	3054002	1	1	0	
100701063	1	8000			
100701064	30012	1			
100701071	3064001	1	1	0	
100701073	1	8000			
100701074	30012	1			
100701081	3064002	1	1	0	
100701083	1	8000			
100701084	30012	1			
100701091	3014001	1	1	0	
100701093	1	8000			
100701094	30012	1			
100701101	3014002	1	1	0	
100701103	1	8000			
100701104	30012	1			
100701111	3024001	1	1	0	
100701113	1	8000			
100701114	30012	1			
100701121	3024002	1	1	0	
100701123	1	8000			
100701124	30012	1			
100801011	3054001	1	1	0	
100801013	1	8000			
100801014	30013	1			
100801021	3054002	1	1	0	
100801023	1	8000			
100801024	30013	1			
100801031	3064001	1	1	0	
100801033	1	8000			
100801034	30013	1			
100801041	3064002	1	1	0	
100801043	1	8000			
100801044	30013	1			
100801051	3014001	1	1	0	
100801053	1	8000			
100801054	30013	1			
100801061	3014002	1	1	0	
100801063	1	8000			
100801064	30013	1			
100801071	3024001	1	1	0	
100801073	1	8000			
100801074	30013	1			
100801081	3024002	1	1	0	
100801083	1	8000			
100801084	30013	1			
100801091	3034001	1	1	0	
100801093	1	8000			
100801094	30013	1			
100801101	3034002	1	1	0	
100801103	1	8000			
100801104	30013	1			
100801111	3044001	1	1	0	
100801113	1	8000			
100801114	30013	1			
100801121	3044002	1	1	0	
100801123	1	8000			
100801124	30013	1			
100901011	3914001	1	1	0	
100901021	3924001	1	1	0	
100901031	3934001	1	1	0	
100901041	3944001	1	1	0	
100901051	3954001	1	1	0	
100901061	3964001	1	1	0	
100901071	3914001	1	1	0	
100901081	3924001	1	1	0	
100901091	3934001	1	1	0	
100901101	3944001	1	1	0	
100901111	3954001	1	1	0	
100901121	3964001	1	1	0	
101100200	6110102	1			
101100210	6110103	1			
101100220	9010301	1			
101100221	402	1			
101100300	6110302	1			
101100310	6110303	1			
101100320	9010302	1			
101100321	415	1			
102100100	6210102	1			
102100110	6210103	1			
102100120	9010101	1			
102100121	403	1			
102100200	6210202	1			
102100210	6210203	1			
102100220	9010102	1			
102100221	407	1			
102100300	6210302	1			
102100310	6210303	1			
102100320	9010103	1			
102100321	417	1			
103100100	6310102	1			
103100110	6310103	1			
103100120	9010201	1			
103100121	404	1			
103100200	6310202	1			
103100210	6310203	1			
103100220	9010202	1			
103100221	406	1			
103100300	6310302	1			
103100310	6310303	1			
103100320	9010203	1			
103100321	408	1			
104100200	6410102	1			
104100210	6410103	1			
104100220	9010701	1			
104100221	413	1			
105100100	6510102	1			
105100110	6510103	1			
105100120	9010401	1			
105100121	405	1			
105100300	6510302	1			
105100310	6510303	1			
105100320	9010402	1			
105100321	416	1			
106100200	6610102	1			
106100210	6610103	1			
106100220	9010801	1			
106100221	412	1			
106100300	6610302	1			
106100310	6610303	1			
106100320	9010802	1			
106100321	409	1			
107100200	6710102	1			
107100210	6710103	1			
107100220	9010501	1			
107100221	411	1			
107100300	6710302	1			
107100310	6710303	1			
107100320	9010502	1			
107100321	414	1			
108100200	6810102	1			
108100210	6810103	1			
108100220	9010601	1			
108100221	410	1			
108100300	6810302	1			
108100310	6810303	1			
108100320	9010602	1			
108100321	418	1			
109100200	6910102	1			
109100210	6910103	1			
109100220	9010901	1			
109100221	419	1			
110101010	3	50			
110101011	3013001	1	1	0	
110101013	1	3000			
110101014	30011	3			
110101016	502	1			
110101021	3023001	1	1	0	
110101023	1	3000			
110101024	30011	3			
110101026	503	1			
110101031	3033001	1	1	0	
110101033	1	3000			
110101034	30011	3			
110101041	3043001	1	1	0	
110101043	1	3000			
110101044	30011	3			
110101051	3053001	1	1	0	
110101053	1	3000			
110101054	30011	3			
110101061	3063001	1	1	0	
110101063	1	3000			
110101064	30011	3			
110201011	3013002	1	1	0	
110201013	1	4000			
110201014	30012	1			
110201021	3023002	1	1	0	
110201023	1	4000			
110201024	30012	1			
110201031	3033002	1	1	0	
110201033	1	4000			
110201034	30012	1			
110201041	3043002	1	1	0	
110201043	1	4000			
110201044	30012	1			
110201051	3053002	1	1	0	
110201053	1	4000			
110201054	30012	1			
110201061	3063002	1	1	0	
110201063	1	4000			
110201064	30012	1			
110301011	3014001	1	1	0	
110301013	1	6000			
110301014	30012	1			
110301021	3024001	1	1	0	
110301023	1	6000			
110301024	30012	1			
110301031	3034001	1	1	0	
110301033	1	6000			
110301034	30012	1			
110301041	3044001	1	1	0	
110301043	1	6000			
110301044	30012	1			
110301051	3054001	1	1	0	
110301053	1	6000			
110301054	30012	1			
110301061	3064001	1	1	0	
110301063	1	6000			
110301064	30012	1			
110401011	3014002	1	1	0	
110401013	1	7000			
110401014	30012	1			
110401021	3024002	1	1	0	
110401023	1	7000			
110401024	30012	1			
110401031	3034002	1	1	0	
110401033	1	7000			
110401034	30012	1			
110401041	3044002	1	1	0	
110401043	1	7000			
110401044	30012	1			
110401051	3054002	1	1	0	
110401053	1	7000			
110401054	30012	1			
110401061	3064002	1	1	0	
110401063	1	7000			
110401064	30012	1			
110501011	3014003	1	1	0	
110501013	1	8000			
110501014	30013	1			
110501021	3024003	1	1	0	
110501023	1	8000			
110501024	30013	1			
110501031	3034003	1	1	0	
110501033	1	8000			
110501034	30013	1			
110501041	3044003	1	1	0	
110501043	1	8000			
110501044	30013	1			
110501051	3054003	1	1	0	
110501053	1	8000			
110501054	30013	1			
110501061	3064003	1	1	0	
110501063	1	8000			
110501064	30013	1			
110601011	3014004	1	1	0	
110601013	1	10000			
110601014	30013	1			
110601021	3024004	1	1	0	
110601023	1	10000			
110601024	30013	1			
110601031	3034004	1	1	0	
110601033	1	10000			
110601034	30013	1			
110601041	3044004	1	1	0	
110601043	1	10000			
110601044	30013	1			
110601051	3054004	1	1	0	
110601053	1	10000			
110601054	30013	1			
