Id	Type	Priority	Title	Desc	Icon	PreTaskId	ActivateCondition[1]	ActivateCondition[2]	ActivateCondition[3]	Condition[1]	Condition[2]	Condition[3]	Result	RewardId	SkipId	StartTime	EndTime	Suffix	ShowAfterTaskId	AchvType	GroupId	ShowAfterGroup	GroupTheme	ShowType	ShowCondition
11321	6	9578	Ace of Cups II	Reach Project Babel Strategic Lv.85	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					11321			85	11321				Clear							
11322	6	9577	Ace of Cups III	Reach Project Babel Strategic Lv.90	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					11322			90	11322				Clear							
11323	6	9576	Ace of Cups IV	Reach Project Babel Strategic Lv.95	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					11323			95	11323				Clear							
11324	6	9575	Ace of Cups V	Reach Project Babel Strategic Lv.100	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					11324			100	11324				Clear							
11325	6	9574	Tower Vanquisher I	Reach Project Babel Strategic Lv.120	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					11325			120	11325				Clear							
11326	6	9573	Tower Vanquisher II	Reach Project Babel Strategic Lv.140	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					11326			140	11326				Clear							
11327	6	9572	Tower Vanquisher III	Reach Project Babel Strategic Lv.160	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					11327			160	11327				Clear							
11328	6	9571	Tower Vanquisher IV	Reach Project Babel Strategic Lv.180	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					11328			180	11328				Clear							
11329	6	9570	Tower Vanquisher V	Reach Project Babel Strategic Lv.200	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					11329			200	11329				Clear							
11330	6	9569	Tower Vanquisher VI	Reach Project Babel Strategic Lv.220	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					11330			220	11330				Clear							
11331	6	9568	Tower Vanquisher VII	Reach Project Babel Strategic Lv.240	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					11331			240	11331				Clear							
11332	6	9567	Tower Vanquisher VIII	Reach Project Babel Strategic Lv.260	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					11332			260	11332				Clear							
11333	6	9566	Tower Vanquisher IX	Reach Project Babel Strategic Lv.280	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					11333			280	11333				Clear							
11334	6	9565	Tower Vanquisher X	Reach Project Babel Strategic Lv.300	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					11334			300	11334				Clear							
12300	15	9599	Sands of Infinity I	Clear Babel Tower: Sands of Infinity BPV-1	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12300			1	11300				Clear							
12301	15	9598	Sands of Infinity II	Clear Babel Tower: Sands of Infinity BPV-2	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12301			1	11301				Clear							
12302	15	9597	Sands of Infinity III	Clear Babel Tower: Sands of Infinity BPV-3	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12302			1	11302				Clear							
12303	15	9596	Sands of Infinity IV	Clear Babel Tower: Sands of Infinity BPV-4	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12303			1	11303				Clear							
12304	15	9595	Sands of Infinity V	Clear Babel Tower: Sands of Infinity BPV-5	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12304			1	11304				Clear							
12305	15	9594	Dunes I	Reach Sands of Infinity Strategic Lv.5	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12305			5	11305				Clear							
12306	15	9593	Dunes II	Reach Sands of Infinity Strategic Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12306			10	11306				Clear							
12307	15	9592	Dunes III	Reach Sands of Infinity Strategic Lv.15	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12307			15	11307				Clear							
12308	15	9591	Dunes IV	Reach Sands of Infinity Strategic Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12308			20	11308				Clear							
12309	15	9590	Dunes V	Reach Sands of Infinity Strategic Lv.25	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12309			25	11309				Clear							
12310	15	9589	Oasis I	Reach Sands of Infinity Strategic Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12310			30	11310				Clear							
12311	15	9588	Oasis II	Reach Sands of Infinity Strategic Lv.35	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12311			35	11311				Clear							
12312	15	9587	Oasis III	Reach Sands of Infinity Strategic Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12312			40	11312				Clear							
12313	15	9586	Oasis IV	Reach Sands of Infinity Strategic Lv.45	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12313			45	11313				Clear							
12314	15	9585	Oasis V	Reach Sands of Infinity Strategic Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12314			50	11314				Clear							
12315	15	9584	Mirage I	Reach Sands of Infinity Strategic Lv.55	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12315			55	11315				Clear							
12316	15	9583	Mirage II	Reach Sands of Infinity Strategic Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12316			60	11316				Clear							
12317	15	9582	Mirage III	Reach Sands of Infinity Strategic Lv.65	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12317			65	11317				Clear							
12318	15	9581	Mirage IV	Reach Sands of Infinity Strategic Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12318			70	11318				Clear							
12319	15	9580	Mirage V	Reach Sands of Infinity Strategic Lv.75	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12319			75	11319				Clear							
12320	15	9579	Star Ocean I	Reach Sands of Infinity Strategic Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12320			80	11320				Clear							
12321	15	9578	Star Ocean II	Reach Sands of Infinity Strategic Lv.85	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12321			85	11321				Clear							
12322	15	9577	Star Ocean III	Reach Sands of Infinity Strategic Lv.90	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12322			90	11322				Clear							
12323	15	9576	Star Ocean IV	Reach Sands of Infinity Strategic Lv.95	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12323			95	11323				Clear							
12324	15	9575	Star Ocean V	Reach Sands of Infinity Strategic Lv.100	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12324			100	11324				Clear							
12325	15	9574	Eternal Throne I	Reach Sands of Infinity Strategic Lv.120	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12325			120	11325				Clear							
12326	15	9573	Eternal Throne II	Reach Sands of Infinity Strategic Lv.140	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12326			140	11326				Clear							
12327	15	9572	Eternal Throne III	Reach Sands of Infinity Strategic Lv.160	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12327			160	11327				Clear							
12328	15	9571	Eternal Throne IV	Reach Sands of Infinity Strategic Lv.180	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12328			180	11328				Clear							
12329	15	9570	Eternal Throne V	Reach Sands of Infinity Strategic Lv.200	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12329			200	11329				Clear							
12330	15	9569	Eternal Throne VI	Reach Sands of Infinity Strategic Lv.220	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12330			220	11330				Clear							
12331	15	9568	Eternal Throne VII	Reach Sands of Infinity Strategic Lv.240	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12331			240	11331				Clear							
12332	15	9567	Eternal Throne VIII	Reach Sands of Infinity Strategic Lv.260	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12332			260	11332				Clear							
12333	15	9566	Eternal Throne IX	Reach Sands of Infinity Strategic Lv.280	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12333			280	11333				Clear							
12334	15	9565	Eternal Throne X	Reach Sands of Infinity Strategic Lv.300	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12334			300	11334				Clear							
12335	6	9564	Eternal Throne XI	Reach Sands of Infinity Strategic Lv.320	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12335			320	11334				Clear							
12336	6	9563	Eternal Throne XII	Reach Sands of Infinity Strategic Lv.340	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png					12336			340	11334				Clear							
11335	6	9564	Mission has expired	Invalid	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png								1					Clear							
11336	6	9563	Mission has expired	Invalid	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png								1					Clear							
11337	6	9562	Mission has expired	Invalid	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png								1					Clear							
11338	6	9561	Mission has expired	Invalid	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png								1					Clear							
11339	6	9560	Mission has expired	Invalid	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png								1					Clear							
11340	6	9559	Mission has expired	Invalid	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png								1					Clear							
11341	6	9558	Mission has expired	Invalid	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png								1					Clear							
11342	6	9557	Mission has expired	Invalid	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png								1					Clear							
11343	6	9556	Mission has expired	Invalid	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png								1					Clear							
11344	6	9555	Mission has expired	Invalid	Assets/Product/Texture/Image/IconTask/TaskIconChallenge06.png								1					Clear							
11401	11	10000		5						11401			5	11401				Collect							
11402	11	9990		10						11402			10	11402				Collect							
11403	11	9980		15						11403			15	11403				Collect							
11404	11	9970		20						11404			20	11404				Collect							
11405	11	9960		25						11405			25	11405				Collect							
11406	11	9950		30						11406			30	11406				Collect							
11407	11	9940		35						11407			35	11407				Collect							
11408	11	9930		40						11408			40	11408				Collect							
11409	11	9920		45						11409			45	11409				Collect							
11410	11	9910		50						11410			50	11410				Collect							
11411	11	9900		55						11411			55	11411				Collect							
11412	11	9890		60						11412			60	11412				Collect							
11413	11	9880		65						11413			65	11413				Collect							
11414	11	9870		70						11414			70	11414				Collect							
11415	11	9860		75						11415			75	11415				Collect							
11416	11	9850		80						11416			80	11416				Collect							
11417	11	9840		85						11417			85	11417				Collect							
11418	11	9830		90						11418			90	11418				Collect							
11419	11	9820		95						11419			95	11419				Collect							
11420	11	9810		100						11420			100	11420				Collect							
11421	11	9800	Throne Vanguard	Clear Eternal Throne Normal Mode battle once	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11421			1	11421	11421			Clear							
11422	11	9790	Imperial Elites	Clear Eternal Throne Abyss Mode battle once	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11422			1	11422	11422			Clear							
11423	11	9780	Power!!!	Clear Full Speed Ahead stage once	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11423			1	11423	11423			Clear							
11424	11	9770	Desert Conqueror	Clear Babel Tower: Sands of Infinity stage once	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11424			1	11424	11424			Clear							
11425	11	9760	APUS Journey	Clear APUS stage once	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11425			1	11425	11425			Clear							
11426	11	9750	Alliance Envoy	Activate Sophia: Silverfang	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11426			1	11233	11049			Train							
11427	11	9740	Regal Sword I	Sophia: Silverfang reaches Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11427			1	11234	11060			Train							
11428	11	9730	Regal Sword II	Sophia: Silverfang reaches Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11428			1	11235	11061			Train							
11429	11	9720	Regal Sword III	Sophia: Silverfang reaches Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11429			1	11236	11062			Train							
11430	11	9710	Module Upgrade I	Have Sophia: Silverfang learn a skill 20 times	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11430			20	11237	11063			Train							
11431	11	9700	Module Upgrade II	Have Sophia: Silverfang learn a skill 40 times	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11431			40	11238	11064			Train							
11432	11	9690	Module Upgrade III	Have Sophia: Silverfang learn a skill 60 times	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11432			60	11239	11065			Train							
11433	11	9680	Module Upgrade IV	Have Sophia: Silverfang learn a skill 80 times	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11433			80	11240	11066			Train							
11501	16	10000	Moment of Peace	Rest or Prep 3 times at Respite	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11501			3	11501				Clear							
11502	16	9980	Small Harvest	Gain 500 Support Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11502			500	11502				Clear							
11503	16	9960	Windfall	Open Supply Crate 3 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11503			3	11503				Clear							
11504	16	9940	Adrenaline	Gain 1 bonus	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11504			1	11504				Clear							
11505	16	9920	Windfall HD	Open Supply Crate 5 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11505			5	11505				Clear							
11506	16	9900	Farm Besieged	Clear 8 locations	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11506			8	11506				クリア							
11507	16	9880	Wuming Reincarnated	Clear 16 locations	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11507			16	11507				クリア							
11508	16	9860	Misty Enclave Mystery	Clear 24 locations	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11508			24	11508				クリア							
11509	16	9840	Thousand Faces	Clear 32 locations	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11509			32	11509				クリア							
11510	16	9820	Snowy Trail	Clear 40 locations	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11510			40	11510				クリア							
11511	16	9800	Secret of Monastery	Clear 48 locations	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11511			48	11511				戦闘							
11512	16	9780	Skyscraper	Clear 56 locations	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11512			56	11512				戦闘							
11513	16	9760	Wandering Hope	Clear 64 locations	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11513			64	11513				戦闘							
11514	16	9740	Abyssea Crisis	Clear 72 locations	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11514			72	11514				戦闘							
11515	16	9720	Peaceful Abyssea	Clear 80 locations	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11515			80	11515				戦闘							
11516	16	9700	Challenger I	Complete 1 Boss Battle	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11516			1	11516				戦闘							
11517	16	9680	Challenger II	Complete 3 Boss Battles	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11517			3	11517				戦闘							
11518	16	9660	Challenger III	Complete 5 Boss Battles	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11518			5	11518				戦闘							
11519	16	9640	Veteran I	Battle once	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11519			1	11519				戦闘							
11520	16	9620	Veteran II	Battle 3 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11520			3	11520				戦闘							
11521	16	9600	Veteran III	Battle 5 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11521			5	11521				戦闘							
11522	16	9580	Veteran IV	Battle 7 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11522			7	11522				戦闘							
11523	16	9560	Veteran V	Battle 10 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11523			10	11523				戦闘							
11524	16	9540	Veteran VI	Battle 13 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11524			13	11524				戦闘							
11525	16	9520	Veteran VII	Battle 16 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11525			16	11525				戦闘							
11526	16	9500	Veteran VIII	Battle 19 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11526			19	11526				収集							
11527	16	9480	Veteran IX	Battle 22 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11527			22	11527				収集							
11528	16	9460	Veteran X	Battle 25 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11528			25	11528				収集							
11529	16	9440	Veteran XI	Battle 28 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11529			28	11529				収集							
11530	16	9420	Veteran XII	Battle 30 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					11530			30	11530				収集							
11601	11	10000		5						11601			5	11601				Collect							
11602	11	9990		10						11602			10	11602				Collect							
11603	11	9980		15						11603			15	11603				Collect							
11604	11	9970		20						11604			20	11604				Collect							
11605	11	9960		25						11605			25	11605				Collect							
11606	11	9950		30						11606			30	11606				Collect							
11607	11	9940		35						11607			35	11607				Collect							
11608	11	9930		40						11608			40	11608				Collect							
11609	11	9920		45						11609			45	11609				Collect							
11610	11	9910		50						11610			50	11610				Collect							
11611	11	9900		55						11611			55	11611				Collect							
11612	11	9890		60						11612			60	11612				Collect							
11613	11	9880		65						11613			65	11613				Collect							
11614	11	9870		70						11614			70	11614				Collect							
11615	11	9860		75						11615			75	11615				Collect							
11616	11	9850		80						11616			80	11616				Collect							
11617	11	9840		85						11617			85	11617				Collect							
11618	11	9830		90						11618			90	11618				Collect							
11619	11	9820		95						11619			95	11619				Collect							
11620	11	9810		100						11620			100	11620				Collect							
11621	11	9800	Guest Visit	Clear Cornered in Cruise Normal Mode battle once	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11621			1	11621	11621			Clear							
11622	11	9790	Taking the Helm	Clear Cornered in Cruise Abyss Mode battle once	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11622			1	11622	11622			Clear							
11623	11	9780	How Hard Can It Be?	Clear 1 Abode of Gods stage	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11623			1	11623	11623			Clear							
11624	11	9770	Triumphant Return I	Clear Event Mission [Co-op Rerun!] once	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11624			1	11624	11624			Clear							
11625	11	9740	Stars Galore	Clear 1 Path of Stars stage	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11625			1	11625	11625			Clear							
11626	11	9730	Light of Dawn	Activate Chrome: Arclight	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11626			1	11233	11049			Train							
11627	11	9720	Flawless I	Upgrade Chrome: Arclight to Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11627			1	11234	11060			Train							
11628	11	9710	Flawless II	Upgrade Chrome: Arclight to Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11628			1	11235	11061			Train							
11629	11	9700	Flawless III	Upgrade Chrome: Arclight to Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11629			1	11236	11062			Train							
11630	11	9690	Victory Vanguard I	Have Chrome: Arclight learn a skill 20 times	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11630			20	11237	11063			Train							
11631	11	9680	Victory Vanguard II	Have Chrome: Arclight learn a skill 40 times	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11631			40	11238	11064			Train							
11632	11	9670	Victory Vanguard III	Have Chrome: Arclight learn a skill 60 times	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11632			60	11239	11065			Train							
11633	11	9660	Victory Vanguard IV	Have Chrome: Arclight learn a skill 80 times	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11633			80	11240	11066			Train							
11634	11	9760	Triumphant Return II	Clear Event Mission [Co-op Rerun!] 3 times	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11634			3	11634	11624			Clear							
11635	11	9750	Triumphant Return III	Clear Event Mission [Co-op Rerun!] 5 times	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11635			5	11635	11624			Clear							
11701	11	10000		5						11701			5	11701				Collect							
11702	11	9990		10						11702			10	11702				Collect							
11703	11	9980		15						11703			15	11703				Collect							
11704	11	9970		20						11704			20	11704				Collect							
11705	11	9960		25						11705			25	11705				Collect							
11706	11	9950		30						11706			30	11706				Collect							
11707	11	9940		35						11707			35	11707				Collect							
11708	11	9930		40						11708			40	11708				Collect							
11709	11	9920		45						11709			45	11709				Collect							
11710	11	9910		50						11710			50	11710				Collect							
11711	11	9900		55						11711			55	11711				Collect							
11712	11	9890		60						11712			60	11712				Collect							
11713	11	9880		65						11713			65	11713				Collect							
11714	11	9870		70						11714			70	11714				Collect							
11715	11	9860		75						11715			75	11715				Collect							
11716	11	9850		80						11716			80	11716				Collect							
11717	11	9840		85						11717			85	11717				Collect							
11718	11	9830		90						11718			90	11718				Collect							
11719	11	9820		95						11719			95	11719				Collect							
11720	11	9810		100						11720			100	11720				Collect							
11721	11	9800	Hundred Trials I	Clear 1 Firmus Battle Stage	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11721			1	11721	11721			Clear							
11722	11	9790	Hundred Trials II	Clear 5 Firmus Battle Stages	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11722			5	11722	11721			Clear							
11723	11	9780	Hundred Trials III	Clear 10 Firmus Battle Stages	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11723			10	11723	11721			Clear							
11724	11	9770	Unstoppable	Clear 1 Confrontation Stage	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11724			1	11724	11724			Clear							
11725	11	9760	Duat Trial I	Clear [Co-op (Event)] once	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11725			1	11725	11725			Clear							
11726	11	9750	Duat Trial II	Clear [Co-op (Event)] 5 times	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11726			5	11726	11725			Clear							
11727	11	9740	Undefeated	Clear [Co-op (Event)] Overclock difficulty once	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11727			1	11727	11725			Clear							
11728	11	9730	Siege I	Clear Joint Warfare once	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11728			1	11728	11723			Clear							
11729	11	9720	Siege II	Clear Joint Warfare 3 times	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11729			3	11729	11723			Clear							
11730	11	9710	Siege III	Clear Joint Warfare 5 times	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11730			5	11730	11723			Clear							
11731	11	9700	Elimination - Vanguard	Clear 1 Phalanx Stage	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11731			1	11731	11722			Clear							
11732	11	9690	Elimination - Elite	Clear 3 Phalanx Stages	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11732			3	11732	11722			Clear							
11733	11	9680	Elimination - Commander	Clear 5 Phalanx Stages	Assets/Product/Texture/Image/IconTask/TaskIconAcitive.png					11733			5	11733	11722			Clear							
99999	6	10000	Returning Player One-off	Daily Login	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99999			1	199999				Collect							
99998	6	9999	Returning Player One-off	Login for a total of 1 day	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99998			1	199998				Collect							
99997	6	9998	Returning Player One-off	Login for a total of 2 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99997			2	199997				Collect							
99996	6	9997	Returning Player One-off	Login for a total of 3 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99996			3	199996				Collect							
99995	6	9996	Returning Player One-off	Team reaches Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99995			10	199995				Collect							
99994	6	9995	Returning Player Daily	Use Black Card to purchase Stamina once	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99994			1	199994				Collect							
99993	6	9994	Returning Player Daily	Use Black Card to purchase Stamina twice	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99993			2	199993				Collect							
99992	6	9993	Returning Player Daily	Use Black Card to purchase Stamina 3 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99992			3	199992				Collect							
99991	6	9992	Returning Player Daily	Use Black Card to purchase Cogs once	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99991			1	199991				Collect							
99990	6	9991	Returning Player Daily	Use Black Card to purchase Cogs twice	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99990			2	199990				Collect							
99989	6	9990	Returning Player Weekly	Use EXP materials on a Construct	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99989			1	199989				Collect							
99988	6	9989	Returning Player Weekly	Use EXP materials twice on any Construct	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99988			2	199988				Collect							
99987	6	9988	Returning Player Weekly	Use EXP materials 3 times on any Construct	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99987			3	199987				Collect							
99986	6	9987	Returning Player Weekly	Clear any 5 battles	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99986			5	199986				Collect							
99985	6	9986	Returning Player Weekly	Clear 3 Co-op Missions	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					99985			3	199985				Collect							
35000	18	10000	Join a Guild	Join a Guild	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					35000			1	350000				Guild							
35001	18	9999	Join a Guild for 5 days	Join a Guild for 5 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					35001			5	350010				Guild							
35002	18	9998	Join a Guild for 10 days	Join a Guild for 10 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					35002			10	350020				Guild	35001						
35003	18	9997	Join a Guild for 20 days	Join a Guild for 20 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					35003			20	350030				Guild	35002						
35004	18	9996	Guild reaches Lv.2	Guild reaches Lv.2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					35004			2	350040				Guild							
35005	18	9995	Guild reaches Lv.3	Guild reaches Lv.3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					35005			3	350050				Guild	35004						
35006	18	9994	Guild reaches Lv.4	Guild reaches Lv.4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					35006			4	350060				Guild	35005						
35007	18	9993	Guild reaches Lv.5	Guild reaches Lv.5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					35007			5	350070				Guild	35006						
35008	18	9992	Guild has 10 members	Guild has 10 members	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					35008			10	350080				Guild							
35009	18	9991	Guild has 20 members	Guild has 20 members	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					35009			20	350090				Guild	35008						
20000	17	10000	Initial Login	Initial Login	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					20000			1	20000				Journey							
20001	17	9990	Total Login	Login for a total of 1 day	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					20001			1	20001				Journey							
20002	17	9980	Total Login	Login for a total of 2 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					20002			2	20002				Journey							
20003	17	9970	Total Login	Login for a total of 3 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					20003			3	20003				Journey							
20004	17	9960	Total Login	Login for a total of 5 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					20004			5	20004				Journey							
20005	17	9950	Total Login	Login for a total of 7 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					20005			7	20005				Journey							
