Id	AttribId	PromotedId	Kind	Type	Name	MoveUseFaceDir	HasRunTilt	HasSquatState	SquatMotionOffset	ModelId	BaseHeight	ColliderType	PolygonId	BodyRadius	CameraCollideRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	EffectScale	MissileScale	UiResId	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	LieOnFloorTime	StandUpTailTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	Ball	RandomBall	AttackSkillId	DodgeSkillId	CatchType	NoThreat	NotToThreatTarget	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	WalkMotionOffset	RunMotionOffset	CollisionPriority	UseShadowMesh	ShadowQuadScale	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
11310026	113026	113026	1103	3	ヴィラ第二段階	1	1			R2WeilaMd010011		1		0.3	0.3	0.1	0	0	1	1		110301	0	10	0.8	1	1	0.3	1.15	0.6	10	0	1#110301|2#110302|3#110303	1#4#15|2#4#15|3#4#15		110316				1.85	1	1	1			3		0.3						1103	100050	100051	100054	100074								110301	110302	110303	110304	110305	110306	110307	110308	110309	110310	110311	110312	110313	110314	110315	110316	110317	110318	110319	110320	110321	110322	110323	110324	110325	110326	110327	110328	110329	110330	110331	110332																																																																				
15110031	151031	151031	1104	4	カム第三段階-B	1	1			R2KamuMd010011		1		0.3	0.3	0.1			1	1		110401	0	10	0.8	1	1	0.1	1.65	0.9	10	0	1#110401|2#110402|3#110403	1#4#15|2#4#15|3#4#15		110416				2	1	1	1			3		0.3						1104	100050	100051	100054	100074	110440	110455						110401	110402	110403	110404	110405	110406	110407	110408	110409	110410	110411	110412	110413	110414	110415	110416	110417	110418	110419	110420	110421	110422	110423	110424	110425	110426	110427	110428	110429	110430	110431	110432	110433	110434	110435	110436	110437	110438	110439	110440	110441	110442	110443	110444	110445	110446																																																						
15110032	151032	151032	1104	4	カム第三段階-A	1	1			R2KamuMd010011		1		0.3	0.3	0.1			1	1		110401	0	10	0.8	1	1	0.1	1.65	0.9	10	0	1#110401|2#110402|3#110403	1#4#15|2#4#15|3#4#15		110416				2	1	1	1			3		0.3						1104	100050	100051	100054	100074	110440	110455						110401	110402	110403	110404	110405	110406	110407	110408	110409	110410	110411	110412	110413	110414	110415	110416	110417	110418	110419	110420	110421	110422	110423	110424	110425	110426	110427	110428	110429	110430	110431	110432	110433	110434	110435	110436	110437	110438	110439	110440	110441	110442	110443	110444	110445	110446																																																						
15110033	151033	151033	1104	4	カム第三段階-S	1	1			R2KamuMd010011		1		0.3	0.3	0.1			1	1		110401	0	10	0.8	1	1	0.1	1.65	0.9	10	0	1#110401|2#110402|3#110403	1#4#15|2#4#15|3#4#15		110416				2	1	1	1			3		0.3						1104	100050	100051	100054	100074	110440	110455						110401	110402	110403	110404	110405	110406	110407	110408	110409	110410	110411	110412	110413	110414	110415	110416	110417	110418	110419	110420	110421	110422	110423	110424	110425	110426	110427	110428	110429	110430	110431	110432	110433	110434	110435	110436	110437	110438	110439	110440	110441	110442	110443	110444	110445	110446																																																						
15110034	151034	151034	1104	4	カム第三段階-SS	1	1			R2KamuMd010011		1		0.3	0.3	0.1			1	1		110401	0	10	0.8	1	1	0.1	1.65	0.9	10	0	1#110401|2#110402|3#110403	1#4#15|2#4#15|3#4#15		110416				2	1	1	1			3		0.3						1104	100050	100051	100054	100074	110440	110455						110401	110402	110403	110404	110405	110406	110407	110408	110409	110410	110411	110412	110413	110414	110415	110416	110417	110418	110419	110420	110421	110422	110423	110424	110425	110426	110427	110428	110429	110430	110431	110432	110433	110434	110435	110436	110437	110438	110439	110440	110441	110442	110443	110444	110445	110446																																																						
15110035	151035	151035	1104	4	カム第三段階-SSS	1	1			R2KamuMd010011		1		0.3	0.3	0.1			1	1		110401	0	10	0.8	1	1	0.1	1.65	0.9	10	0	1#110401|2#110402|3#110403	1#4#15|2#4#15|3#4#15		110416				2	1	1	1			3		0.3						1104	100050	100051	100054	100074	110440	110455						110401	110402	110403	110404	110405	110406	110407	110408	110409	110410	110411	110412	110413	110414	110415	110416	110417	110418	110419	110420	110421	110422	110423	110424	110425	110426	110427	110428	110429	110430	110431	110432	110433	110434	110435	110436	110437	110438	110439	110440	110441	110442	110443	110444	110445	110446																																																						
15110036	151036	151036	1104	4	カム第三段階-SSS+	1	1			R2KamuMd010011		1		0.3	0.3	0.1			1	1		110401	0	10	0.8	1	1	0.1	1.65	0.9	10	0	1#110401|2#110402|3#110403	1#4#15|2#4#15|3#4#15		110416				2	1	1	1			3		0.3						1104	100050	100051	100054	100074	110440	110455						110401	110402	110403	110404	110405	110406	110407	110408	110409	110410	110411	110412	110413	110414	110415	110416	110417	110418	110419	110420	110421	110422	110423	110424	110425	110426	110427	110428	110429	110430	110431	110432	110433	110434	110435	110436	110437	110438	110439	110440	110441	110442	110443	110444	110445	110446																																																						
11410031	114031	114031	1105	2	ロゼッタ	1	1			R3LuosaitaMd010011		1		0.3	0.3	0.1			1	1		110501	0	10	0.8	1	1	0.3	0.55	0.9	10	0	1#110501|2#110502|3#110503	1#1#15|2#1#15|3#1#15		110517				1.6	1	1	1			3		0.3						1105	100050	100051	100054	100074	110520	110519	110557	110580				110501	110502	110503	110504	110505	110506	110507	110508	110509	110510	110511	110512	110513	110514	110515	110516	110517	110518	110519	110520	110521	110522	110523	110524	110525	110526	110527	110528	110529	110530	110531	110532	110533	110534	110535																																																																	
11410032	114032	114032	1105	2	ロゼッタ	1	1			R3LuosaitaMd010011		1		0.3	0.3	0.1			1	1		110501	0	10	0.8	1	1	0.3	0.55	0.9	10	0	1#110501|2#110502|3#110503	1#1#15|2#1#15|3#1#15		110517				1.6	1	1	1			3		0.3						1105	100050	100051	100054	100074	110520	110519	110557	110580				110501	110502	110503	110504	110505	110506	110507	110508	110509	110510	110511	110512	110513	110514	110515	110516	110517	110518	110519	110520	110521	110522	110523	110524	110525	110526	110527	110528	110529	110530	110531	110532	110533	110534	110535																																																																	
11410033	114033	114033	1105	2	ロゼッタ	1	1			R3LuosaitaMd010011		1		0.3	0.3	0.1			1	1		110501	0	10	0.8	1	1	0.3	0.55	0.9	10	0	1#110501|2#110502|3#110503	1#1#15|2#1#15|3#1#15		110517				1.6	1	1	1			3		0.3						1105	100050	100051	100054	100074	110520	110519	110557	110580				110501	110502	110503	110504	110505	110506	110507	110508	110509	110510	110511	110512	110513	110514	110515	110516	110517	110518	110519	110520	110521	110522	110523	110524	110525	110526	110527	110528	110529	110530	110531	110532	110533	110534	110535																																																																	
11410034	114034	114034	1105	2	ロゼッタ	1	1			R3LuosaitaMd010011		1		0.3	0.3	0.1			1	1		110501	0	10	0.8	1	1	0.3	0.55	0.9	10	0	1#110501|2#110502|3#110503	1#1#15|2#1#15|3#1#15		110517				1.6	1	1	1			3		0.3						1105	100050	100051	100054	100074	110520	110519	110557	110580				110501	110502	110503	110504	110505	110506	110507	110508	110509	110510	110511	110512	110513	110514	110515	110516	110517	110518	110519	110520	110521	110522	110523	110524	110525	110526	110527	110528	110529	110530	110531	110532	110533	110534	110535																																																																	
11410035	114035	114035	1105	2	ロゼッタ	1	1			R3LuosaitaMd010011		1		0.3	0.3	0.1			1	1		110501	0	10	0.8	1	1	0.3	0.55	0.9	10	0	1#110501|2#110502|3#110503	1#1#15|2#1#15|3#1#15		110517				1.6	1	1	1			3		0.3						1105	100050	100051	100054	100074	110520	110519	110557	110580				110501	110502	110503	110504	110505	110506	110507	110508	110509	110510	110511	110512	110513	110514	110515	110516	110517	110518	110519	110520	110521	110522	110523	110524	110525	110526	110527	110528	110529	110530	110531	110532	110533	110534	110535																																																																	
11410036	114036	114036	1105	2	ロゼッタ	1	1			R3LuosaitaMd010011		1		0.3	0.3	0.1			1	1		110501	0	10	0.8	1	1	0.3	0.55	0.9	10	0	1#110501|2#110502|3#110503	1#1#15|2#1#15|3#1#15		110517				1.6	1	1	1			3		0.3						1105	100050	100051	100054	100074	110520	110519	110557	110580				110501	110502	110503	110504	110505	110506	110507	110508	110509	110510	110511	110512	110513	110514	110515	110516	110517	110518	110519	110520	110521	110522	110523	110524	110525	110526	110527	110528	110529	110530	110531	110532	110533	110534	110535																																																																	
