StageId	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId[1]	UnlockEventId[2]	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	PreEventId[3]	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[2]	StarRewardId[3]	StarRewardId	TeamExp	CardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]	MultiChallengeId	Restartable
30090509	Hunter -2	Eternal Throne	Assets/Product/Texture/Image/UiFushuaguan/UiFushuaguanFight1.png		13	322	20004			1								12			0		40	30		30090504				2102091		210206					30	145									17.14% chance to drop 6★ Memory	100% to get 6★ Memory after clearing 8 times (excluding the first clear).										2	1													1	2	3	30090509	
30090510	Tactical Termination -2	Eternal Throne	Assets/Product/Texture/Image/UiFushuaguan/UiFushuaguanFight1.png		13	301	20004			1								15			0		40	30		30090505				2102101		210206					30	145									17.14% chance to drop 6★ Memory	100% to get 6★ Memory after clearing 8 times (excluding the first clear).										2	1													1	2	3	30090510	
30090511	Forbidden Space	Eternal Throne	Assets/Product/Texture/Image/UiFushuaguan/UiFushuaguanFight1.png		13	322	20004			1								1			0		40	30						2102111		210211					30	145									Guaranteed to drop a 6★ Memory	Ticket is required to enter										2	1													1	2	3	30090511	
30090512	Forbidden Space	Eternal Throne	Assets/Product/Texture/Image/UiFushuaguan/UiFushuaguanFight1.png		13	322	20004			1								1			0									2102121		210212															Guaranteed to drop a 6★ Memory	Ticket is required to enter										2	1													1	2	3	30090512	
30090521	Stars and Sands	After the battle ended, Babylonia forged an alliance with Akdilek. As the Gray Raven hadn't left the train, they received an order to assist the train repair works.	Assets/Product/Texture/Image/UiFushuaguan/UiFushuaguanPlay1.png		13		20004			1								1	75		1		55	15	300					100801010	10100101	100801	10100101				15	80	10			1	1180311			3	Have all members survive	Die less than once	Clear in 240s									2	1								1	2	Square	86		1	2	3		
30090522	Chaotic Carriages	Before getting to the next check point, Gray Ravens had to pass a commoners' carriage corrupted by the Heterozygote. Meanwhile, someone caught up with them...	Assets/Product/Texture/Image/UiFushuaguan/UiFushuaguanPlay1.png		13		20004			1								4	75		1		55	15	300					100801010	10100101	100801	10100101				15	80	10			1	1180312			3	Have all members survive	Die less than once	Clear in 240s									2	1								1	2	Square	86		1	2	3		
30090523	Baby Dream	Gray Ravens arrived at the central stronghold, the industrial carriage. Lee would team up with the repairers to face the dangers in this carriage.	Assets/Product/Texture/Image/UiFushuaguan/UiFushuaguanPlay1.png		13		20004			1								7	75		1		55	15	300					100801010	10100101	100801	10100101				15	80	10			1	1180313			3	Have all members survive	Die less than once	Clear in 240s									2	1								1	2	Square	86		1	2	3		
30090524	Endless Tunnel	Sophia informed Gray Ravens out of the blue that a substantial malfunction forced the train to stop in an emergency...	Assets/Product/Texture/Image/UiFushuaguan/UiFushuaguanPlay1.png		13		20004			1								10	75		1		55	15	300					100801010	10100101	100801	10100101				15	80	10			1	1180314			3	Have all members survive	Die less than once	Clear in 240s									2	1								1	2	Square	86		1	2	3		
30090525	Gronin Station	The repair works nearly came to an end. It was time to farewell this train at this nostalgic place.	Assets/Product/Texture/Image/UiFushuaguan/UiFushuaguanPlay1.png		13		20004			1								13	75		1		55	15	300					100801010	10100101	100801	10100101				15	80	10			1	1180315			3	Have all members survive	Die less than once	Clear in 240s									2	1								1	2	Square	86		1	2	3		
30001101	Full Speed Ahead -1	Stage 1	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner001.png		14	323	20004			1								1			0		40	15						100701010	2102110	100701	2102110				15	70									Defeat all the Corrupted.	Carefully consider the choice of Constructs.										2	1							3						1	2	3		
30001102	Full Speed Ahead -2	Stage 2	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner002.png		14	323	20004			1								2			0		40	15						100701020	2102120	100702	2102120				15	70									Defeat all the Corrupted.	Carefully consider the choice of Constructs.										2	1							3						1	2	3		
30001103	Full Speed Ahead -3	Stage 3	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner003.png		14	323	20004			1								3			0		40	15						100701030	2102130	100703	2102130				15	70									Defeat all the Corrupted.	Carefully consider the choice of Constructs.										2	1							3						1	2	3		
30001104	Full Speed Ahead -4	Stage 4	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner004.png		14	323	20004			1								4			0		40	15						100701040	2102140	100704	2102140				15	70									Defeat all the Corrupted.	Carefully consider the choice of Constructs.										2	1							3						1	2	3		
30001105	Full Speed Ahead -5	Stage 5	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner005.png		14	323	20004			1								5			0		40	15						100701050	2102150	100705	2102150				15	70									Defeat all the Corrupted.	Carefully consider the choice of Constructs.										2	1							3						1	2	3		
30150101	Encounter A-1	Chapter 1 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	308	20006			1								1			0		55	10						2103011		210301					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150102	Encounter A-2	Chapter 1 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	307	20006			1								2			0		55	10						2103021		210302					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150103	Encounter A-3	Chapter 1 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	307	20006			1								3			0		55	10						2103031		210303					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150104	Encounter A-4	Chapter 1 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	303	20006			1								4			0		55	10						2103041		210304					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150105	Encounter B-1	Chapter 2 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	308	20006			1								5			0		55	10						2103051		210305					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150114	Encounter B-2	Chapter 2 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	307	20006			1								6			0		55	10						2103061		210306					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150115	Encounter B-3	Chapter 2 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	308	20006			1								7			0		55	10						2103071		210307					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150116	Encounter B-4	Chapter 2 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	307	20006			1								8			0		55	10						2103081		210308					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150106	Encounter C-1	Chapter 3 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	307	20006			1								1			0		55	10						2103091		210309					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150107	Encounter C-2	Chapter 3 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	307	20006			1								2			0		55	10						2103101		210310					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150108	Encounter C-3	Chapter 3 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	303	20006			1								3			0		55	10						2103111		210311					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150109	Encounter C-4	Chapter 3 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	301	20006			1								1			0		55	10						2103121		210312					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150110	Encounter D-1	Chapter 4 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		7		20006			1								2			0		55	10						2103131		210313					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150111	Encounter D-2	Chapter 4 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		7		20006			1								3			0		55	10						2103141		210314					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150112	Encounter D-3	Chapter 4 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		7		20006			1								4			0		55	10						2103151		210315					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150113	Encounter D-4	Chapter 4 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	308	20006			1								5			0		55	10						2103161		210316					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150117	Encounter E-1	Chapter 5 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		16	326	20006			1								1			0		55	10						2103171		210317					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150118	Encounter E-2	Chapter 5 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		16	326	20006			1								2			0		55	10						2103181		210318					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150119	Encounter E-3	Chapter 5 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		16	326	20006			1								3			0		55	10						2103191		210319					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150120	Encounter E-4	Chapter 5 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		16	326	20006			1								4			0		55	10						2103201		210320					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150121	Elite Battle A-1	Chapter 1 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		103	307	20006			1								5			0		55	10						2103211		210321					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150122	Elite Battle A-2	Chapter 1 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		103	303	20006			1								6			0		55	10						2103221		210322					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150123	Elite Battle B-1	Chapter 2 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		103	307	20006			1								7			0		55	10						2103231		210323					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150124	Elite Battle B-2	Chapter 2 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		103	303	20006			1								8			0		55	10						2103241		210324					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150125	Elite Battle C-1	Chapter 3 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		7		20006			1								1			0		55	10						2103251		210325					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150126	Elite Battle C-2	Chapter 3 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		7		20006			1								2			0		55	10						2103261		210326					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150127	Elite Battle D-1	Chapter 4 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		103	307	20006			1								3			0		55	10						2103271		210327					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150128	Elite Battle D-2	Chapter 4 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		103	308	20006			1								4			0		55	10						2103281		210328					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150129	Elite Battle E-1	Chapter 5 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		16	326	20006			1								5			0		55	10						2103291		210329					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150130	Elite Battle E-2	Chapter 5 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		16	326	20006			1								6			0		55	10						2103301		210330					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150131	Boss Battle A-1	Chapter 1 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		17	327	20006			1								7			0		55	10						2103311		210331					10	48					RG00204BA	RG00204EA			Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150132	Boss Battle B-1	Chapter 2 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		111	310	20006			1								8			0		55	10						2103321		210332					10	48						RG00207EA			Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150133	Boss Battle C-1	Chapter 3 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		8		20006			1								1			0		55	10						2103331		210333					10	48					RG00210BA	RG00210EA			Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150134	Boss Battle D-1	Chapter 4 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		111	308	20006			1								2			0		55	10						2103341		210334					10	48					RG00213BA	RG00213EA			Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150135	Boss Battle E-1	Chapter 5 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		111	308	20006			1								3			0		55	10						2103351		210335					10	48					RG00216BA	RG00216EA			Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150136	Story Stage A-1	Chapter 1 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	307	20006			1								4			0		55	10						2103361		210336					10	48					RG00202BA	RG00202EA															1							12						1	2	3		
30150137	Story Stage A-2	Chapter 1 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	307	20006			1								5			0		55	10						2103371		210337					10	48					RG00203BA																1							12						1	2	3		
30150138	Story Stage B-1	Chapter 2 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	307	20006			1								6			0		55	10						2103381		210338					10	48					RG00205BA	RG00205EA															1							12						1	2	3		
30150139	Story Stage B-2	Chapter 2 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	307	20006			1								7			0		55	10						2103391		210339					10	48						RG00206EA															1							12						1	2	3		
30150140	Story Stage C-1	Chapter 3 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	301	20006			1								8			0		55	10						2103401		210340					10	48					RG00208BA																1							12						1	2	3		
30150141	Story Stage C-2	Chapter 3 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		7		20006			1								1			0		55	10						2103411		210341					10	48					RG00209BA	RG00209EA															1							12						1	2	3		
30150142	Story Stage D-1	Chapter 4 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	303	20006			1								2			0		55	10						2103421		210342					10	48					RG00211BA																1							12						1	2	3		
30150143	Story Stage D-2	Chapter 4 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	307	20006			1								3			0		55	10						2103431		210343					10	48					RG00212BA	RG00212EA															1							12						1	2	3		
30150144	Story Stage E-1	Chapter 5 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	303	20006			1								4			0		55	10						2103441		210344					10	48					RG00214BA	RG00214EA															1							12						1	2	3		
30150145	Story Stage E-2	Chapter 5 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	326	20006			1								5			0		55	10						2103451		210345					10	48					RG00215BA																1							12						1	2	3		
30150146	Elite Battle C-3	Chapter 3 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		7		20006			1								6			0		55	10						2103461		210346					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150147	Elite Battle D-3	Chapter 4 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		103	307	20006			1								7			0		55	10						2103471		210347					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150148	Elite Battle E-3	Chapter 5 - Normal	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		16	326	20006			1								8			0		55	10						2103481		210348					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150149	Encounter A-1	Chapter 1 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	308	20006			1								1			0		55	10						2103491		210349					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150150	Encounter A-2	Chapter 1 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	307	20006			1								2			0		55	10						2103501		210350					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150151	Encounter A-3	Chapter 1 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	307	20006			1								3			0		55	10						2103511		210351					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150152	Encounter A-4	Chapter 1 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	303	20006			1								4			0		55	10						2103521		210352					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150153	Encounter B-1	Chapter 2 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	308	20006			1								5			0		55	10						2103531		210353					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150154	Encounter B-2	Chapter 2 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	307	20006			1								6			0		55	10						2103541		210354					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150155	Encounter B-3	Chapter 2 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	307	20006			1								7			0		55	10						2103551		210355					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150156	Encounter B-4	Chapter 2 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	303	20006			1								8			0		55	10						2103561		210356					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150157	Encounter C-1	Chapter 3 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	301	20006			1								1			0		55	10						2103571		210357					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150158	Encounter C-2	Chapter 3 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		7		20006			1								2			0		55	10						2103581		210358					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150159	Encounter C-3	Chapter 3 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		7		20006			1								3			0		55	10						2103591		210359					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150160	Encounter C-4	Chapter 3 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		7		20006			1								1			0		55	10						2103601		210360					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150161	Encounter D-1	Chapter 4 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	308	20006			1								2			0		55	10						2103611		210361					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150162	Encounter D-2	Chapter 4 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	307	20006			1								3			0		55	10						2103621		210362					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150163	Encounter D-3	Chapter 4 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	308	20006			1								4			0		55	10						2103631		210363					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150164	Encounter D-4	Chapter 4 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		102	307	20006			1								5			0		55	10						2103641		210364					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150165	Encounter E-1	Chapter 5 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		16	326	20006			1								1			0		55	10						2103651		210365					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150166	Encounter E-2	Chapter 5 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		16	326	20006			1								2			0		55	10						2103661		210366					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150167	Encounter E-3	Chapter 5 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		16	326	20006			1								3			0		55	10						2103671		210367					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150168	Encounter E-4	Chapter 5 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		16	326	20006			1								4			0		55	10						2103681		210368					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150169	Elite Battle A-1	Chapter 1 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		103	307	20006			1								5			0		55	10						2103691		210369					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150170	Elite Battle A-2	Chapter 1 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		103	303	20006			1								6			0		55	10						2103701		210370					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150171	Elite Battle B-1	Chapter 2 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		103	307	20006			1								7			0		55	10						2103711		210371					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150172	Elite Battle B-2	Chapter 2 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		103	303	20006			1								8			0		55	10						2103721		210372					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150173	Elite Battle C-1	Chapter 3 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		7		20006			1								1			0		55	10						2103731		210373					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150174	Elite Battle C-2	Chapter 3 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		7		20006			1								2			0		55	10						2103741		210374					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150175	Elite Battle D-1	Chapter 4 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		103	307	20006			1								3			0		55	10						2103751		210375					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150176	Elite Battle D-2	Chapter 4 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		103	308	20006			1								4			0		55	10						2103761		210376					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150177	Elite Battle E-1	Chapter 5 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		16	326	20006			1								5			0		55	10						2103771		210377					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150178	Elite Battle E-2	Chapter 5 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		16	326	20006			1								6			0		55	10						2103781		210378					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150179	Boss Battle A-1	Chapter 1 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		17	327	20006			1								7			0		55	10						2103791		210379					10	48					RG00204BA	RG00204EA			Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150180	Boss Battle B-1	Chapter 2 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		111	310	20006			1								8			0		55	10						2103801		210380					10	48						RG00207EA			Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150181	Boss Battle C-1	Chapter 3 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		8		20006			1								1			0		55	10						2103811		210381					10	48					RG00210BA	RG00210EA			Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150182	Boss Battle D-1	Chapter 4 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		111	308	20006			1								2			0		55	10						2103821		210382					10	48					RG00213BA	RG00213EA			Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150183	Boss Battle E-1	Chapter 5 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		111	308	20006			1								3			0		55	10						2103831		210383					10	48					RG00216BA	RG00216EA			Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150184	Not used	Not used	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	307	20006			1								4			0		55	10						2103841		210384					10	48																					1							12						1	2	3		
