Id	CharacterId	ResourcesId	Name	Quality	Description	WorldDescription	Icon	BigIcon	SkipIdParams[0]	SkipIdParams[1]	SkipIdParams[2]	SkipIdParams[3]	SkipIdParams[4]	Priority	ItemKey	ItemCount	SmallHeadIcon	BigHeadIcon	RoundnessNotItemHeadIcon	RoundnessHeadIcon	BigRoundnessHeadIcon	HalfBodyImage	RoleCharacterBigImage	RoundnessNotItemHeadIconLiberation	SmallHeadIconLiberation	BigHeadIconLiberation	CharacterIcon
6210301	1021003	1020301	Generic	1	Default — Lucia: Crimson Abyss	The default outfit given to Constructs when they were manufactured.	Assets/Product/Texture/Image/IconToolsSp/Clo10210030101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210030101.png	19015					740	32	3	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuxiyaaerfa2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuxiyaaerfa2.png	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuxiyaaerfaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa5SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6210302	1021003	1020302	Generic - Modified	2	Default — Lucia: Crimson Abyss	The outfit designed by awakened Constructs to their liking after gaining the permission.	Assets/Product/Texture/Image/IconToolsSp/Clo10210030102Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210030102.png	19015					730	32	6	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuxiyaaerfa2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuxiyaaerfa2.png	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuxiyaaerfaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa5SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6210303	1021003	1020303	Generic - Final	2	Default — Lucia: Crimson Abyss	The outfit modified by Constructs after they reach the ultimate awakening phase. Perfectly resembles the characteristics of their M.I.N.D.	Assets/Product/Texture/Image/IconToolsSp/Clo10210030103Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210030103.png	19015					720	32	9	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuxiyaaerfa2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuxiyaaerfa2.png	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuxiyaaerfaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa5SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6210304	1021003	1020304	Gray Feathers: Crimson Abyss	5	Uniform — Lucia: Crimson Abyss	The customized uniform made for all the Constructs that have developed a bond with Gray Raven. Often worn as a formal dress during all important Event.	Assets/Product/Texture/Image/IconToolsSp/Clo10210039011Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210039011.png	10016					710	32	27	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuxiyaaerfa2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuxiyaaerfa2.png	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuxiyaaerfaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa5SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6210304.png
6210305	1021003	1020305	Final Journey	5	Corrosion — Lucia: Crimson Abyss	The hardened coating allows its wearers to move with ease in the wilderness. The simplistic design keeps energy consumption at a minimum, ensuring immediate response for any emergencies.	Assets/Product/Texture/Image/IconToolsSp/Clo10210039071Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210039071.png	10016					705	32	33	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuxiyaaerfa2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuxiyaaerfa2.png	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuxiyaaerfaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa5SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6210305.png
6210306	1021003	1020306	Seaside Sunbath	6	True Blue — Lucia: Crimson Abyss	Inspired by the designs in the Golden Age, Luna made this coating herself for her sister. The cute rabbit plushie and tan lines are her treasurable memories of this summer.	Assets/Product/Texture/Image/IconToolsSp/Clo10210039161Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210039161.png	20011					704	32	84	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuxiyaaerfa2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuxiyaaerfa2.png	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuxiyaaerfaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa5SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6210305.png
6810301	1081003	1080301	Generic	1	Default — Watanabe: Astral	The default outfit given to Constructs when they were manufactured.	Assets/Product/Texture/Image/IconToolsSp/Clo10810030101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10810030101.png	19016					700	32	3	Assets/Product/Texture/Image/Role/RoleHeadDubianSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1SS.png	Assets/Product/Texture/Image/Role/RoleHeadDubian3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadDubian2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadDubian2.png	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3DubianNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadDubian5SS.png	Assets/Product/Texture/Image/Role/RoleHeadDubian6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6810302	1081003	1080302	Generic - Modified	2	Default — Watanabe: Astral	The outfit designed by awakened Constructs to their liking after gaining the permission.	Assets/Product/Texture/Image/IconToolsSp/Clo10810030102Sp.png	Assets/Product/Texture/Image/IconTools/Clo10810030102.png	19016					690	32	6	Assets/Product/Texture/Image/Role/RoleHeadDubianSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1SS.png	Assets/Product/Texture/Image/Role/RoleHeadDubian3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadDubian2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadDubian2.png	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3DubianNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadDubian5SS.png	Assets/Product/Texture/Image/Role/RoleHeadDubian6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6810303	1081003	1080303	Generic - Final	2	Default — Watanabe: Astral	The outfit modified by Constructs after they reach the ultimate awakening phase. Perfectly resembles the characteristics of their M.I.N.D.	Assets/Product/Texture/Image/IconToolsSp/Clo10810030103Sp.png	Assets/Product/Texture/Image/IconTools/Clo10810030103.png	19016					680	32	9	Assets/Product/Texture/Image/Role/RoleHeadDubianSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1SS.png	Assets/Product/Texture/Image/Role/RoleHeadDubian3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadDubian2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadDubian2.png	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3DubianNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadDubian5SS.png	Assets/Product/Texture/Image/Role/RoleHeadDubian6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6810304	1081003	1080304	Field Training	5	Remembrance: Forsaken HQ Uniform - Watanabe: Astral	The outfit that the Forsaken wear. Its tight-fitting design is perfect for outdoor actions in different environments, and its details with functional designs customized by the user achieve practicality to the fullest.	Assets/Product/Texture/Image/IconToolsSp/Clo10810039011Sp.png	Assets/Product/Texture/Image/IconTools/Clo10810039011.png	10016					670	32	21	Assets/Product/Texture/Image/Role/RoleHeadDubianSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1SS.png	Assets/Product/Texture/Image/Role/RoleHeadDubian3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadDubian2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadDubian2.png	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3DubianNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadDubian5SS.png	Assets/Product/Texture/Image/Role/RoleHeadDubian6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6810304.png
6810305	1081003	1080305	Skyline Trial	5	Horizon Collection — Watanabe: Astral	Coating of the streamlined design, colors matched by optical principles, equipped with real-time positioning module and a set of driving joints, all of these have greatly improved the practicality of the vehicle.	Assets/Product/Texture/Image/IconToolsSp/Clo10810039031Sp.png	Assets/Product/Texture/Image/IconTools/Clo10810039031.png	10016					660	32	27	Assets/Product/Texture/Image/Role/RoleHeadDubianSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1SS.png	Assets/Product/Texture/Image/Role/RoleHeadDubian3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadDubian2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadDubian2.png	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3DubianNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadDubian5SS.png	Assets/Product/Texture/Image/Role/RoleHeadDubian6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6810305.png
6910101	1091002	1090101	Generic	1	Default - Ayla: Brilliance	The default outfit given to Constructs when they were manufactured.	Assets/Product/Texture/Image/IconToolsSp/Clo10910020101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10910020101.png	19017					650	32	3	Assets/Product/Texture/Image/Role/RoleHeadAila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAila1.png	Assets/Product/Texture/Image/Role/RoleHeadAila3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadAila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadAila2.png	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigAilaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadAila5.png	Assets/Product/Texture/Image/Role/RoleHeadAila6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6910102	1091002	1090102	Generic - Modified	2	Default - Ayla: Brilliance	The outfit designed by awakened Constructs to their liking after gaining the permission.	Assets/Product/Texture/Image/IconToolsSp/Clo10910020102Sp.png	Assets/Product/Texture/Image/IconTools/Clo10910020102.png	19017					640	32	6	Assets/Product/Texture/Image/Role/RoleHeadAila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAila1.png	Assets/Product/Texture/Image/Role/RoleHeadAila3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadAila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadAila2.png	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigAilaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadAila5.png	Assets/Product/Texture/Image/Role/RoleHeadAila6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6910103	1091002	1090103	Generic - Final	2	Default - Ayla: Brilliance	The outfit modified by Constructs after they reach the ultimate awakening phase. Perfectly resembles the characteristics of their M.I.N.D.	Assets/Product/Texture/Image/IconToolsSp/Clo10910020103Sp.png	Assets/Product/Texture/Image/IconTools/Clo10910020103.png	19017					630	32	9	Assets/Product/Texture/Image/Role/RoleHeadAila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAila1.png	Assets/Product/Texture/Image/Role/RoleHeadAila3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadAila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadAila2.png	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigAilaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadAila5.png	Assets/Product/Texture/Image/Role/RoleHeadAila6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6910104	1091002	1090104	Adventurous Spirit	5	Ancient Visit: Archaeological Team HQ Uniform - Ayla: Brilliance	The smart design of this costume allows the wearer to move comfortably in different environments, and its practical exploration tools can provide an Archaeological Team member with the best help in the search of historical sites.	Assets/Product/Texture/Image/IconToolsSp/Clo10910029011Sp.png	Assets/Product/Texture/Image/IconTools/Clo10910029011.png	10016					620	32	21	Assets/Product/Texture/Image/Role/RoleHeadAila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAila1.png	Assets/Product/Texture/Image/Role/RoleHeadAila3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadAila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadAila2.png	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigAilaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadAila5.png	Assets/Product/Texture/Image/Role/RoleHeadAila6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6910104.png
6910105	1091002	1090105	Aster Hare	5	Horizon Collection - Ayla: Brilliance	Designed by Ayla herself and in her favorite colors, this cute driving costume also enhances the frame's protection ability against impacts.	Assets/Product/Texture/Image/IconToolsSp/Clo10910029031Sp.png	Assets/Product/Texture/Image/IconTools/Clo10910029031.png	10016					610	32	27	Assets/Product/Texture/Image/Role/RoleHeadAila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAila1.png	Assets/Product/Texture/Image/Role/RoleHeadAila3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadAila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadAila2.png	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigAilaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadAila5.png	Assets/Product/Texture/Image/Role/RoleHeadAila6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6910105.png
6410301	1041003	1040301	Generic	1	Default — Bianca: Veritas	The default outfit given to Constructs when they were manufactured.	Assets/Product/Texture/Image/IconToolsSp/Clo10410030101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10410030101.png	19018					600	32	3	Assets/Product/Texture/Image/Role/RoleHeadBiankaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Assets/Product/Texture/Image/Role/RoleHeadBianka3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadBianka2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadBianka2SS.png	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3BiankaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadBianka5SS.png	Assets/Product/Texture/Image/Role/RoleHeadBianka6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6410302	1041003	1040302	Generic - Modified	2	Default — Bianca: Veritas	The outfit designed by awakened Constructs to their liking after gaining the permission.	Assets/Product/Texture/Image/IconToolsSp/Clo10410030102Sp.png	Assets/Product/Texture/Image/IconTools/Clo10410030102.png	19018					590	32	6	Assets/Product/Texture/Image/Role/RoleHeadBiankaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Assets/Product/Texture/Image/Role/RoleHeadBianka3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadBianka2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadBianka2SS.png	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3BiankaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadBianka5SS.png	Assets/Product/Texture/Image/Role/RoleHeadBianka6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6410303	1041003	1040303	Generic - Final	2	Default — Bianca: Veritas	The outfit modified by Constructs after they reach the ultimate awakening phase. Perfectly resembles the characteristics of their M.I.N.D.	Assets/Product/Texture/Image/IconToolsSp/Clo10410030103Sp.png	Assets/Product/Texture/Image/IconTools/Clo10410030103.png	19018					580	32	9	Assets/Product/Texture/Image/Role/RoleHeadBiankaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Assets/Product/Texture/Image/Role/RoleHeadBianka3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadBianka2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadBianka2SS.png	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3BiankaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadBianka5SS.png	Assets/Product/Texture/Image/Role/RoleHeadBianka6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6410304	1041003	1040304	Pact of Zero	5	Operation Zero — Bianca: Veritas	"Under the pact, Commandant, I shall be the one in charge of your daily routine. Please wait, your collar is popped a bit."	Assets/Product/Texture/Image/IconToolsSp/Clo10410039101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10410039101.png	10016					570	32	21	Assets/Product/Texture/Image/Role/RoleHeadBiankaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Assets/Product/Texture/Image/Role/RoleHeadBianka3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadBianka2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadBianka2SS.png	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3BiankaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadBianka5SS.png	Assets/Product/Texture/Image/Role/RoleHeadBianka6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6410304.png
6410305	1041003	1040305	Ink-lit Hermit	6	Fairy Garment — Bianca: Veritas	A Kowloong-styled special coating created from the data restored from the KCC ship. Equipped with special expansion "Illusion", it can create a simulacrum of the Construct with similar energy level and physical form, which can come in handy in many situations as a special tactical module. The fluorescent components are said to be proud works of WGAA.	Assets/Product/Texture/Image/IconToolsSp/Clo10410039141Sp.png	Assets/Product/Texture/Image/IconTools/Clo10410039141.png						560	32	84	Assets/Product/Texture/Image/Role/RoleHeadBiankaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Assets/Product/Texture/Image/Role/RoleHeadBianka3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadBianka2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadBianka2SS.png	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3BiankaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadBianka5SS.png	Assets/Product/Texture/Image/Role/RoleHeadBianka6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6410305.png
6000101	1111002	1110201	Generic	1	Default — Sophia: Silverfang	The default outfit given to Constructs when they were manufactured.	Assets/Product/Texture/Image/IconToolsSp/Clo11010010011Sp.png	Assets/Product/Texture/Image/IconTools/Clo11010010011.png	19019					559	32	3	Assets/Product/Texture/Image/Role/RoleHeadSufeiya.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSufeiya1.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadSufeiya2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadSufeiya2.png	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2SufeiyaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya5.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSufeiya2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6000102	1111002	1110202	Generic - Modified	2	Default — Sophia: Silverfang	The outfit designed by awakened Constructs to their liking after gaining the permission.	Assets/Product/Texture/Image/IconToolsSp/Clo11010010012Sp.png	Assets/Product/Texture/Image/IconTools/Clo11010010012.png	19019					558	32	6	Assets/Product/Texture/Image/Role/RoleHeadSufeiya.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSufeiya1.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadSufeiya2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadSufeiya2.png	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2SufeiyaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya5.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSufeiya2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6000103	1111002	1110203	Generic - Final	2	Default — Sophia: Silverfang	The outfit modified by Constructs after they reach the ultimate awakening phase. Perfectly resembles the characteristics of their M.I.N.D.	Assets/Product/Texture/Image/IconToolsSp/Clo11010010013Sp.png	Assets/Product/Texture/Image/IconTools/Clo11010010013.png	19019					557	32	9	Assets/Product/Texture/Image/Role/RoleHeadSufeiya.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSufeiya1.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadSufeiya2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadSufeiya2.png	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2SufeiyaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya5.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSufeiya2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png
6000104	1111002	1110204	Chief Mechanic	5	Advance of Akdilek Uniform Collection — Sophia: Silverfang	"6 rivet nuts and 2 bottles of milling cutter lubricant... Hm, right, sandpaper and files too." It's showtime for Akdilek's greatest mechanic.	Assets/Product/Texture/Image/IconToolsSp/Clo11010019011Sp.png	Assets/Product/Texture/Image/IconTools/Clo11010019011.png	10016					556	32	21	Assets/Product/Texture/Image/Role/RoleHeadSufeiya.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSufeiya1.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadSufeiya2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadSufeiya2.png	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2SufeiyaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya5.png	Assets/Product/Texture/Image/Role/RoleHeadSufeiya6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSufeiya2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000104.png
