Id	SkillId	Level	ConditionId[1]	ConditionId[2]	ConditionId[3]	UseSkillPoint	UseCoin
2662	108311	8	60208			2	9000
2663	108311	9	60209			2	10000
2664	108311	10	60210			3	12000
2665	108311	11	60211			3	14000
2666	108311	12	60212			3	16000
2667	108311	13	60213			3	18000
2668	108311	14	60214			3	20000
2669	108311	15	60215			5	22000
2670	108311	16	60216			5	24000
2671	108311	17	60217			5	26000
2672	108311	18				0	0
2673	108316	1	60001			1	2000
2674	108316	2	60002			1	3000
2675	108316	3	60003			1	4000
2676	108316	4	60004			1	5000
2677	108316	5	60005			2	6000
2678	108316	6	60006			2	7000
2679	108316	7	60007			2	8000
2680	108316	8	60008			2	9000
2681	108316	9	60009			2	10000
2682	108316	10	60010			3	12000
2683	108316	11	60011			3	14000
2684	108316	12	60012			3	16000
2685	108316	13	60013			3	18000
2686	108316	14	60014			3	20000
2687	108316	15	60015			5	22000
2688	108316	16	60016			5	24000
2689	108316	17	60017			5	26000
2690	108316	18				0	0
2691	108317	1	60101			1	2000
2692	108317	2	60102			1	3000
2693	108317	3	60103			1	4000
2694	108317	4	60104			1	5000
2695	108317	5	60105			2	6000
2696	108317	6	60106			2	7000
2697	108317	7	60107			2	8000
2698	108317	8	60108			2	9000
2699	108317	9	60109			2	10000
2700	108317	10	60110			3	12000
2701	108317	11	60111			3	14000
2702	108317	12	60112			3	16000
2703	108317	13	60113			3	18000
2704	108317	14	60114			3	20000
2705	108317	15	60115			5	22000
2706	108317	16	60116			5	24000
2707	108317	17	60117			5	26000
2708	108317	18				0	0
2709	108318	1	60501			1	2000
2710	108318	2	60502			1	3000
2711	108318	3	60503			1	4000
2712	108318	4	60504			1	5000
2713	108318	5	60505			2	6000
2714	108318	6	60506			2	7000
2715	108318	7	60507			2	8000
2716	108318	8	60508			2	9000
2717	108318	9	60509			2	10000
2718	108318	10	60510			3	12000
2719	108318	11	60511			3	14000
2720	108318	12	60512			3	16000
2721	108318	13	60513			3	18000
2722	108318	14	60514			3	20000
2723	108318	15	60515			5	22000
2724	108318	16	60516			5	24000
2725	108318	17	60517			5	26000
2726	108318	18				0	0
2727	108321	1	60201			1	2000
2728	108321	2	60202			1	3000
2729	108321	3	60203			1	4000
2730	108321	4	60204			1	5000
2731	108321	5	60205			2	6000
2732	108321	6	60206			2	7000
2733	108321	7	60207			2	8000
2734	108321	8	60208			2	9000
2735	108321	9	60209			2	10000
2736	108321	10	60210			3	12000
2737	108321	11	60211			3	14000
2738	108321	12	60212			3	16000
2739	108321	13	60213			3	18000
2740	108321	14	60214			3	20000
2741	108321	15	60215			5	22000
2742	108321	16	60216			5	24000
2743	108321	17	60217			5	26000
2744	108321	18				0	0
2745	108322	0	61002			3	25000
2746	108322	1	61002			3	25000
2747	108323	1	60301	61301		1	2000
2748	108323	2	60302	61302		1	3000
2749	108323	3	60303	61303		1	4000
2750	108323	4	60304	61304		1	5000
2751	108323	5	60305	61305		2	6000
2752	108323	6	60306	61306		2	7000
2753	108323	7	60307	61307		2	8000
2754	108323	8	60308	61308		2	9000
2755	108323	9	60309	61309		2	10000
2756	108323	10	60310	61310		3	12000
2757	108323	11	60311	61311		3	14000
2758	108323	12	60312	61312		3	16000
2759	108323	13	60313	61313		3	18000
2760	108323	14	60314	61314		3	20000
2761	108323	15	60315	61315		5	22000
2762	108323	16	60316	61316		5	24000
2763	108323	17	60317	61317		5	26000
2764	108323	18				0	0
2765	108327	0	60417				
2766	108327	1	60417				
2767	108324	0	61004			5	50000
2768	108324	1	61004			5	50000
2769	108325	0	61005			7	75000
2770	108325	1	61005			7	75000
2771	108326	0	61006			10	100000
2772	108326	1	61006			10	100000
2773	111201	1	60001			1	2000
2774	111201	2	60002			1	3000
2775	111201	3	60003			1	4000
2776	111201	4	60004			1	5000
2777	111201	5	60005			2	6000
2778	111201	6	60006			2	7000
2779	111201	7	60007			2	8000
2780	111201	8	60008			2	9000
2781	111201	9	60009			2	10000
2782	111201	10	60010			3	12000
2783	111201	11	60011			3	14000
2784	111201	12	60012			3	16000
2785	111201	13	60013			3	18000
2786	111201	14	60014			3	20000
2787	111201	15	60015			5	22000
2788	111201	16	60016			5	24000
2789	111201	17	60017			5	26000
2790	111201	18				0	0
2791	111206	1	60101			1	2000
2792	111206	2	60102			1	3000
2793	111206	3	60103			1	4000
2794	111206	4	60104			1	5000
2795	111206	5	60105			2	6000
2796	111206	6	60106			2	7000
2797	111206	7	60107			2	8000
2798	111206	8	60108			2	9000
2799	111206	9	60109			2	10000
2800	111206	10	60110			3	12000
2801	111206	11	60111			3	14000
2802	111206	12	60112			3	16000
2803	111206	13	60113			3	18000
2804	111206	14	60114			3	20000
2805	111206	15	60115			5	22000
2806	111206	16	60116			5	24000
2807	111206	17	60117			5	26000
2808	111206	18				0	0
2809	111211	1	60201			1	2000
2810	111211	2	60202			1	3000
2811	111211	3	60203			1	4000
2812	111211	4	60204			1	5000
2813	111211	5	60205			2	6000
2814	111211	6	60206			2	7000
2815	111211	7	60207			2	8000
2816	111211	8	60208			2	9000
2817	111211	9	60209			2	10000
2818	111211	10	60210			3	12000
2819	111211	11	60211			3	14000
2820	111211	12	60212			3	16000
2821	111211	13	60213			3	18000
2822	111211	14	60214			3	20000
2823	111211	15	60215			5	22000
2824	111211	16	60216			5	24000
2825	111211	17	60217			5	26000
2826	111211	18				0	0
2827	111216	1	60001			1	2000
2828	111216	2	60002			1	3000
2829	111216	3	60003			1	4000
2830	111216	4	60004			1	5000
2831	111216	5	60005			2	6000
2832	111216	6	60006			2	7000
2833	111216	7	60007			2	8000
2834	111216	8	60008			2	9000
2835	111216	9	60009			2	10000
2836	111216	10	60010			3	12000
2837	111216	11	60011			3	14000
2838	111216	12	60012			3	16000
2839	111216	13	60013			3	18000
2840	111216	14	60014			3	20000
2841	111216	15	60015			5	22000
2842	111216	16	60016			5	24000
2843	111216	17	60017			5	26000
2844	111216	18				0	0
2845	111217	1	60101			1	2000
2846	111217	2	60102			1	3000
2847	111217	3	60103			1	4000
2848	111217	4	60104			1	5000
2849	111217	5	60105			2	6000
2850	111217	6	60106			2	7000
2851	111217	7	60107			2	8000
2852	111217	8	60108			2	9000
2853	111217	9	60109			2	10000
2854	111217	10	60110			3	12000
2855	111217	11	60111			3	14000
2856	111217	12	60112			3	16000
2857	111217	13	60113			3	18000
2858	111217	14	60114			3	20000
2859	111217	15	60115			5	22000
2860	111217	16	60116			5	24000
2861	111217	17	60117			5	26000
2862	111217	18				0	0
2863	111218	1	60501			1	2000
2864	111218	2	60502			1	3000
2865	111218	3	60503			1	4000
2866	111218	4	60504			1	5000
2867	111218	5	60505			2	6000
2868	111218	6	60506			2	7000
2869	111218	7	60507			2	8000
2870	111218	8	60508			2	9000
2871	111218	9	60509			2	10000
2872	111218	10	60510			3	12000
2873	111218	11	60511			3	14000
2874	111218	12	60512			3	16000
2875	111218	13	60513			3	18000
2876	111218	14	60514			3	20000
2877	111218	15	60515			5	22000
2878	111218	16	60516			5	24000
2879	111218	17	60517			5	26000
2880	111218	18				0	0
2881	111221	1	60201			1	2000
2882	111221	2	60202			1	3000
2883	111221	3	60203			1	4000
2884	111221	4	60204			1	5000
2885	111221	5	60205			2	6000
2886	111221	6	60206			2	7000
2887	111221	7	60207			2	8000
2888	111221	8	60208			2	9000
2889	111221	9	60209			2	10000
2890	111221	10	60210			3	12000
2891	111221	11	60211			3	14000
2892	111221	12	60212			3	16000
2893	111221	13	60213			3	18000
2894	111221	14	60214			3	20000
2895	111221	15	60215			5	22000
2896	111221	16	60216			5	24000
2897	111221	17	60217			5	26000
2898	111221	18				0	0
2899	111222	0	61002			3	25000
2900	111222	1	61002			3	25000
2901	111223	1	60301	61301		1	2000
2902	111223	2	60302	61302		1	3000
2903	111223	3	60303	61303		1	4000
2904	111223	4	60304	61304		1	5000
2905	111223	5	60305	61305		2	6000
2906	111223	6	60306	61306		2	7000
2907	111223	7	60307	61307		2	8000
2908	111223	8	60308	61308		2	9000
2909	111223	9	60309	61309		2	10000
2910	111223	10	60310	61310		3	12000
2911	111223	11	60311	61311		3	14000
2912	111223	12	60312	61312		3	16000
2913	111223	13	60313	61313		3	18000
2914	111223	14	60314	61314		3	20000
2915	111223	15	60315	61315		5	22000
2916	111223	16	60316	61316		5	24000
2917	111223	17	60317	61317		5	26000
2918	111223	18				0	0
2919	111227	0	60418				
2920	111227	1	60418				
2921	111224	0	61004			5	50000
2922	111224	1	61004			5	50000
2923	111225	0	61005			7	75000
2924	111225	1	61005			7	75000
2925	111226	0	61006			10	100000
2926	111226	1	61006			10	100000
2927	104301	1	60001			1	2000
2928	104301	2	60002			1	3000
2929	104301	3	60003			1	4000
2930	104301	4	60004			1	5000
2931	104301	5	60005			2	6000
2932	104301	6	60006			2	7000
2933	104301	7	60007			2	8000
2934	104301	8	60008			2	9000
2935	104301	9	60009			2	10000
2936	104301	10	60010			3	12000
2937	104301	11	60011			3	14000
2938	104301	12	60012			3	16000
2939	104301	13	60013			3	18000
2940	104301	14	60014			3	20000
2941	104301	15	60015			5	22000
2942	104301	16	60016			5	24000
2943	104301	17	60017			5	26000
2944	104301	18				0	0
2945	104306	1	60101			1	2000
2946	104306	2	60102			1	3000
2947	104306	3	60103			1	4000
2948	104306	4	60104			1	5000
2949	104306	5	60105			2	6000
2950	104306	6	60106			2	7000
2951	104306	7	60107			2	8000
2952	104306	8	60108			2	9000
2953	104306	9	60109			2	10000
2954	104306	10	60110			3	12000
2955	104306	11	60111			3	14000
2956	104306	12	60112			3	16000
2957	104306	13	60113			3	18000
2958	104306	14	60114			3	20000
2959	104306	15	60115			5	22000
2960	104306	16	60116			5	24000
2961	104306	17	60117			5	26000
2962	104306	18				0	0
2963	104311	1	60201			1	2000
2964	104311	2	60202			1	3000
2965	104311	3	60203			1	4000
2966	104311	4	60204			1	5000
2967	104311	5	60205			2	6000
2968	104311	6	60206			2	7000
2969	104311	7	60207			2	8000
2970	104311	8	60208			2	9000
2971	104311	9	60209			2	10000
2972	104311	10	60210			3	12000
2973	104311	11	60211			3	14000
2974	104311	12	60212			3	16000
2975	104311	13	60213			3	18000
2976	104311	14	60214			3	20000
2977	104311	15	60215			5	22000
2978	104311	16	60216			5	24000
2979	104311	17	60217			5	26000
2980	104311	18				0	0
2981	104316	1	60001			1	2000
2982	104316	2	60002			1	3000
2983	104316	3	60003			1	4000
2984	104316	4	60004			1	5000
2985	104316	5	60005			2	6000
2986	104316	6	60006			2	7000
2987	104316	7	60007			2	8000
2988	104316	8	60008			2	9000
2989	104316	9	60009			2	10000
2990	104316	10	60010			3	12000
2991	104316	11	60011			3	14000
2992	104316	12	60012			3	16000
2993	104316	13	60013			3	18000
2994	104316	14	60014			3	20000
2995	104316	15	60015			5	22000
2996	104316	16	60016			5	24000
2997	104316	17	60017			5	26000
2998	104316	18				0	0
2999	104317	1	60101			1	2000
3000	104317	2	60102			1	3000
3001	104317	3	60103			1	4000
3002	104317	4	60104			1	5000
3003	104317	5	60105			2	6000
3004	104317	6	60106			2	7000
3005	104317	7	60107			2	8000
3006	104317	8	60108			2	9000
3007	104317	9	60109			2	10000
3008	104317	10	60110			3	12000
3009	104317	11	60111			3	14000
3010	104317	12	60112			3	16000
3011	104317	13	60113			3	18000
3012	104317	14	60114			3	20000
3013	104317	15	60115			5	22000
3014	104317	16	60116			5	24000
3015	104317	17	60117			5	26000
3016	104317	18				0	0
3017	104318	1	60501			1	2000
3018	104318	2	60502			1	3000
3019	104318	3	60503			1	4000
3020	104318	4	60504			1	5000
3021	104318	5	60505			2	6000
3022	104318	6	60506			2	7000
3023	104318	7	60507			2	8000
3024	104318	8	60508			2	9000
3025	104318	9	60509			2	10000
3026	104318	10	60510			3	12000
3027	104318	11	60511			3	14000
3028	104318	12	60512			3	16000
3029	104318	13	60513			3	18000
3030	104318	14	60514			3	20000
3031	104318	15	60515			5	22000
3032	104318	16	60516			5	24000
3033	104318	17	60517			5	26000
3034	104318	18				0	0
3035	104321	1	60201			1	2000
3036	104321	2	60202			1	3000
3037	104321	3	60203			1	4000
3038	104321	4	60204			1	5000
3039	104321	5	60205			2	6000
3040	104321	6	60206			2	7000
3041	104321	7	60207			2	8000
3042	104321	8	60208			2	9000
3043	104321	9	60209			2	10000
3044	104321	10	60210			3	12000
3045	104321	11	60211			3	14000
3046	104321	12	60212			3	16000
3047	104321	13	60213			3	18000
3048	104321	14	60214			3	20000
3049	104321	15	60215			5	22000
3050	104321	16	60216			5	24000
3051	104321	17	60217			5	26000
3052	104321	18				0	0
3053	104322	0	61002			3	25000
3054	104322	1	61002			3	25000
3055	104323	1	60301	61301		1	2000
3056	104323	2	60302	61302		1	3000
3057	104323	3	60303	61303		1	4000
3058	104323	4	60304	61304		1	5000
3059	104323	5	60305	61305		2	6000
3060	104323	6	60306	61306		2	7000
3061	104323	7	60307	61307		2	8000
3062	104323	8	60308	61308		2	9000
3063	104323	9	60309	61309		2	10000
3064	104323	10	60310	61310		3	12000
3065	104323	11	60311	61311		3	14000
3066	104323	12	60312	61312		3	16000
3067	104323	13	60313	61313		3	18000
3068	104323	14	60314	61314		3	20000
3069	104323	15	60315	61315		5	22000
3070	104323	16	60316	61316		5	24000
3071	104323	17	60317	61317		5	26000
3072	104323	18				0	0
3073	104327	0	60419				
3074	104327	1	60419				
3075	104324	0	61004			5	50000
3076	104324	1	61004			5	50000
3077	104325	0	61005			7	75000
3078	104325	1	61005			7	75000
3079	104326	0	61006			10	100000
3080	104326	1	61006			10	100000
3081	112201	1	60001			1	2000
3082	112201	2	60002			1	3000
3083	112201	3	60003			1	4000
3084	112201	4	60004			1	5000
3085	112201	5	60005			2	6000
3086	112201	6	60006			2	7000
3087	112201	7	60007			2	8000
3088	112201	8	60008			2	9000
3089	112201	9	60009			2	10000
3090	112201	10	60010			3	12000
3091	112201	11	60011			3	14000
3092	112201	12	60012			3	16000
3093	112201	13	60013			3	18000
3094	112201	14	60014			3	20000
3095	112201	15	60015			5	22000
3096	112201	16	60016			5	24000
3097	112201	17	60017			5	26000
3098	112201	18				0	0
3099	112206	1	60101			1	2000
3100	112206	2	60102			1	3000
3101	112206	3	60103			1	4000
3102	112206	4	60104			1	5000
3103	112206	5	60105			2	6000
3104	112206	6	60106			2	7000
3105	112206	7	60107			2	8000
3106	112206	8	60108			2	9000
3107	112206	9	60109			2	10000
3108	112206	10	60110			3	12000
3109	112206	11	60111			3	14000
3110	112206	12	60112			3	16000
3111	112206	13	60113			3	18000
3112	112206	14	60114			3	20000
3113	112206	15	60115			5	22000
3114	112206	16	60116			5	24000
3115	112206	17	60117			5	26000
3116	112206	18				0	0
3117	112211	1	60201			1	2000
3118	112211	2	60202			1	3000
3119	112211	3	60203			1	4000
3120	112211	4	60204			1	5000
3121	112211	5	60205			2	6000
3122	112211	6	60206			2	7000
3123	112211	7	60207			2	8000
3124	112211	8	60208			2	9000
3125	112211	9	60209			2	10000
3126	112211	10	60210			3	12000
3127	112211	11	60211			3	14000
3128	112211	12	60212			3	16000
3129	112211	13	60213			3	18000
3130	112211	14	60214			3	20000
3131	112211	15	60215			5	22000
3132	112211	16	60216			5	24000
3133	112211	17	60217			5	26000
3134	112211	18				0	0
3135	112216	1	60001			1	2000
3136	112216	2	60002			1	3000
3137	112216	3	60003			1	4000
3138	112216	4	60004			1	5000
3139	112216	5	60005			2	6000
3140	112216	6	60006			2	7000
3141	112216	7	60007			2	8000
3142	112216	8	60008			2	9000
3143	112216	9	60009			2	10000
3144	112216	10	60010			3	12000
3145	112216	11	60011			3	14000
3146	112216	12	60012			3	16000
3147	112216	13	60013			3	18000
3148	112216	14	60014			3	20000
3149	112216	15	60015			5	22000
3150	112216	16	60016			5	24000
3151	112216	17	60017			5	26000
3152	112216	18				0	0
3153	112217	1	60101			1	2000
3154	112217	2	60102			1	3000
3155	112217	3	60103			1	4000
3156	112217	4	60104			1	5000
3157	112217	5	60105			2	6000
3158	112217	6	60106			2	7000
3159	112217	7	60107			2	8000
3160	112217	8	60108			2	9000
3161	112217	9	60109			2	10000
3162	112217	10	60110			3	12000
3163	112217	11	60111			3	14000
3164	112217	12	60112			3	16000
3165	112217	13	60113			3	18000
3166	112217	14	60114			3	20000
3167	112217	15	60115			5	22000
3168	112217	16	60116			5	24000
3169	112217	17	60117			5	26000
3170	112217	18				0	0
3171	112218	1	60501			1	2000
3172	112218	2	60502			1	3000
3173	112218	3	60503			1	4000
3174	112218	4	60504			1	5000
3175	112218	5	60505			2	6000
3176	112218	6	60506			2	7000
3177	112218	7	60507			2	8000
3178	112218	8	60508			2	9000
3179	112218	9	60509			2	10000
3180	112218	10	60510			3	12000
3181	112218	11	60511			3	14000
3182	112218	12	60512			3	16000
3183	112218	13	60513			3	18000
3184	112218	14	60514			3	20000
3185	112218	15	60515			5	22000
3186	112218	16	60516			5	24000
3187	112218	17	60517			5	26000
3188	112218	18				0	0
3189	112221	1	60201			1	2000
3190	112221	2	60202			1	3000
3191	112221	3	60203			1	4000
3192	112221	4	60204			1	5000
3193	112221	5	60205			2	6000
3194	112221	6	60206			2	7000
3195	112221	7	60207			2	8000
3196	112221	8	60208			2	9000
3197	112221	9	60209			2	10000
3198	112221	10	60210			3	12000
3199	112221	11	60211			3	14000
3200	112221	12	60212			3	16000
3201	112221	13	60213			3	18000
3202	112221	14	60214			3	20000
3203	112221	15	60215			5	22000
3204	112221	16	60216			5	24000
3205	112221	17	60217			5	26000
3206	112221	18				0	0
3207	112222	0	61002			3	25000
3208	112222	1	61002			3	25000
3209	112223	1	60301	61301		1	2000
3210	112223	2	60302	61302		1	3000
3211	112223	3	60303	61303		1	4000
3212	112223	4	60304	61304		1	5000
3213	112223	5	60305	61305		2	6000
3214	112223	6	60306	61306		2	7000
3215	112223	7	60307	61307		2	8000
3216	112223	8	60308	61308		2	9000
3217	112223	9	60309	61309		2	10000
3218	112223	10	60310	61310		3	12000
3219	112223	11	60311	61311		3	14000
3220	112223	12	60312	61312		3	16000
3221	112223	13	60313	61313		3	18000
3222	112223	14	60314	61314		3	20000
3223	112223	15	60315	61315		5	22000
3224	112223	16	60316	61316		5	24000
3225	112223	17	60317	61317		5	26000
3226	112223	18				0	0
3227	112227	0	60420				
3228	112227	1	60420				
3229	112224	0	61004			5	50000
3230	112224	1	61004			5	50000
3231	112225	0	61005			7	75000
3232	112225	1	61005			7	75000
3233	112226	0	61006			10	100000
3234	112226	1	61006			10	100000
3235	102401	1	60001			1	2000
3236	102401	2	60002			1	3000
3237	102401	3	60003			1	4000
3238	102401	4	60004			1	5000
3239	102401	5	60005			2	6000
3240	102401	6	60006			2	7000
3241	102401	7	60007			2	8000
3242	102401	8	60008			2	9000
3243	102401	9	60009			2	10000
3244	102401	10	60010			3	12000
3245	102401	11	60011			3	14000
3246	102401	12	60012			3	16000
3247	102401	13	60013			3	18000
3248	102401	14	60014			3	20000
3249	102401	15	60015			5	22000
3250	102401	16	60016			5	24000
3251	102401	17	60017			5	26000
3252	102401	18				0	0
3253	102406	1	60101			1	2000
3254	102406	2	60102			1	3000
3255	102406	3	60103			1	4000
3256	102406	4	60104			1	5000
3257	102406	5	60105			2	6000
3258	102406	6	60106			2	7000
3259	102406	7	60107			2	8000
3260	102406	8	60108			2	9000
3261	102406	9	60109			2	10000
3262	102406	10	60110			3	12000
3263	102406	11	60111			3	14000
3264	102406	12	60112			3	16000
3265	102406	13	60113			3	18000
3266	102406	14	60114			3	20000
3267	102406	15	60115			5	22000
3268	102406	16	60116			5	24000
3269	102406	17	60117			5	26000
3270	102406	18				0	0
3271	102411	1	60201			1	2000
3272	102411	2	60202			1	3000
3273	102411	3	60203			1	4000
3274	102411	4	60204			1	5000
3275	102411	5	60205			2	6000
3276	102411	6	60206			2	7000
3277	102411	7	60207			2	8000
3278	102411	8	60208			2	9000
3279	102411	9	60209			2	10000
3280	102411	10	60210			3	12000
3281	102411	11	60211			3	14000
3282	102411	12	60212			3	16000
3283	102411	13	60213			3	18000
3284	102411	14	60214			3	20000
3285	102411	15	60215			5	22000
3286	102411	16	60216			5	24000
3287	102411	17	60217			5	26000
3288	102411	18				0	0
3289	102416	1	60001			1	2000
3290	102416	2	60002			1	3000
3291	102416	3	60003			1	4000
3292	102416	4	60004			1	5000
3293	102416	5	60005			2	6000
3294	102416	6	60006			2	7000
3295	102416	7	60007			2	8000
3296	102416	8	60008			2	9000
3297	102416	9	60009			2	10000
3298	102416	10	60010			3	12000
3299	102416	11	60011			3	14000
3300	102416	12	60012			3	16000
3301	102416	13	60013			3	18000
3302	102416	14	60014			3	20000
3303	102416	15	60015			5	22000
3304	102416	16	60016			5	24000
3305	102416	17	60017			5	26000
3306	102416	18				0	0
3307	102417	1	60101			1	2000
3308	102417	2	60102			1	3000
3309	102417	3	60103			1	4000
3310	102417	4	60104			1	5000
3311	102417	5	60105			2	6000
3312	102417	6	60106			2	7000
3313	102417	7	60107			2	8000
3314	102417	8	60108			2	9000
3315	102417	9	60109			2	10000
3316	102417	10	60110			3	12000
3317	102417	11	60111			3	14000
3318	102417	12	60112			3	16000
3319	102417	13	60113			3	18000
3320	102417	14	60114			3	20000
3321	102417	15	60115			5	22000
3322	102417	16	60116			5	24000
3323	102417	17	60117			5	26000
3324	102417	18				0	0
3325	102418	1	60501			1	2000
3326	102418	2	60502			1	3000
3327	102418	3	60503			1	4000
3328	102418	4	60504			1	5000
3329	102418	5	60505			2	6000
3330	102418	6	60506			2	7000
3331	102418	7	60507			2	8000
3332	102418	8	60508			2	9000
3333	102418	9	60509			2	10000
3334	102418	10	60510			3	12000
3335	102418	11	60511			3	14000
3336	102418	12	60512			3	16000
3337	102418	13	60513			3	18000
3338	102418	14	60514			3	20000
3339	102418	15	60515			5	22000
3340	102418	16	60516			5	24000
3341	102418	17	60517			5	26000
3342	102418	18				0	0
3343	102421	1	60201			1	2000
3344	102421	2	60202			1	3000
3345	102421	3	60203			1	4000
3346	102421	4	60204			1	5000
3347	102421	5	60205			2	6000
3348	102421	6	60206			2	7000
3349	102421	7	60207			2	8000
3350	102421	8	60208			2	9000
3351	102421	9	60209			2	10000
3352	102421	10	60210			3	12000
3353	102421	11	60211			3	14000
3354	102421	12	60212			3	16000
3355	102421	13	60213			3	18000
3356	102421	14	60214			3	20000
3357	102421	15	60215			5	22000
3358	102421	16	60216			5	24000
3359	102421	17	60217			5	26000
3360	102421	18				0	0
3361	102422	0	61002			3	25000
3362	102422	1	61002			3	25000
3363	102423	1	60301	61301		1	2000
3364	102423	2	60302	61302		1	3000
3365	102423	3	60303	61303		1	4000
3366	102423	4	60304	61304		1	5000
3367	102423	5	60305	61305		2	6000
3368	102423	6	60306	61306		2	7000
3369	102423	7	60307	61307		2	8000
3370	102423	8	60308	61308		2	9000
3371	102423	9	60309	61309		2	10000
3372	102423	10	60310	61310		3	12000
3373	102423	11	60311	61311		3	14000
3374	102423	12	60312	61312		3	16000
3375	102423	13	60313	61313		3	18000
3376	102423	14	60314	61314		3	20000
3377	102423	15	60315	61315		5	22000
3378	102423	16	60316	61316		5	24000
3379	102423	17	60317	61317		5	26000
3380	102423	18				0	0
3381	102427	0	60421				
3382	102427	1	60421				
3383	102424	0	61004			5	50000
3384	102424	1	61004			5	50000
3385	102425	0	61005			7	75000
3386	102425	1	61005			7	75000
3387	102426	0	61006			10	100000
3388	102426	1	61006			10	100000
