Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[3]	ItemId[4]	ItemCount[4]	ConditionId	ResId
940	3063002	1	20	30630021	30630021	370	302	1	8000	40100	1	40104	1					5000	3063002
941	3063002	2	25	30630022	30630022	1020	303												3063002
942	3064001	0	20	30640010	30640010	300	401	1	6000	40104	2							5000	3064001
943	3064001	1	25	30640011	30640011	760	402	1	12000	40100	2	40104	2					5000	3064001
944	3064001	2	30	30640012	30640012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3064001
945	3064001	3	35	30640013	30640013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3064001
946	3064002	0	20	30640020	30640020	300	401	1	6000	40104	2							5000	3064002
947	3064002	1	25	30640021	30640021	760	402	1	12000	40100	2	40104	2					5000	3064002
948	3064002	2	30	30640022	30640022	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3064002
949	3064002	3	35	30640023	30640023	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3064002
950	3064003	0	20	30640030	30640030	300	401	1	6000	40104	2							5000	3064003
951	3064003	1	25	30640031	30640031	760	402	1	12000	40100	2	40104	2					5000	3064003
952	3064003	2	30	30640032	30640032	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3064003
953	3064003	3	35	30640033	30640033	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3064003
954	3064004	0	20	30640040	30640040	300	401	1	6000	40104	2							5000	3064004
955	3064004	1	25	30640041	30640041	760	402	1	12000	40100	2	40104	2					5000	3064004
956	3064004	2	30	30640042	30640042	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3064004
957	3064004	3	35	30640043	30640043	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3064004
958	3064006	0	20	30640060	30640060	300	401	1	6000	40104	2							5000	3064006
959	3064006	1	25	30640061	30640061	760	402	1	12000	40100	2	40104	2					5000	3064006
960	3064006	2	30	30640062	30640062	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3064006
961	3064006	3	35	30640063	30640063	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3064006
962	3065001	0	25	30650010	30650010	500	501	1	8000	40104	3							5000	3065001
963	3065001	1	30	30650011	30650011	1680	502	1	16000	40100	3	40104	3					5000	3065001
964	3065001	2	35	30650012	30650012	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065001
965	3065001	3	40	30650013	30650013	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065001
966	3065001	4	45	30650014	30650014	11050	505												3065001
967	3065002	0	25	30650020	30650020	500	501	1	8000	40104	3							5000	3065002
968	3065002	1	30	30650021	30650021	1680	502	1	16000	40100	3	40104	3					5000	3065002
969	3065002	2	35	30650022	30650022	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065002
970	3065002	3	40	30650023	30650023	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065002
971	3065002	4	45	30650024	30650024	11050	505												3065002
972	3065003	0	25	30650030	30650030	500	501	1	8000	40104	3							5000	3065003
973	3065003	1	30	30650031	30650031	1680	502	1	16000	40100	3	40104	3					5000	3065003
974	3065003	2	35	30650032	30650032	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065003
975	3065003	3	40	30650033	30650033	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065003
976	3065003	4	45	30650034	30650034	11050	505												3065003
977	3065004	0	25	30650040	30650040	500	501	1	8000	40104	3							5000	3065004
978	3065004	1	30	30650041	30650041	1680	502	1	16000	40100	3	40104	3					5000	3065004
979	3065004	2	35	30650042	30650042	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065004
980	3065004	3	40	30650043	30650043	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065004
981	3065004	4	45	30650044	30650044	11050	505												3065004
982	3065005	0	25	30650050	30650050	500	501	1	8000	40104	3							5000	3065005
983	3065005	1	30	30650051	30650051	1680	502	1	16000	40100	3	40104	3					5000	3065005
984	3065005	2	35	30650052	30650052	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065005
985	3065005	3	40	30650053	30650053	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065005
986	3065005	4	45	30650054	30650054	11050	505												3065005
987	3065006	0	25	30650060	30650060	500	501	1	8000	40104	3							5000	3065006
988	3065006	1	30	30650061	30650061	1680	502	1	16000	40100	3	40104	3					5000	3065006
989	3065006	2	35	30650062	30650062	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065006
990	3065006	3	40	30650063	30650063	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065006
991	3065006	4	45	30650064	30650064	11050	505												3065006
992	3065007	0	25	30650070	30650070	500	501	1	8000	40104	3							5000	3065007
993	3065007	1	30	30650071	30650071	1680	502	1	16000	40100	3	40104	3					5000	3065007
994	3065007	2	35	30650072	30650072	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065007
995	3065007	3	40	30650073	30650073	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065007
996	3065007	4	45	30650074	30650074	11050	505												3065007
997	3065008	0	25	30650080	30650080	500	501	1	8000	40104	3							5000	3065008
998	3065008	1	30	30650081	30650081	1680	502	1	16000	40100	3	40104	3					5000	3065008
999	3065008	2	35	30650082	30650082	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065008
1000	3065008	3	40	30650083	30650083	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065008
1001	3065008	4	45	30650084	30650084	11050	505												3065008
1002	3065009	0	25	30650090	30650090	500	501	1	8000	40104	3							5000	3065009
1003	3065009	1	30	30650091	30650091	1680	502	1	16000	40100	3	40104	3					5000	3065009
1004	3065009	2	35	30650092	30650092	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065009
1005	3065009	3	40	30650093	30650093	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065009
1006	3065009	4	45	30650094	30650094	11050	505												3065009
1007	3066001	0	25	30660010	30660010	700	601	1	10000	40104	4							5000	3066001
1008	3066001	1	30	30660011	30660011	2360	602	1	20000	40100	4	40104	4					5000	3066001
1009	3066001	2	35	30660012	30660012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066001
1010	3066001	3	40	30660013	30660013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066001
1011	3066001	4	45	30660014	30660014	15280	605												3066001
1012	3066002	0	25	30660020	30660020	700	601	1	10000	40104	4							5000	3066002
1013	3066002	1	30	30660021	30660021	2360	602	1	20000	40100	4	40104	4					5000	3066002
1014	3066002	2	35	30660022	30660022	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066002
1015	3066002	3	40	30660023	30660023	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066002
1016	3066002	4	45	30660024	30660024	15280	605												3066002
1017	3066003	0	25	30660030	30660030	700	601	1	10000	40104	4							5000	3066003
1018	3066003	1	30	30660031	30660031	2360	602	1	20000	40100	4	40104	4					5000	3066003
1019	3066003	2	35	30660032	30660032	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066003
1020	3066003	3	40	30660033	30660033	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066003
1021	3066003	4	45	30660034	30660034	15280	605												3066003
1022	3066004	0	25	30660040	30660040	700	601	1	10000	40104	4							5000	3066004
1023	3066004	1	30	30660041	30660041	2360	602	1	20000	40100	4	40104	4					5000	3066004
1024	3066004	2	35	30660042	30660042	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066004
1025	3066004	3	40	30660043	30660043	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066004
1026	3066004	4	45	30660044	30660044	15280	605												3066004
1027	3066005	0	25	30660050	30660050	700	601	1	10000	40104	4							5000	3066005
1028	3066005	1	30	30660051	30660051	2360	602	1	20000	40100	4	40104	4					5000	3066005
1029	3066005	2	35	30660052	30660052	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066005
1030	3066005	3	40	30660053	30660053	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066005
1031	3066005	4	45	30660054	30660054	15280	605												3066005
1032	3066006	0	25	30660060	30660060	700	601	1	10000	40104	4							5000	3066006
1033	3066006	1	30	30660061	30660061	2360	602	1	20000	40100	4	40104	4					5000	3066006
1034	3066006	2	35	30660062	30660062	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066006
1035	3066006	3	40	30660063	30660063	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066006
1036	3066006	4	45	30660064	30660064	15280	605												3066006
1037	3066007	0	25	30660070	30660070	700	601	1	10000	40104	4							5000	3066007
1038	3066007	1	30	30660071	30660071	2360	602	1	20000	40100	4	40104	4					5000	3066007
1039	3066007	2	35	30660072	30660072	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066007
1040	3066007	3	40	30660073	30660073	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066007
1041	3066007	4	45	30660074	30660074	15280	605												3066007
1042	3066008	0	25	30660080	30660080	700	601	1	10000	40104	4							5000	3066008
1043	3066008	1	30	30660081	30660081	2360	602	1	20000	40100	4	40104	4					5000	3066008
1044	3066008	2	35	30660082	30660082	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066008
1045	3066008	3	40	30660083	30660083	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066008
1046	3066008	4	45	30660084	30660084	15280	605												3066008
1047	3066009	0	25	30660090	30660090	700	601	1	10000	40104	4							5000	3066009
1048	3066009	1	30	30660091	30660091	2360	602	1	20000	40100	4	40104	4					5000	3066009
1049	3066009	2	35	30660092	30660092	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066009
1050	3066009	3	40	30660093	30660093	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066009
1051	3066009	4	45	30660094	30660094	15280	605												3066009
1052	3066010	0	25	30660100	30660100	700	601	1	10000	40104	4							5000	3066010
1053	3066010	1	30	30660101	30660101	2360	602	1	20000	40100	4	40104	4					5000	3066010
1054	3066010	2	35	30660102	30660102	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066010
1055	3066010	3	40	30660103	30660103	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066010
1056	3066010	4	45	30660104	30660104	15280	605												3066010
1057	3066011	0	25	30660110	30660110	700	601	1	10000	40104	4							5000	3066011
1058	3066011	1	30	30660111	30660111	2360	602	1	20000	40100	4	40104	4					5000	3066011
1059	3066011	2	35	30660112	30660112	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066011
1060	3066011	3	40	30660113	30660113	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066011
1061	3066011	4	45	30660114	30660114	15280	605												3066011
1062	3066012	0	25	30660120	30660120	700	601	1	10000	40104	4							5000	3066012
1063	3066012	1	30	30660121	30660121	2360	602	1	20000	40100	4	40104	4					5000	3066012
1064	3066012	2	35	30660122	30660122	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066012
1065	3066012	3	40	30660123	30660123	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066012
1066	3066012	4	45	30660124	30660124	15280	605												3066012
1067	2991001	0	5	29910010	29910010	20	301												2991001
1068	2992001	0	10	29920010	29920010	50	301												2992001
1069	2993001	0	15	29930010	29930010	100	301	1	4000	40103	2							5000	2993001
1070	2993001	1	20	29930011	29930011	370	302	1	8000	40100	2	40103	2					5000	2993001
1071	2993001	2	25	29930012	29930012	1020	303												2993001
1072	2994001	0	20	29940010	29940010	300	401	1	6000	40103	4							5000	2994001
1073	2994001	1	25	29940011	29940011	760	402	1	12000	40100	4	40103	4					5000	2994001
1074	2994001	2	30	29940012	29940012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2994001
1075	2994001	3	35	29940013	29940013	3270	404	1	24000	40110	4	40113	4	40100	2	40103	2	5000	2994001
1076	3911001	0	5	30110010	30110010	20	301												3911001
1077	3912001	0	10	30120010	30120010	50	301												3912001
1078	3913001	0	15	30130010	30130010	100	301	1	4000	40104	1							5000	3913001
1079	3913001	1	20	30130011	30130011	370	302	1	8000	40100	1	40104	1					5000	3913001
1080	3913001	2	25	30130012	30130012	1020	303												3913001
1081	3914001	0	20	30140010	30140010	300	401	1	6000	40104	2							5000	3914001
1082	3914001	1	25	30140011	30140011	760	402	1	12000	40100	2	40104	2					5000	3914001
1083	3914001	2	30	30140012	30140012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3914001
1084	3914001	3	35	30140013	30140013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3914001
1085	3915001	0	25	30150010	30150010	500	501	1	10000	40104	3							5000	3915001
1086	3915001	1	30	30150011	30150011	1680	502	1	20000	40100	3	40104	3					5000	3915001
1087	3915001	2	35	30150012	30150012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3915001
1088	3915001	3	40	30150013	30150013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3915001
1089	3915001	4	45	30150014	30150014	11050	505												3915001
1090	3916001	0	25	30160010	30160010	700	601	1	10000	40104	4							5000	3915001
1091	3916001	1	30	30160011	30160011	2360	602	1	20000	40100	4	40104	4					5000	3915001
1092	3916001	2	35	30160012	30160012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3915001
1093	3916001	3	40	30160013	30160013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3915001
1094	3916001	4	45	30160014	30160014	15280	605												3915001
1095	3921001	0	5	30210010	30210010	20	301												3921001
1096	3922001	0	10	30220010	30220010	50	301												3922001
1097	3923001	0	15	30230010	30230010	100	301	1	4000	40104	1							5000	3923001
1098	3923001	1	20	30230011	30230011	370	302	1	8000	40100	1	40104	1					5000	3923001
1099	3923001	2	25	30230012	30230012	1020	303												3923001
1100	3924001	0	20	30240010	30240010	300	401	1	6000	40104	2							5000	3924001
1101	3924001	1	25	30240011	30240011	760	402	1	12000	40100	2	40104	2					5000	3924001
1102	3924001	2	30	30240012	30240012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3924001
1103	3924001	3	35	30240013	30240013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3924001
1104	3925001	0	25	30250010	30250010	500	501	1	10000	40104	3							5000	3925001
1105	3925001	1	30	30250011	30250011	1680	502	1	20000	40100	3	40104	3					5000	3925001
1106	3925001	2	35	30250012	30250012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3925001
1107	3925001	3	40	30250013	30250013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3925001
1108	3925001	4	45	30250014	30250014	11050	505												3925001
1109	3926001	0	25	30260010	30260010	700	601	1	10000	40104	4							5000	3925001
1110	3926001	1	30	30260011	30260011	2360	602	1	20000	40100	4	40104	4					5000	3925001
1111	3926001	2	35	30260012	30260012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3925001
1112	3926001	3	40	30260013	30260013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3925001
1113	3926001	4	45	30260014	30260014	15280	605												3925001
1114	3931001	0	5	30310010	30310010	20	301												3931001
1115	3932001	0	10	30320010	30320010	50	301												3932001
1116	3933001	0	15	30330010	30330010	100	301	1	4000	40104	1							5000	3933001
1117	3933001	1	20	30330011	30330011	370	302	1	8000	40100	1	40104	1					5000	3933001
1118	3933001	2	25	30330012	30330012	1020	303												3933001
1119	3934001	0	20	30340010	30340010	300	401	1	6000	40104	2							5000	3934001
1120	3934001	1	25	30340011	30340011	760	402	1	12000	40100	2	40104	2					5000	3934001
1121	3934001	2	30	30340012	30340012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3934001
1122	3934001	3	35	30340013	30340013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3934001
1123	3935001	0	25	30350010	30350010	500	501	1	10000	40104	3							5000	3935001
1124	3935001	1	30	30350011	30350011	1680	502	1	20000	40100	3	40104	3					5000	3935001
1125	3935001	2	35	30350012	30350012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3935001
1126	3935001	3	40	30350013	30350013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3935001
1127	3935001	4	45	30350014	30350014	11050	505												3935001
1128	3936001	0	25	30360010	30360010	700	601	1	10000	40104	4							5000	3935001
1129	3936001	1	30	30360011	30360011	2360	602	1	20000	40100	4	40104	4					5000	3935001
1130	3936001	2	35	30360012	30360012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3935001
1131	3936001	3	40	30360013	30360013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3935001
1132	3936001	4	45	30360014	30360014	15280	605												3935001
1133	3941001	0	5	30410010	30410010	20	301												3941001
1134	3942001	0	10	30420010	30420010	50	301												3942001
1135	3943001	0	15	30430010	30430010	100	301	1	4000	40104	1							5000	3943001
1136	3943001	1	20	30430011	30430011	370	302	1	8000	40100	1	40104	1					5000	3943001
1137	3943001	2	25	30430012	30430012	1020	303												3943001
1138	3944001	0	20	30440010	30440010	300	401	1	6000	40104	2							5000	3944001
1139	3944001	1	25	30440011	30440011	760	402	1	12000	40100	2	40104	2					5000	3944001
1140	3944001	2	30	30440012	30440012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3944001
1141	3944001	3	35	30440013	30440013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3944001
1142	3945001	0	25	30450010	30450010	500	501	1	10000	40104	3							5000	3945001
1143	3945001	1	30	30450011	30450011	1680	502	1	20000	40100	3	40104	3					5000	3945001
1144	3945001	2	35	30450012	30450012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3945001
1145	3945001	3	40	30450013	30450013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3945001
1146	3945001	4	45	30450014	30450014	11050	505												3945001
1147	3946001	0	25	30460010	30460010	700	601	1	10000	40104	4							5000	3945001
1148	3946001	1	30	30460011	30460011	2360	602	1	20000	40100	4	40104	4					5000	3945001
1149	3946001	2	35	30460012	30460012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3945001
1150	3946001	3	40	30460013	30460013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3945001
1151	3946001	4	45	30460014	30460014	15280	605												3945001
1152	3951001	0	5	30510010	30510010	20	301												3951001
1153	3952001	0	10	30520010	30520010	50	301												3952001
1154	3953001	0	15	30530010	30530010	100	301	1	4000	40104	1							5000	3953001
1155	3953001	1	20	30530011	30530011	370	302	1	8000	40100	1	40104	1					5000	3953001
1156	3953001	2	25	30530012	30530012	1020	303												3953001
1157	3954001	0	20	30540010	30540010	300	401	1	6000	40104	2							5000	3954001
1158	3954001	1	25	30540011	30540011	760	402	1	12000	40100	2	40104	2					5000	3954001
1159	3954001	2	30	30540012	30540012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3954001
1160	3954001	3	35	30540013	30540013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3954001
1161	3955001	0	25	30550010	30550010	500	501	1	10000	40104	3							5000	3955001
1162	3955001	1	30	30550011	30550011	1680	502	1	20000	40100	3	40104	3					5000	3955001
1163	3955001	2	35	30550012	30550012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3955001
1164	3955001	3	40	30550013	30550013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3955001
1165	3955001	4	45	30550014	30550014	11050	505												3955001
1166	3956001	0	25	30560010	30560010	700	601	1	10000	40104	4							5000	3955001
1167	3956001	1	30	30560011	30560011	2360	602	1	20000	40100	4	40104	4					5000	3955001
1168	3956001	2	35	30560012	30560012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3955001
1169	3956001	3	40	30560013	30560013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3955001
1170	3956001	4	45	30560014	30560014	15280	605												3955001
1171	3961001	0	5	30610010	30610010	20	301												3961001
1172	3962001	0	10	30620010	30620010	50	301												3962001
1173	3963001	0	15	30630010	30630010	100	301	1	4000	40104	1							5000	3963001
1174	3963001	1	20	30630011	30630011	370	302	1	8000	40100	1	40104	1					5000	3963001
1175	3963001	2	25	30630012	30630012	1020	303												3963001
1176	3964001	0	20	30640010	30640010	300	401	1	6000	40104	2							5000	3964001
1177	3964001	1	25	30640011	30640011	760	402	1	12000	40100	2	40104	2					5000	3964001
1178	3964001	2	30	30640012	30640012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3964001
1179	3964001	3	35	30640013	30640013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3964001
1180	3965001	0	25	30650010	30650010	500	501	1	10000	40104	3							5000	3965001
1181	3965001	1	30	30650011	30650011	1680	502	1	20000	40100	3	40104	3					5000	3965001
1182	3965001	2	35	30650012	30650012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3965001
1183	3965001	3	40	30650013	30650013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3965001
1184	3965001	4	45	30650014	30650014	11050	505												3965001
1185	3966001	0	25	30660010	30660010	700	601	1	10000	40104	4							5000	3965001
1186	3966001	1	30	30660011	30660011	2360	602	1	20000	40100	4	40104	4					5000	3965001
1187	3966001	2	35	30660012	30660012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3965001
1188	3966001	3	40	30660013	30660013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3965001
1189	3966001	4	45	30660014	30660014	15280	605												3965001
1190	3015050	0	25	30150500	30150500	500	501	1	10000	40104	3							5000	3015050
1191	3015050	1	30	30150501	30150501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1192	3015050	2	35	30150502	30150502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1193	3015050	3	40	30150503	30150503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1194	3015050	4	45	30150504	30150504	11050	505												3015050
1195	3025050	0	25	30250500	30250500	500	501	1	10000	40104	3							5000	3015050
1196	3025050	1	30	30250501	30250501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1197	3025050	2	35	30250502	30250502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1198	3025050	3	40	30250503	30250503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1199	3025050	4	45	30250504	30250504	11050	505												3015050
1200	3035050	0	25	30350500	30350500	500	501	1	10000	40104	3							5000	3015050
1201	3035050	1	30	30350501	30350501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1202	3035050	2	35	30350502	30350502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1203	3035050	3	40	30350503	30350503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1204	3035050	4	45	30350504	30350504	11050	505												3015050
1205	3045050	0	25	30450500	30450500	500	501	1	10000	40104	3							5000	3015050
1206	3045050	1	30	30450501	30450501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1207	3045050	2	35	30450502	30450502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1208	3045050	3	40	30450503	30450503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1209	3045050	4	45	30450504	30450504	11050	505												3015050
1210	3055050	0	25	30550500	30550500	500	501	1	10000	40104	3							5000	3015050
1211	3055050	1	30	30550501	30550501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1212	3055050	2	35	30550502	30550502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1213	3055050	3	40	30550503	30550503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1214	3055050	4	45	30550504	30550504	11050	505												3015050
1215	3065050	0	25	30650500	30650500	500	501	1	10000	40104	3							5000	3015050
1216	3065050	1	30	30650501	30650501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1217	3065050	2	35	30650502	30650502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1218	3065050	3	40	30650503	30650503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1219	3065050	4	45	30650504	30650504	11050	505												3015050
1220	3016014	0	25	30160140	30160140	700	601	1	10000	40104	4							5000	3016014
1221	3016014	1	30	30160141	30160141	2360	602	1	20000	40100	4	40104	4					5000	3016014
1222	3016014	2	35	30160142	30160142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016014
1223	3016014	3	40	30160143	30160143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016014
1224	3016014	4	45	30160144	30160144	15280	605												3016014
1225	3026014	0	25	30260140	30260140	700	601	1	10000	40104	4							5000	3026014
1226	3026014	1	30	30260141	30260141	2360	602	1	20000	40100	4	40104	4					5000	3026014
1227	3026014	2	35	30260142	30260142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026014
1228	3026014	3	40	30260143	30260143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026014
1229	3026014	4	45	30260144	30260144	15280	605												3026014
1230	3036014	0	25	30360140	30360140	700	601	1	10000	40104	4							5000	3036014
1231	3036014	1	30	30360141	30360141	2360	602	1	20000	40100	4	40104	4					5000	3036014
1232	3036014	2	35	30360142	30360142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036014
1233	3036014	3	40	30360143	30360143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036014
1234	3036014	4	45	30360144	30360144	15280	605												3036014
1235	3046014	0	25	30460140	30460140	700	601	1	10000	40104	4							5000	3046014
1236	3046014	1	30	30460141	30460141	2360	602	1	20000	40100	4	40104	4					5000	3046014
1237	3046014	2	35	30460142	30460142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046014
1238	3046014	3	40	30460143	30460143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046014
1239	3046014	4	45	30460144	30460144	15280	605												3046014
1240	3056014	0	25	30560140	30560140	700	601	1	10000	40104	4							5000	3056014
1241	3056014	1	30	30560141	30560141	2360	602	1	20000	40100	4	40104	4					5000	3056014
1242	3056014	2	35	30560142	30560142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056014
1243	3056014	3	40	30560143	30560143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056014
1244	3056014	4	45	30560144	30560144	15280	605												3056014
1245	3066014	0	25	30660140	30660140	700	601	1	10000	40104	4							5000	3066014
1246	3066014	1	30	30660141	30660141	2360	602	1	20000	40100	4	40104	4					5000	3066014
1247	3066014	2	35	30660142	30660142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066014
1248	3066014	3	40	30660143	30660143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066014
1249	3066014	4	45	30660144	30660144	15280	605												3066014
1250	3016013	0	25	30160130	30160130	700	601	1	10000	40104	4							5000	3016013
1251	3016013	1	30	30160131	30160131	2360	602	1	20000	40100	4	40104	4					5000	3016013
1252	3016013	2	35	30160132	30160132	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016013
