Role	Layer	State	Target	TransitionDuration
Mo1DiaorensanxingMd000001	0	Walkr	Attack12	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack13	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack14	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack15	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack16	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack17	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Behitfly	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Born	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Death	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Falldown	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Hit1	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Hit2	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Hit3	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Hit4	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Hitdown	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Hoverhit	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Lieonfloor	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Run	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Stand1	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Stand2	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Standup	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Walk	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Walkb	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Walkl	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Walkr	0.2
Mo1DiaorensanxingMd000001	1	Attack01	Attack01	0.2
Mo1DiaorensanxingMd000001	1	Attack01	Attack04	0.2
Mo1DiaorensanxingMd000001	1	Attack01	Attack05	0.2
Mo1DiaorensanxingMd000001	1	Attack01	Attack06	0.2
Mo1DiaorensanxingMd000001	1	Attack01	Attack07	0.2
Mo1DiaorensanxingMd000001	1	Attack01	Attack08	0.2
Mo1DiaorensanxingMd000001	1	Attack01	Born	0.2
Mo1DiaorensanxingMd000001	1	Attack01	Death	0.2
Mo1DiaorensanxingMd000001	1	Attack01	Stand1	0.2
Mo1DiaorensanxingMd000001	1	Attack01	Stand2	0.2
Mo1DiaorensanxingMd000001	1	Attack01	Walk	0.2
Mo1DiaorensanxingMd000001	1	Attack04	Attack01	0.2
Mo1DiaorensanxingMd000001	1	Attack04	Attack04	0.2
Mo1DiaorensanxingMd000001	1	Attack04	Attack05	0.2
Mo1DiaorensanxingMd000001	1	Attack04	Attack06	0.2
Mo1DiaorensanxingMd000001	1	Attack04	Attack07	0.2
Mo1DiaorensanxingMd000001	1	Attack04	Attack08	0.2
Mo1DiaorensanxingMd000001	1	Attack04	Born	0.2
Mo1DiaorensanxingMd000001	1	Attack04	Death	0.2
Mo1DiaorensanxingMd000001	1	Attack04	Stand1	0.2
Mo1DiaorensanxingMd000001	1	Attack04	Stand2	0.2
Mo1DiaorensanxingMd000001	1	Attack04	Walk	0.2
Mo1DiaorensanxingMd000001	1	Attack05	Attack01	0.2
Mo1DiaorensanxingMd000001	1	Attack05	Attack04	0.2
Mo1DiaorensanxingMd000001	1	Attack05	Attack05	0.2
Mo1DiaorensanxingMd000001	1	Attack05	Attack06	0.2
Mo1DiaorensanxingMd000001	1	Attack05	Attack07	0.2
Mo1DiaorensanxingMd000001	1	Attack05	Attack08	0.2
Mo1DiaorensanxingMd000001	1	Attack05	Born	0.2
Mo1DiaorensanxingMd000001	1	Attack05	Death	0.2
Mo1DiaorensanxingMd000001	1	Attack05	Stand1	0.2
Mo1DiaorensanxingMd000001	1	Attack05	Stand2	0.2
Mo1DiaorensanxingMd000001	1	Attack05	Walk	0.2
Mo1DiaorensanxingMd000001	1	Attack06	Attack01	0.2
Mo1DiaorensanxingMd000001	1	Attack06	Attack04	0.2
Mo1DiaorensanxingMd000001	1	Attack06	Attack05	0.2
Mo1DiaorensanxingMd000001	1	Attack06	Attack06	0.2
Mo1DiaorensanxingMd000001	1	Attack06	Attack07	0.2
Mo1DiaorensanxingMd000001	1	Attack06	Attack08	0.2
Mo1DiaorensanxingMd000001	1	Attack06	Born	0.2
Mo1DiaorensanxingMd000001	1	Attack06	Death	0.2
Mo1DiaorensanxingMd000001	1	Attack06	Stand1	0.2
Mo1DiaorensanxingMd000001	1	Attack06	Stand2	0.2
Mo1DiaorensanxingMd000001	1	Attack06	Walk	0.2
Mo1DiaorensanxingMd000001	1	Attack07	Attack01	0.2
Mo1DiaorensanxingMd000001	1	Attack07	Attack04	0.2
Mo1DiaorensanxingMd000001	1	Attack07	Attack05	0.2
Mo1DiaorensanxingMd000001	1	Attack07	Attack06	0.2
Mo1DiaorensanxingMd000001	1	Attack07	Attack07	0.2
Mo1DiaorensanxingMd000001	1	Attack07	Attack08	0.2
Mo1DiaorensanxingMd000001	1	Attack07	Born	0.2
Mo1DiaorensanxingMd000001	1	Attack07	Death	0.2
Mo1DiaorensanxingMd000001	1	Attack07	Stand1	0.2
Mo1DiaorensanxingMd000001	1	Attack07	Stand2	0.2
Mo1DiaorensanxingMd000001	1	Attack07	Walk	0.2
Mo1DiaorensanxingMd000001	1	Attack08	Attack01	0.2
Mo1DiaorensanxingMd000001	1	Attack08	Attack04	0.2
Mo1DiaorensanxingMd000001	1	Attack08	Attack05	0.2
Mo1DiaorensanxingMd000001	1	Attack08	Attack06	0.2
Mo1DiaorensanxingMd000001	1	Attack08	Attack07	0.2
Mo1DiaorensanxingMd000001	1	Attack08	Attack08	0.2
Mo1DiaorensanxingMd000001	1	Attack08	Born	0.2
Mo1DiaorensanxingMd000001	1	Attack08	Death	0.2
Mo1DiaorensanxingMd000001	1	Attack08	Stand1	0.2
Mo1DiaorensanxingMd000001	1	Attack08	Stand2	0.2
Mo1DiaorensanxingMd000001	1	Attack08	Walk	0.2
Mo1DiaorensanxingMd000001	1	Born	Attack01	0.2
Mo1DiaorensanxingMd000001	1	Born	Attack04	0.2
Mo1DiaorensanxingMd000001	1	Born	Attack05	0.2
Mo1DiaorensanxingMd000001	1	Born	Attack06	0.2
Mo1DiaorensanxingMd000001	1	Born	Attack07	0.2
Mo1DiaorensanxingMd000001	1	Born	Attack08	0.2
Mo1DiaorensanxingMd000001	1	Born	Born	0.2
Mo1DiaorensanxingMd000001	1	Born	Death	0.2
Mo1DiaorensanxingMd000001	1	Born	Stand1	0.2
Mo1DiaorensanxingMd000001	1	Born	Stand2	0.2
Mo1DiaorensanxingMd000001	1	Born	Walk	0.2
Mo1DiaorensanxingMd000001	1	Death	Attack01	0.2
Mo1DiaorensanxingMd000001	1	Death	Attack04	0.2
Mo1DiaorensanxingMd000001	1	Death	Attack05	0.2
Mo1DiaorensanxingMd000001	1	Death	Attack06	0.2
Mo1DiaorensanxingMd000001	1	Death	Attack07	0.2
Mo1DiaorensanxingMd000001	1	Death	Attack08	0.2
Mo1DiaorensanxingMd000001	1	Death	Born	0.2
Mo1DiaorensanxingMd000001	1	Death	Death	0.2
Mo1DiaorensanxingMd000001	1	Death	Stand1	0.2
Mo1DiaorensanxingMd000001	1	Death	Stand2	0.2
Mo1DiaorensanxingMd000001	1	Death	Walk	0.2
Mo1DiaorensanxingMd000001	1	Stand1	Attack01	0.2
Mo1DiaorensanxingMd000001	1	Stand1	Attack04	0.2
Mo1DiaorensanxingMd000001	1	Stand1	Attack05	0.2
Mo1DiaorensanxingMd000001	1	Stand1	Attack06	0.2
Mo1DiaorensanxingMd000001	1	Stand1	Attack07	0.2
Mo1DiaorensanxingMd000001	1	Stand1	Attack08	0.2
Mo1DiaorensanxingMd000001	1	Stand1	Born	0.2
Mo1DiaorensanxingMd000001	1	Stand1	Death	0.2
Mo1DiaorensanxingMd000001	1	Stand1	Stand1	0.2
Mo1DiaorensanxingMd000001	1	Stand1	Stand2	0.2
Mo1DiaorensanxingMd000001	1	Stand1	Walk	0.2
Mo1DiaorensanxingMd000001	1	Stand2	Attack01	0.2
Mo1DiaorensanxingMd000001	1	Stand2	Attack04	0.2
Mo1DiaorensanxingMd000001	1	Stand2	Attack05	0.2
Mo1DiaorensanxingMd000001	1	Stand2	Attack06	0.2
Mo1DiaorensanxingMd000001	1	Stand2	Attack07	0.2
Mo1DiaorensanxingMd000001	1	Stand2	Attack08	0.2
Mo1DiaorensanxingMd000001	1	Stand2	Born	0.2
Mo1DiaorensanxingMd000001	1	Stand2	Death	0.2
Mo1DiaorensanxingMd000001	1	Stand2	Stand1	0.2
Mo1DiaorensanxingMd000001	1	Stand2	Stand2	0.2
Mo1DiaorensanxingMd000001	1	Stand2	Walk	0.2
Mo1DiaorensanxingMd000001	1	Walk	Attack01	0.2
Mo1DiaorensanxingMd000001	1	Walk	Attack04	0.2
Mo1DiaorensanxingMd000001	1	Walk	Attack05	0.2
Mo1DiaorensanxingMd000001	1	Walk	Attack06	0.2
Mo1DiaorensanxingMd000001	1	Walk	Attack07	0.2
Mo1DiaorensanxingMd000001	1	Walk	Attack08	0.2
Mo1DiaorensanxingMd000001	1	Walk	Born	0.2
Mo1DiaorensanxingMd000001	1	Walk	Death	0.2
Mo1DiaorensanxingMd000001	1	Walk	Stand1	0.2
Mo1DiaorensanxingMd000001	1	Walk	Stand2	0.2
Mo1DiaorensanxingMd000001	1	Walk	Walk	0.2
Mo1DiaorensanxingMd000001	2	Attack01	Attack01	0.2
Mo1DiaorensanxingMd000001	2	Attack01	Attack02	0.2
Mo1DiaorensanxingMd000001	2	Attack01	Attack03	0.2
Mo1DiaorensanxingMd000001	2	Attack01	Attack04	0.2
Mo1DiaorensanxingMd000001	2	Attack01	Attack05	0.2
Mo1DiaorensanxingMd000001	2	Attack01	Attack06	0.2
Mo1DiaorensanxingMd000001	2	Attack01	Attack08	0.2
Mo1DiaorensanxingMd000001	2	Attack01	Attack20	0.2
Mo1DiaorensanxingMd000001	2	Attack01	Born	0.2
Mo1DiaorensanxingMd000001	2	Attack01	Death	0.2
Mo1DiaorensanxingMd000001	2	Attack01	Stand1	0.2
Mo1DiaorensanxingMd000001	2	Attack01	Stand2	0.2
Mo1DiaorensanxingMd000001	2	Attack01	Walk	0.2
Mo1DiaorensanxingMd000001	2	Attack01	Walkb	0.2
Mo1DiaorensanxingMd000001	2	Attack02	Attack01	0.2
Mo1DiaorensanxingMd000001	2	Attack02	Attack02	0.2
Mo1DiaorensanxingMd000001	2	Attack02	Attack03	0.2
Mo1DiaorensanxingMd000001	2	Attack02	Attack04	0.2
Mo1DiaorensanxingMd000001	2	Attack02	Attack05	0.2
Mo1DiaorensanxingMd000001	2	Attack02	Attack06	0.2
Mo1DiaorensanxingMd000001	2	Attack02	Attack08	0.2
Mo1DiaorensanxingMd000001	2	Attack02	Attack20	0.2
Mo1DiaorensanxingMd000001	2	Attack02	Born	0.2
Mo1DiaorensanxingMd000001	2	Attack02	Death	0.2
Mo1DiaorensanxingMd000001	2	Attack02	Stand1	0.2
Mo1DiaorensanxingMd000001	2	Attack02	Stand2	0.2
Mo1DiaorensanxingMd000001	2	Attack02	Walk	0.2
Mo1DiaorensanxingMd000001	2	Attack02	Walkb	0.2
Mo1DiaorensanxingMd000001	2	Attack03	Attack01	0.2
Mo1DiaorensanxingMd000001	2	Attack03	Attack02	0.2
Mo1DiaorensanxingMd000001	2	Attack03	Attack03	0.2
Mo1DiaorensanxingMd000001	2	Attack03	Attack04	0.2
Mo1DiaorensanxingMd000001	2	Attack03	Attack05	0.2
Mo1DiaorensanxingMd000001	2	Attack03	Attack06	0.2
Mo1DiaorensanxingMd000001	2	Attack03	Attack08	0.2
Mo1DiaorensanxingMd000001	2	Attack03	Attack20	0.2
Mo1DiaorensanxingMd000001	2	Attack03	Born	0.2
Mo1DiaorensanxingMd000001	2	Attack03	Death	0.2
Mo1DiaorensanxingMd000001	2	Attack03	Stand1	0.2
Mo1DiaorensanxingMd000001	2	Attack03	Stand2	0.2
Mo1DiaorensanxingMd000001	2	Attack03	Walk	0.2
Mo1DiaorensanxingMd000001	2	Attack03	Walkb	0.2
Mo1DiaorensanxingMd000001	2	Attack04	Attack01	0.2
Mo1DiaorensanxingMd000001	2	Attack04	Attack02	0.2
Mo1DiaorensanxingMd000001	2	Attack04	Attack03	0.2
Mo1DiaorensanxingMd000001	2	Attack04	Attack04	0.2
Mo1DiaorensanxingMd000001	2	Attack04	Attack05	0.2
Mo1DiaorensanxingMd000001	2	Attack04	Attack06	0.2
Mo1DiaorensanxingMd000001	2	Attack04	Attack08	0.2
Mo1DiaorensanxingMd000001	2	Attack04	Attack20	0.2
Mo1DiaorensanxingMd000001	2	Attack04	Born	0.2
Mo1DiaorensanxingMd000001	2	Attack04	Death	0.2
Mo1DiaorensanxingMd000001	2	Attack04	Stand1	0.2
Mo1DiaorensanxingMd000001	2	Attack04	Stand2	0.2
Mo1DiaorensanxingMd000001	2	Attack04	Walk	0.2
Mo1DiaorensanxingMd000001	2	Attack04	Walkb	0.2
Mo1DiaorensanxingMd000001	2	Attack05	Attack01	0.2
Mo1DiaorensanxingMd000001	2	Attack05	Attack02	0.2
Mo1DiaorensanxingMd000001	2	Attack05	Attack03	0.2
Mo1DiaorensanxingMd000001	2	Attack05	Attack04	0.2
Mo1DiaorensanxingMd000001	2	Attack05	Attack05	0.2
Mo1DiaorensanxingMd000001	2	Attack05	Attack06	0.2
Mo1DiaorensanxingMd000001	2	Attack05	Attack08	0.2
Mo1DiaorensanxingMd000001	2	Attack05	Attack20	0.2
Mo1DiaorensanxingMd000001	2	Attack05	Born	0.2
Mo1DiaorensanxingMd000001	2	Attack05	Death	0.2
Mo1DiaorensanxingMd000001	2	Attack05	Stand1	0.2
Mo1DiaorensanxingMd000001	2	Attack05	Stand2	0.2
Mo1DiaorensanxingMd000001	2	Attack05	Walk	0.2
Mo1DiaorensanxingMd000001	2	Attack05	Walkb	0.2
Mo1DiaorensanxingMd000001	2	Attack06	Attack01	0.2
Mo1DiaorensanxingMd000001	2	Attack06	Attack02	0.2
Mo1DiaorensanxingMd000001	2	Attack06	Attack03	0.2
Mo1DiaorensanxingMd000001	2	Attack06	Attack04	0.2
Mo1DiaorensanxingMd000001	2	Attack06	Attack05	0.2
Mo1DiaorensanxingMd000001	2	Attack06	Attack06	0.2
Mo1DiaorensanxingMd000001	2	Attack06	Attack08	0.2
Mo1DiaorensanxingMd000001	2	Attack06	Attack20	0.2
Mo1DiaorensanxingMd000001	2	Attack06	Born	0.2
Mo1DiaorensanxingMd000001	2	Attack06	Death	0.2
Mo1DiaorensanxingMd000001	2	Attack06	Stand1	0.2
Mo1DiaorensanxingMd000001	2	Attack06	Stand2	0.2
Mo1DiaorensanxingMd000001	2	Attack06	Walk	0.2
Mo1DiaorensanxingMd000001	2	Attack06	Walkb	0.2
Mo1DiaorensanxingMd000001	2	Attack08	Attack01	0.2
Mo1DiaorensanxingMd000001	2	Attack08	Attack02	0.2
Mo1DiaorensanxingMd000001	2	Attack08	Attack03	0.2
Mo1DiaorensanxingMd000001	2	Attack08	Attack04	0.2
Mo1DiaorensanxingMd000001	2	Attack08	Attack05	0.2
Mo1DiaorensanxingMd000001	2	Attack08	Attack06	0.2
Mo1DiaorensanxingMd000001	2	Attack08	Attack08	0.2
Mo1DiaorensanxingMd000001	2	Attack08	Attack20	0.2
Mo1DiaorensanxingMd000001	2	Attack08	Born	0.2
Mo1DiaorensanxingMd000001	2	Attack08	Death	0.2
Mo1DiaorensanxingMd000001	2	Attack08	Stand1	0.2
Mo1DiaorensanxingMd000001	2	Attack08	Stand2	0.2
Mo1DiaorensanxingMd000001	2	Attack08	Walk	0.2
Mo1DiaorensanxingMd000001	2	Attack08	Walkb	0.2
Mo1DiaorensanxingMd000001	2	Attack20	Attack01	0.2
Mo1DiaorensanxingMd000001	2	Attack20	Attack02	0.2
Mo1DiaorensanxingMd000001	2	Attack20	Attack03	0.2
Mo1DiaorensanxingMd000001	2	Attack20	Attack04	0.2
Mo1DiaorensanxingMd000001	2	Attack20	Attack05	0.2
Mo1DiaorensanxingMd000001	2	Attack20	Attack06	0.2
Mo1DiaorensanxingMd000001	2	Attack20	Attack08	0.2
Mo1DiaorensanxingMd000001	2	Attack20	Attack20	0.2
Mo1DiaorensanxingMd000001	2	Attack20	Born	0.2
Mo1DiaorensanxingMd000001	2	Attack20	Death	0.2
Mo1DiaorensanxingMd000001	2	Attack20	Stand1	0.2
Mo1DiaorensanxingMd000001	2	Attack20	Stand2	0.2
Mo1DiaorensanxingMd000001	2	Attack20	Walk	0.2
Mo1DiaorensanxingMd000001	2	Attack20	Walkb	0.2
Mo1DiaorensanxingMd000001	2	Born	Attack01	0.2
Mo1DiaorensanxingMd000001	2	Born	Attack02	0.2
Mo1DiaorensanxingMd000001	2	Born	Attack03	0.2
Mo1DiaorensanxingMd000001	2	Born	Attack04	0.2
Mo1DiaorensanxingMd000001	2	Born	Attack05	0.2
Mo1DiaorensanxingMd000001	2	Born	Attack06	0.2
Mo1DiaorensanxingMd000001	2	Born	Attack08	0.2
Mo1DiaorensanxingMd000001	2	Born	Attack20	0.2
Mo1DiaorensanxingMd000001	2	Born	Born	0.2
Mo1DiaorensanxingMd000001	2	Born	Death	0.2
Mo1DiaorensanxingMd000001	2	Born	Stand1	0.2
Mo1DiaorensanxingMd000001	2	Born	Stand2	0.2
Mo1DiaorensanxingMd000001	2	Born	Walk	0.2
Mo1DiaorensanxingMd000001	2	Born	Walkb	0.2
Mo1DiaorensanxingMd000001	2	Death	Attack01	0.2
Mo1DiaorensanxingMd000001	2	Death	Attack02	0.2
Mo1DiaorensanxingMd000001	2	Death	Attack03	0.2
Mo1DiaorensanxingMd000001	2	Death	Attack04	0.2
Mo1DiaorensanxingMd000001	2	Death	Attack05	0.2
Mo1DiaorensanxingMd000001	2	Death	Attack06	0.2
Mo1DiaorensanxingMd000001	2	Death	Attack08	0.2
Mo1DiaorensanxingMd000001	2	Death	Attack20	0.2
Mo1DiaorensanxingMd000001	2	Death	Born	0.2
Mo1DiaorensanxingMd000001	2	Death	Death	0.2
Mo1DiaorensanxingMd000001	2	Death	Stand1	0.2
Mo1DiaorensanxingMd000001	2	Death	Stand2	0.2
Mo1DiaorensanxingMd000001	2	Death	Walk	0.2
Mo1DiaorensanxingMd000001	2	Death	Walkb	0.2
Mo1DiaorensanxingMd000001	2	Stand1	Attack01	0.2
Mo1DiaorensanxingMd000001	2	Stand1	Attack02	0.2
Mo1DiaorensanxingMd000001	2	Stand1	Attack03	0.2
Mo1DiaorensanxingMd000001	2	Stand1	Attack04	0.2
Mo1DiaorensanxingMd000001	2	Stand1	Attack05	0.2
Mo1DiaorensanxingMd000001	2	Stand1	Attack06	0.2
Mo1DiaorensanxingMd000001	2	Stand1	Attack08	0.2
Mo1DiaorensanxingMd000001	2	Stand1	Attack20	0.2
Mo1DiaorensanxingMd000001	2	Stand1	Born	0.2
Mo1DiaorensanxingMd000001	2	Stand1	Death	0.2
Mo1DiaorensanxingMd000001	2	Stand1	Stand1	0.2
Mo1DiaorensanxingMd000001	2	Stand1	Stand2	0.2
Mo1DiaorensanxingMd000001	2	Stand1	Walk	0.2
Mo1DiaorensanxingMd000001	2	Stand1	Walkb	0.2
Mo1DiaorensanxingMd000001	2	Stand2	Attack01	0.2
Mo1DiaorensanxingMd000001	2	Stand2	Attack02	0.2
Mo1DiaorensanxingMd000001	2	Stand2	Attack03	0.2
Mo1DiaorensanxingMd000001	2	Stand2	Attack04	0.2
Mo1DiaorensanxingMd000001	2	Stand2	Attack05	0.2
Mo1DiaorensanxingMd000001	2	Stand2	Attack06	0.2
Mo1DiaorensanxingMd000001	2	Stand2	Attack08	0.2
Mo1DiaorensanxingMd000001	2	Stand2	Attack20	0.2
Mo1DiaorensanxingMd000001	2	Stand2	Born	0.2
Mo1DiaorensanxingMd000001	2	Stand2	Death	0.2
Mo1DiaorensanxingMd000001	2	Stand2	Stand1	0.2
Mo1DiaorensanxingMd000001	2	Stand2	Stand2	0.2
Mo1DiaorensanxingMd000001	2	Stand2	Walk	0.2
Mo1DiaorensanxingMd000001	2	Stand2	Walkb	0.2
Mo1DiaorensanxingMd000001	2	Walk	Attack01	0.2
Mo1DiaorensanxingMd000001	2	Walk	Attack02	0.2
Mo1DiaorensanxingMd000001	2	Walk	Attack03	0.2
Mo1DiaorensanxingMd000001	2	Walk	Attack04	0.2
Mo1DiaorensanxingMd000001	2	Walk	Attack05	0.2
Mo1DiaorensanxingMd000001	2	Walk	Attack06	0.2
Mo1DiaorensanxingMd000001	2	Walk	Attack08	0.2
Mo1DiaorensanxingMd000001	2	Walk	Attack20	0.2
Mo1DiaorensanxingMd000001	2	Walk	Born	0.2
Mo1DiaorensanxingMd000001	2	Walk	Death	0.2
Mo1DiaorensanxingMd000001	2	Walk	Stand1	0.2
Mo1DiaorensanxingMd000001	2	Walk	Stand2	0.2
Mo1DiaorensanxingMd000001	2	Walk	Walk	0.2
Mo1DiaorensanxingMd000001	2	Walk	Walkb	0.2
Mo1DiaorensanxingMd000001	2	Walkb	Attack01	0.2
Mo1DiaorensanxingMd000001	2	Walkb	Attack02	0.2
Mo1DiaorensanxingMd000001	2	Walkb	Attack03	0.2
Mo1DiaorensanxingMd000001	2	Walkb	Attack04	0.2
Mo1DiaorensanxingMd000001	2	Walkb	Attack05	0.2
Mo1DiaorensanxingMd000001	2	Walkb	Attack06	0.2
Mo1DiaorensanxingMd000001	2	Walkb	Attack08	0.2
Mo1DiaorensanxingMd000001	2	Walkb	Attack20	0.2
Mo1DiaorensanxingMd000001	2	Walkb	Born	0.2
Mo1DiaorensanxingMd000001	2	Walkb	Death	0.2
Mo1DiaorensanxingMd000001	2	Walkb	Stand1	0.2
Mo1DiaorensanxingMd000001	2	Walkb	Stand2	0.2
Mo1DiaorensanxingMd000001	2	Walkb	Walk	0.2
Mo1DiaorensanxingMd000001	2	Walkb	Walkb	0.2
Mo1DiaorensanxingMd000001	3	Attack01	Attack01	0.2
Mo1DiaorensanxingMd000001	3	Attack01	Born	0.2
Mo1DiaorensanxingMd000001	3	Attack01	Death	0.2
Mo1DiaorensanxingMd000001	3	Attack01	Stand1	0.2
Mo1DiaorensanxingMd000001	3	Attack01	Stand2	0.2
Mo1DiaorensanxingMd000001	3	Attack01	Walk	0.2
Mo1DiaorensanxingMd000001	3	Attack01	Walkb	0.2
Mo1DiaorensanxingMd000001	3	Born	Attack01	0.2
Mo1DiaorensanxingMd000001	3	Born	Born	0.2
Mo1DiaorensanxingMd000001	3	Born	Death	0.2
Mo1DiaorensanxingMd000001	3	Born	Stand1	0.2
Mo1DiaorensanxingMd000001	3	Born	Stand2	0.2
Mo1DiaorensanxingMd000001	3	Born	Walk	0.2
Mo1DiaorensanxingMd000001	3	Born	Walkb	0.2
Mo1DiaorensanxingMd000001	3	Death	Attack01	0.2
Mo1DiaorensanxingMd000001	3	Death	Born	0.2
Mo1DiaorensanxingMd000001	3	Death	Death	0.2
Mo1DiaorensanxingMd000001	3	Death	Stand1	0.2
Mo1DiaorensanxingMd000001	3	Death	Stand2	0.2
Mo1DiaorensanxingMd000001	3	Death	Walk	0.2
Mo1DiaorensanxingMd000001	3	Death	Walkb	0.2
Mo1DiaorensanxingMd000001	3	Stand1	Attack01	0.2
Mo1DiaorensanxingMd000001	3	Stand1	Born	0.2
Mo1DiaorensanxingMd000001	3	Stand1	Death	0.2
Mo1DiaorensanxingMd000001	3	Stand1	Stand1	0.2
Mo1DiaorensanxingMd000001	3	Stand1	Stand2	0.2
Mo1DiaorensanxingMd000001	3	Stand1	Walk	0.2
Mo1DiaorensanxingMd000001	3	Stand1	Walkb	0.2
Mo1DiaorensanxingMd000001	3	Stand2	Attack01	0.2
Mo1DiaorensanxingMd000001	3	Stand2	Born	0.2
Mo1DiaorensanxingMd000001	3	Stand2	Death	0.2
Mo1DiaorensanxingMd000001	3	Stand2	Stand1	0.2
Mo1DiaorensanxingMd000001	3	Stand2	Stand2	0.2
Mo1DiaorensanxingMd000001	3	Stand2	Walk	0.2
Mo1DiaorensanxingMd000001	3	Stand2	Walkb	0.2
Mo1DiaorensanxingMd000001	3	Walk	Attack01	0.2
Mo1DiaorensanxingMd000001	3	Walk	Born	0.2
Mo1DiaorensanxingMd000001	3	Walk	Death	0.2
Mo1DiaorensanxingMd000001	3	Walk	Stand1	0.2
Mo1DiaorensanxingMd000001	3	Walk	Stand2	0.2
Mo1DiaorensanxingMd000001	3	Walk	Walk	0.2
Mo1DiaorensanxingMd000001	3	Walk	Walkb	0.2
Mo1DiaorensanxingMd000001	3	Walkb	Attack01	0.2
Mo1DiaorensanxingMd000001	3	Walkb	Born	0.2
Mo1DiaorensanxingMd000001	3	Walkb	Death	0.2
Mo1DiaorensanxingMd000001	3	Walkb	Stand1	0.2
Mo1DiaorensanxingMd000001	3	Walkb	Stand2	0.2
Mo1DiaorensanxingMd000001	3	Walkb	Walk	0.2
Mo1DiaorensanxingMd000001	3	Walkb	Walkb	0.2
