Id	IsMask	MaskTarget	Type	Icon	Name	DescriptionType	Text	Duration
10100412	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Construct	1	If we don't act... The Ascendants will...	
10100413	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Construct	1	I'm already drained... So...!	
10100414	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Construct	1	Please be careful of... a thing called "Lullaby".	
10100501	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	The kid from Akdilek... seems to be severely wounded.	
10100502	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	...Bring it on!	
10100503	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	We're able to close in on the enemies at this rate.	
10100504	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Wait, Lucia, Lee. The Heterozygote's reaction...	
10100505	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Rail Heterozygote	1	——	
10100506	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Ugh!	
10100507	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Lucia! Lee!	
10100508	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Commandant, Lucia and Lee have fallen off the train!	
10100509	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Rail Heterozygote	1	—!!	
10100510	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	If we get off the train now, those people might...	
10100511	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	The radar doesn't lose Lucia and Lee's signals...	
10100512	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Rail Heterozygote	1	—!!	
10100513	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	At this rate... Let's go back to the carriage first and wait for Lucia and Lee, Commandant.	
10100601	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyongganrantiNomal01.png	Corrupted	1	Urgh—!	
10100602	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	My presence has been exposed...	
10100603	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	It's been a long time since I used this frame.	
10100604	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	Hope I can still handle it.	
10100605	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	The gate operating system has been damaged a bit.	
10100606	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	We can find the parts from the nearby remains to repair it...	
10100607	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	Only uncorrupted parts can be used to fix the gate.	
10100608	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	There are many Corrupted nearby. Any mistakes will alert them. Be careful.	
10100609	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	...Still works.	
10100610	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	Everything seems to have remained the same.	
10100611	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	Then, I only have to wait on the second floor.	
10100612	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	Finally, the upper floor... Should be able to see the train soon.	
10100613	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	We need to move fast.	
10100614	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	It's Gronin Station notice...	
10100615	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	...This station will cease operations once the construction of Gestalt's new circuit network is completed.	
10100616	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	All gates will be closed from today onwards, and the staff will be transported out of this place once their IDs are deleted.	
10100617	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	But those track maintenance machines, whether they are personal property or not, are not allowed to be taken away from this station.	
10100618	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	Afterward, (an unclear name) will take over the station.	
10100619	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	This is the Gestalt Order No. 202 approved by the World Government. Please keep calm and follow the order.	
10100620	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	The train will pass through here soon enough.	
10100621	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	But the gate has blocked the passage. We have to close it again as soon as possible.	
10100701	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	There are many Corrupted lurking around.	
10100702	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	We can't go forward if we don't deal with this.	
10100801	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	All cleared. And the next is...	
10100802	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Bianca... Why are you here?	
10100803	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	Lucia? and that motorcycle...	
10100804	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	I found it ahead. I'm ready to go after it now.	
10100805	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	...	
10100806	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	...	
10100807	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	What's wrong?	
10100808	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	You're not going?	
10100809	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	(Sighs)	
10100901	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Full speed ahead!	
10100902	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	Wait, slow down!	
10100903	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	The train runs too fast, but I can't lag behind anymore. Commandant needs me.	
10100904	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Rail Heterozygote	1	——	
10100905	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Bianca, please shoot down the enemies in our way, otherwise we won't be able to approach the train.	
10100906	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	Bianca	1	Target confirmed in the Hawkeye sight distance.	
10100907	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	That's good enough, Bianca. Let's jump on the train!	
10101001	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Rail Heterozygote	1	—!	
10101002	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	It's still moving forward. The train will stop running if the engine is corrupted, and the people will...	
10101003	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	The filter will go down if the train stops...	
10101004	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Which means arriving at the terminal earlier than expected?	
10101005	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSufeiya1.png	Sophia	1	This isn't the train's terminal... Our train won't stop there!	
10101006	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	This is—Watch out!	
10101007	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	It's just like in the space station. A faint energy activity still remains within that burnt frame!	
10101008	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Same move again? But this time...	
10110001	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	The visual designs match with the style of "Kowloong". Could it be...	
10110002	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	That's our guy! Hey, stop running!	
10110003	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	Don't be reckless, Kamui!	
10110004	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	Leader!	
10110005	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	I'll take the lead. Watch my back!	
10110006	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	...Tsk.	
10110007	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	It shouldn't have much energy left. Should still be nearby.	
10110008	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	The Corrupted are attracted by the commotion of combat...	3
10110009	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	They even have more helpers...	3
10110010	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	Were they already hidden nearby under camouflage?	3
10110011	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	Gotcha!	
10110012	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	...	
10110013	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	Leader, are you alright?!	
10110014	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	It ran away.	
10110015	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	Ran away?	
10110016	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	Don't worry. I've got its info recorded.	
10110017	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	No matter where it goes, we'll be able to track it.	
10110201	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Commandant	1	A connection is made to a virtual M.I.N.D. of one of the guards outside.	
10110202	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Commandant	1	The virtual M.I.N.D. of mechanoid is more akin to a simulation of reality.	
10110203	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Commandant	1	Perhaps the passcode to the cabin door can be found in its memory data.	
10110204	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Ballwheel IV	1	Thinking circuits... Abnormal...	
10110205	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	M.I.N.D. Data 004	1	Area under attack... Intruders are... From... Side E...	
10110206	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Commandant	1	Lucia, Liv, Lee. Wait for me.	
10110207	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	M.I.N.D. Data 001	1	Type IV... Rolling out. Type I, disobeyed orders, dismantled.	4
10110208	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	M.I.N.D. Data 002	1	Cutting, isn't, performing. Want, voice, device. Want, singing.	4
10110209	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	M.I.N.D. Data 003	1	Protect, the, goods. Why, not, a, performance mission?	4
10110251	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Mysterious Voice	1	The traps have an attack interval. Maybe you can find an opportunity to go through.	4
10110252	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Mysterious Voice	1	The virtual M.I.N.D. is still part of the M.I.N.D., so there may be some overflowing data.	4
10110253	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Mysterious Voice	1	Once attacked, you'll need some time to regenerate.	4
10110254	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Mysterious Voice	1	If you find a trap impossible to pass, try destroying it with attacks.	4
10110401	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1SS.png	Lee	1	So this place isn't unguarded after all. Look at those performer-bots...	
10110402	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	They're coming for us.	
10110403	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Seems like they don't want to disturb the people in the night market.	
10110404	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1SS.png	Lee	1	They may have been ordered to ensure the market is running normally.	
10110405	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1SS.png	Lee	1	They want to direct us away from the market. Great, exactly what we want.	
10110406	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	No infection detected. They're just normal mechanoids...	
10110407	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Commandant	1	Don't damage their core modules. Do it cleanly, then we get off the ship.	
10110408	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1SS.png	Lee	1	Okay.	
10110409	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Commandant, please give your orders.	
10110410	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	All	1	(Cheering)	
10110411	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1SS.png	Lee	1	The people thought we were putting on a show...	
10110412	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Now that Commandant is back, let's get off the ship first.	
10110601	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1SS.png	Lee	1	...They found us already. How fast.	
10110602	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Let's run.	
10110603	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1SS.png	Lee	1	Now they're waiting ahead of us?	
10110604	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	We don't have time. We'll have to force through them...	
10110605	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	？？？	1	At least let me finish!	
10110606	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	？？？	1	Stop these people.	
10110701	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/DiaorensanxingNormal01.png	Hanged Man	1	—Item 01, please come on stage.	
10110702	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Cheering	1	YEEEAAAAHH—!	
10110703	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Cheering	1	Marvelous! This is so beautiful!	4
10110704	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Booing	1	What a poser!	4
10110705	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/DiaorensanxingNormal01.png	Hanged Man	1	O—Gorgeous lady—	
10110706	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/DiaorensanxingNormal01.png	Hanged Man	1	—Go to the surrounding stages—If you wish to win—	
10110707	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/DiaorensanxingNormal01.png	Hanged Man	1	Show us your strength—Good luck—	
10110708	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/YaziNormal01.png	Yazi	1	I have underestimated your strength.	
10110709	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/YaziNormal01.png	Yazi	1	Now, I shall conduct the final test on behalf of Leader.	
10110801	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	...They are the puppets from the performance troupe.	
10110802	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	But there's probably more to them.	
10110803	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	Targets eliminated.	
10110804	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	Do help keep "Yazi" at bay when I get close to the stage...	
10110805	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	That person on the observation deck...	
10110806	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	As I expected, there are puppets with attack modules installed amongst the performing puppets.	4
10110901	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/YaziNormal01.png	Yazi	1	Do not get any closer.	
10110902	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/YaziNormal01.png	Yazi	1	Master's wish will soon be realized.	
10110903	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/YaziNormal01.png	Yazi	1	You're not going to interrupt...	
10111001	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Lucia, you can't move yet...	
10111002	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/GuofengLuxiyaNormal01.png	Lucia	1	I'm fine... Let me fight.	
10111003	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/GuofengLuxiyaNormal01.png	Lucia	1	Commandant, please trust me.	
10111004	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/QuNormal01.png	Qu	1	Almost there.	
10111005	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/QuNormal01.png	Qu	1	Out of my way, Gray Raven!	
10111006	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/QuNormal01.png	Qu	1	If that's the case... I shall take control over this M.I.N.D.	
10111007	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/QuNormal01.png	Qu	1	Huaxu... Give me your power now!	
11110101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	What are they talking about...?	
11110102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	But right now I have something more important to do...	
11110103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Robotic Voice	1	...Please be seated... The following names...	5
11110104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Robotic Voice	1	Will be... activated... by the Kowloong Crew...	5
11110105	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	Robotic Voice	1	...The trade fair shall commence once the goods are ready...	5
11110401	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	What's going on...?	
11110402	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	Chrome	1	The space is shifting...	
10121001	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Construct Guard	1	Support here yet...?	
10121002	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	Construct Leader	1	Divide yourselves into two teams. One'll set up the defenses while the other engages the enemies!	
10121003	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Construct Guard	1	More Corrupted incoming!	
10121004	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Construct Guard	1	Just us, against that entire horde?!	
10121005	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	Construct Leader	1	As long as we are together, there's nothing to fear. Hold your line!	
10121006	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/BulijiteNormal01.png	Bridget	1	Yes... We have arrived at the defense point of the civilian district.	3
10121007	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/BulijiteNormal01.png	Bridget	1	The situation isn't looking good... The Corrupted have already... Dammit! (Hangs off)	3
10121008	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/BulijiteNormal01.png	Bridget	1	Hold your line! Watch the surroundings!	2
10121009	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	Construct Leader	1	Are you the Support Force...?	
10121010	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/BulijiteNormal01.png	Bridget	1	Yes. I'm Bridget, one of the squad leaders of the SF. Sorry, didn't expect them to come so fast.	
10121011	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	Construct Leader	1	I'm the leader of the vanguard squad E... Thanks for your assistance!	
10121012	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/BulijiteNormal01.png	Bridget	1	Let's get through this together!	
10121013	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	Construct Leader	1	Jitterbombs detected. Fire!	3
10121014	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	Construct Leader	1	Jitterbombs are coming at us. Use special bullets against them!	3
10121015	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LucunNormal01.png	Phecda	1	All intruders must be exterminated.	
10121016	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/BulijiteNormal01.png	Bridget	1	These bastards! They are attacking anyone that's not one of them!	
10121017	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	Construct Leader	1	Your assistance is much appreciated! We managed to suffer only minimum losses.	
10121018	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	Construct Leader	1	We can defend this place a bit longer after some rest.	
10121019	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/BulijiteNormal01.png	Bridget	1	But don't push yourselves too hard.	
10121020	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	Construct Leader	1	Your assistance is much appreciated! We suffered some losses, but we'll be fine.	
10121021	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	Construct Leader	1	We can still fight.	
10121022	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/BulijiteNormal01.png	Bridget	1	The Corrupted will keep coming.	
10121023	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/BulijiteNormal01.png	Bridget	1	I'll get you more reinforcements ASAP.	
10121024	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	Construct Leader	1	That will be great.	
10121025	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/BulijiteNormal01.png	Bridget	1	I'll take the wounded away for now.	
10121026	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/BulijiteNormal01.png	Bridget	1	No way... They have all died...	
10121027	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/BulijiteNormal01.png	Bridget	1	I couldn't even save one of them...	
10121028	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Reinforcement	1	Boss, the other side's also...	
10121029	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/BulijiteNormal01.png	Bridget	1	Try to retrieve as many frames as possible. There must be something we can do.	
10121030	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/BulijiteNormal01.png	Bridget	1	Let's retreat for now!	
10121031	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Reinforcement	1	Roger!	
10121101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	α	1	Lucia, I thought you'd grow under that Commandant.	
10121102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	I did.	
10121103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	α	1	...But not enough, Lucia!	
10121104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1SS.png	Lee	1	My shots aren't connecting with her... Wait, could she be?!	
